user,item,error
4695,2764,0.065492086
1620,1656,0.0019546468
4759,2244,0.242345
1107,2833,0.30837741
811,2820,0.49039635
385,1745,0.63829625
79,798,0.0
1427,1565,1.0
2844,1489,0.15689299
973,2704,1.130775
3349,720,0.039744556
4459,1680,0.0
294,889,0.17959107
832,2204,0.0007528528
77,3016,0.0004736423
861,228,0.3429697
339,240,3.5199635
120,3359,0.13730778
1627,2708,2.620192
3037,952,0.04559285
1214,1257,0.26926604
804,1866,1.4152945
294,797,0.0014444792
1501,2136,1.085311
4587,1777,2.76456
2953,2576,1.6009316
143,176,0.11387188
3263,1602,1.0249338
546,1673,0.0050330274
175,1985,0.14220835
4227,1845,0.046380207
248,961,0.0075203567
1435,533,1.2782132e-06
208,656,0.015413883
3591,905,1.223652
2127,1334,0.24441536
198,667,0.0
461,2615,0.40656105
3158,1844,1.0781155
324,876,0.07775816
485,1937,0.70549935
4377,3351,0.49587318
549,2613,0.5052857
5174,2988,0.34046268
286,2519,1.6018687
4355,1888,0.024132947
1589,3042,0.25021845
4130,2425,0.0
1391,2676,0.01179078
1985,2673,0.012191047
3938,3382,0.78106374
2154,297,0.05156202
2749,1505,0.004929977
2739,2215,0.81485516
2686,3102,0.037246913
30,2588,0.03329398
2673,3427,0.2731513
2612,2141,0.32044342
4716,3436,0.0
2375,1909,0.10537676
218,178,0.16282116
69,2622,0.07293166
74,668,0.0
677,226,0.13071416
2258,618,0.0
334,521,1.7455364
3797,1529,0.34540236
4538,1955,0.0
1240,614,0.0
3640,2598,2.417688
109,2182,0.6988744
1835,1777,0.5147152
765,649,0.0762155
294,2173,0.7531418
1369,485,0.06844929
3761,3345,0.019086141
2567,1663,0.04110204
1263,2887,0.02415473
854,879,0.030700715
1489,1673,0.0
294,254,1.031655
692,384,0.049987324
599,290,0.27859357
661,2224,0.49513942
2328,2426,0.16480784
3849,3299,0.1122378
4452,2254,2.2465253
5414,3472,0.34895173
790,464,0.097539164
4993,2410,0.010996983
1181,2025,0.72814626
3033,3206,0.008690856
308,337,1.4444513
4072,1889,5.651563
2844,1602,0.0
1387,2409,0.5039474
1358,315,0.111709975
2608,2149,0.20630264
253,1481,0.50740975
1173,692,1.9909477e-05
651,2829,0.17416853
3496,2840,0.22561087
2242,2358,0.13502984
294,868,1.3094655
757,2838,2.9854202
2011,2035,0.017570008
162,2601,0.6266891
209,3094,0.7004012
60,818,0.14761192
4006,1690,0.35423502
530,1890,0.49823987
2809,1423,0.57278043
1146,2538,0.047952376
3064,2283,3.8522573
3032,2826,1.8469814
143,614,0.005110725
1654,828,0.018586943
1952,246,0.011009239
4013,2432,3.0872717
17,2063,0.075727105
584,1454,0.16616628
3546,1909,2.04243
5334,3020,0.11963728
217,305,0.41491482
438,1786,0.8228057
1890,845,0.17557392
1105,1041,0.23831242
1080,3541,0.0036994328
1533,895,0.030797543
941,255,0.0073050736
5492,3520,0.4938096
3340,2123,0.39384848
2314,2422,0.21583131
586,3148,0.041964483
5358,3020,0.0
1965,979,0.00054739584
333,2300,0.101066284
3783,2161,0.4202925
1369,2648,0.26492634
1193,1149,0.08325059
1267,301,0.31422883
1200,127,1.9325411
209,1799,11.570829
829,1572,0.016678592
1825,2164,0.4986809
106,663,0.00038931414
161,2119,0.6222344
390,828,0.0013087868
45,896,0.1315589
2730,2432,0.88110435
184,60,0.5402105
4292,1546,0.023740033
46,2284,0.1934335
5504,3439,0.16162965
2437,2765,0.10602788
1762,1471,0.47630706
1608,2505,3.192193
1994,593,0.64356893
3862,2283,0.4029047
102,176,0.0019955034
5225,3113,0.11422099
3546,2057,0.84780455
5423,3162,0.29181474
1419,1070,0.003797641
399,2627,0.047225066
1111,715,0.20072275
4980,2407,1.541547
220,1747,0.02001294
5192,2845,1.2153116
593,1806,0.15727624
759,1615,1.306301
1920,1918,1.4523311
3818,2464,0.3483326
5211,2940,0.008027406
1974,838,0.0
1608,2799,0.38796788
4350,2325,0.7462197
761,78,0.6789719
3106,2833,0.016970398
50,247,2.6381204
4745,2530,0.06376603
2093,315,9.346859
2274,2483,0.045646522
1579,2050,0.57799613
1448,2422,0.009444209
692,700,0.080741294
3988,2702,0.67149657
1,416,0.0
1201,1526,0.011883852
6,841,1.8871726
1095,1113,0.0
5489,3242,0.33608967
3699,3000,0.26683456
590,1733,0.116182536
3417,741,0.0
2212,615,0.5682718
88,1963,0.04662761
1396,3253,1.3538878
2651,2265,0.63924676
4256,1803,1.9244399
2317,1649,0.0807543
1323,1699,4.653651
4,2365,0.09350137
3892,2243,0.10639245
4612,2344,0.45741788
4385,3401,0.21556534
1063,522,0.0011057431
3041,3338,1.3639144
5469,3243,0.15588902
1157,2465,0.3816683
1708,2500,0.028477464
2039,2095,0.3828493
3382,2832,0.7036573
2950,2623,2.998106
86,732,0.34277815
3201,2043,0.056705147
4321,2317,0.8630111
4015,1727,0.2424429
2452,1012,0.18054046
2443,1192,0.34999612
973,1983,0.7553698
2369,812,0.28143498
644,1920,0.008236208
422,2486,0.06672077
4055,2970,0.22259195
365,38,0.0
2842,550,0.04171625
4012,2385,0.008114711
329,1321,0.4713989
1134,1970,0.6958887
4276,1530,0.042912696
3497,781,0.0
816,1789,0.18052709
4697,2629,0.17434369
175,2799,1.120388
2766,812,0.22916982
877,713,0.0009742095
3740,1026,0.00035996994
293,1523,4.6845503
487,1731,0.057894263
5368,3445,0.24584603
17,1989,6.82081e-07
3306,954,2.4949338
643,176,0.11723577
143,667,0.14679414
316,1230,0.0067286175
248,2003,0.05853382
4188,1437,0.6203086
2057,651,0.0
434,697,0.81826603
2027,1790,0.019751124
3184,1792,4.792352
3716,2063,0.043381587
414,2964,0.765645
1122,643,0.0
5443,3507,0.63088685
3962,1191,0.0
305,1837,0.21350911
1947,2562,0.38679472
2225,1886,1.6794158
4679,2215,0.03678436
2036,1504,0.06206303
742,2222,1.2639738
76,1023,0.021241548
4608,2570,0.003643612
2517,2077,0.5809247
2039,261,0.4178206
414,267,0.39454424
132,281,0.008045146
4483,1924,0.16231206
2168,3076,0.31572747
64,2702,2.4755907
2666,1010,1.9192772
2783,2441,0.35051396
9,2531,0.005800048
4236,2120,0.12863083
593,1013,0.15018862
1532,171,0.21847887
5259,2909,0.1667061
2370,3026,0.23923396
2452,371,0.008059395
3169,2351,0.047756273
4354,2704,0.0024405338
1154,1281,0.019999584
395,1070,0.1397573
94,2413,2.5575612
722,650,0.0044245585
2237,317,0.03924081
276,255,2.1153405
526,337,0.0
858,1721,0.86655545
1892,233,0.53170395
554,920,0.11653062
5036,2774,0.010994234
357,2496,1.2738879
3644,2367,0.985374
1595,1411,0.070414856
162,469,0.9308048
76,1071,0.0
1049,1528,1.436569
124,1848,0.050151214
1495,2350,0.5114632
5270,3033,0.12157277
545,337,0.0
1807,416,1.4694142e-05
5522,3441,1.0848436
1156,2878,0.37055492
3587,1717,0.0
1157,2998,0.03345946
126,2177,0.49673584
1172,1906,0.07653427
3657,900,0.012684096
1272,2489,0.65205455
4385,3025,0.28022534
4916,2413,0.37787113
1445,2466,0.5459044
4166,3355,0.0012587305
5103,2519,0.0856542
4796,2050,0.0
3588,917,1.4732339
514,1337,0.0049646567
1404,3215,0.3391035
1450,1191,0.1608561
2269,2368,0.30687732
1512,337,0.025847433
5447,3536,0.36875138
2462,2289,0.047238123
4166,3142,0.074146904
3338,1243,0.070460916
1778,705,3.56523e-05
226,1963,0.034044202
3066,1353,0.22883028
2922,861,0.49859202
3413,1321,0.010553852
1925,3163,0.0343106
4319,1565,0.24840562
3924,2960,0.64454174
1809,248,2.3385003
949,3049,0.37357283
5244,2988,0.6089569
1889,233,0.0
43,1819,3.5820098
225,1946,3.1876197
1897,2011,0.0026304475
624,149,0.018735198
4812,3448,1.4270028
132,245,0.003991046
3336,3118,0.901741
97,606,0.14962664
73,1462,0.5725387
3558,982,0.0
359,1935,0.33731154
3041,3420,0.23235928
1083,880,0.22427294
2835,930,1.4739008
1338,155,0.9718802
2011,2410,0.4041745
925,550,0.0
1638,503,0.020928308
3542,1769,0.32665893
2265,1909,0.26054254
1236,1522,1.4642363
4617,2398,0.3261119
985,898,0.30160788
3345,758,0.23075126
341,505,0.23382343
870,741,0.0027285086
4172,1472,1.5794317
2988,1357,1.0714804
2822,2670,0.00261577
1696,2947,0.004032362
4004,1200,0.21472354
163,1920,1.9527318
2379,2292,0.16721581
2375,369,0.56162703
430,764,0.07631821
347,1083,0.0
3372,1527,0.2116053
1298,2605,0.20580567
2552,1022,0.48643938
140,782,0.038710628
130,547,0.027176151
870,994,0.0
4429,1981,3.0943773
2446,2222,1.2388994
3880,1112,0.0
2904,848,0.6279032
77,3094,0.5149523
5399,3278,0.054980602
779,520,2.7933567
115,1253,0.013635518
688,1928,0.3131275
2564,1167,0.0074635646
1612,218,0.0
1515,1777,0.026037289
3474,2224,1.214354
354,2305,0.49519277
3203,2558,0.32796046
307,1809,0.00040375596
1613,2659,0.57507867
600,2529,2.4348364
2291,1966,0.8610123
1075,2050,0.34184912
3374,1324,0.11740081
3898,2473,0.03252606
305,1508,0.12521076
1797,506,0.4472129
248,1628,0.0
1002,2490,0.017715238
2723,732,0.4095797
126,2140,0.63477194
1909,3369,0.19093132
3782,2846,0.57143295
2918,540,0.013572338
1316,651,0.0
329,901,0.022759696
286,2548,0.42456284
2916,540,0.07010266
294,2727,0.05771851
4005,2121,0.64239204
2013,930,0.751733
101,862,0.023302568
882,947,0.0014458207
1322,1371,0.083264895
1566,1889,1.9028457
77,1458,0.02806728
140,772,0.038357183
975,1132,0.004061969
1555,704,0.35234204
1774,352,0.17834322
141,426,0.22479036
2290,1851,0.31944332
5257,3403,0.02185195
275,2393,1.5816677
4465,2143,0.48572728
1521,2236,0.79849195
961,2673,0.57154185
2648,3084,0.003021992
354,42,0.03140029
305,3116,1.3193195
162,1089,1.116828
2516,386,0.062838055
1645,2265,0.00091144996
597,2374,0.09470227
586,2745,0.30966833
1818,312,0.036110893
4195,1524,0.20448177
555,2050,0.81369853
3195,2980,0.29336023
220,3384,0.24609008
109,124,0.1766541
1423,2422,0.28264394
3132,1108,0.5943614
17,2210,0.0
3166,605,0.34028018
1612,1545,0.0
1026,2410,0.8400231
502,1481,0.76062804
514,1837,0.004212309
1428,2051,0.075984776
1658,180,0.0
106,15,0.09615023
1981,828,0.42239723
696,2288,0.654579
143,578,0.22846729
2856,520,0.0
4423,1672,0.07164553
489,2050,0.04768648
524,1200,0.14096639
658,1896,0.146356
4851,2229,0.5180108
380,2110,3.3889143
3640,1949,0.7134542
2442,2067,0.04822027
1938,1216,0.0
366,2395,0.074931
2092,520,0.088895164
897,2144,2.923499
75,663,0.0
184,1514,1.0147655
1308,150,0.003128767
5446,3408,0.32496217
1482,176,0.021405177
4785,2581,2.9991776e-07
2957,1285,1.9718522
1193,1819,5.0537224
661,824,2.742229
1827,1333,0.062083106
2266,2057,0.39243847
4133,1376,1.297914
130,1902,0.25853696
3232,797,0.0
3372,757,0.036800455
1191,1820,0.013866955
1958,431,0.042141568
3101,1012,2.1064076
233,883,0.056142326
5062,2413,0.5891784
4814,2065,1.1474063
294,728,0.5255025
334,1132,2.3895307
71,822,0.0
1287,286,0.0
652,522,0.08667345
3581,2558,7.494069
999,103,0.019165538
3838,1324,0.05558895
3643,2096,0.6507591
528,2432,0.7552102
2380,2484,0.6611345
2526,2311,0.104060225
5145,2742,0.04961956
4716,3016,0.63260144
562,1673,0.13562308
1352,275,0.8030765
1495,1970,0.28565165
940,315,0.43972597
2583,1044,0.0
1516,1195,0.0015592518
1048,688,0.0
2782,2505,0.8635131
992,1553,0.0
1766,3150,2.2308278
1841,1689,0.0
102,1090,0.0
589,283,1.9224904
143,776,0.18491872
902,2335,2.0053475
226,315,0.0
102,1563,0.34685835
307,2482,1.7655078
184,3054,0.006477353
209,1345,0.093668245
2585,2204,0.0
33,2496,0.9067365
3172,1954,0.66747016
1044,1690,3.938909
346,2422,0.4472601
1797,397,0.12396258
501,1644,0.26629245
3136,1231,0.15565754
3065,1341,0.24401711
5131,3018,1.197694
2835,513,0.30803433
296,745,8.717623
858,2689,0.6742823
4864,2164,0.0009436742
1781,2201,0.07978431
3225,3528,0.31590435
1036,544,0.0
1920,2246,0.24083774
4855,2136,0.16170844
3458,2489,0.23449259
331,2859,0.0
1531,1618,5.127532
737,3029,0.5383098
1774,693,0.11049885
649,932,0.0
4956,2239,0.035990298
3561,2280,0.03064443
104,3414,0.008038775
572,88,0.1426298
4850,2413,2.9789479
5270,3529,0.00041015272
73,1545,0.0036801423
1482,202,0.0078485515
1339,452,0.0026954818
2181,2836,0.03414801
166,2670,0.027986811
817,397,0.11654527
2890,645,0.009307265
233,2830,0.23594491
3943,1960,1.8785751
25,1826,0.33081016
146,238,2.805292
1142,2623,0.036385152
3645,2714,0.99150324
190,520,0.0026726061
5122,2679,1.6910806
3210,2726,0.3926775
2418,2413,0.011078491
506,1630,0.2426303
5267,2993,1.3814486
4981,2533,0.15937318
1732,443,2.662761
4165,2208,0.92451835
2247,1799,1.8120156e-06
195,2347,0.56848246
5235,2846,0.7642963
3329,2874,0.007931058
1872,2812,0.26876348
247,1668,0.00019342995
819,150,0.21639457
2803,902,1.5015157
1654,1915,0.057432927
3152,2538,0.08185971
809,3103,0.0062178536
2945,1672,0.45724118
3052,3522,0.196074
3760,1799,0.047904775
593,2257,1.2741946
84,397,0.5764847
4092,2377,0.13845654
643,1963,0.0057909004
218,348,0.1600365
593,388,1.1224872
1841,894,0.0
86,780,0.0
382,1966,0.05131112
526,1846,0.15795435
2161,1237,0.008786291
1501,1336,0.028823473
4770,3298,6.020175
346,1203,0.31978327
689,2506,0.27998206
1015,105,0.22874498
4877,2265,3.50564
1627,1522,0.45458558
2570,634,0.0
5170,2918,0.08772246
599,947,0.5321157
1402,520,0.07022746
338,2497,0.67367125
4821,2205,0.0045668287
383,2483,1.3802937
3060,1276,0.20978034
1232,2563,0.021595566
1419,360,0.082156844
1020,1966,0.32929853
580,1847,0.12310149
460,1164,0.0011381975
4112,1707,0.06377374
3673,915,0.0
506,1190,0.0025044556
2900,2707,0.051341586
247,1950,0.43277198
378,2306,0.020182004
4993,2541,0.23045175
1955,2413,2.5985847
2547,3408,0.03988347
2407,1928,2.4586685
208,1037,2.7246802
5446,3517,0.216707
4413,2060,0.7503156
1793,2144,3.2072716
5256,2918,0.019062959
5009,2317,0.91777164
949,2810,0.1071731
3644,2458,0.025152477
2425,1566,0.473257
2648,1966,0.086656325
2047,265,0.8922946
1521,2124,0.21422999
827,1572,0.019599963
307,1375,0.000116123105
4738,2409,0.27814022
4346,1590,2.5338075
54,2045,0.092313625
598,477,0.1707381
5320,3180,0.11557449
300,1799,0.11704784
4077,1582,0.8532232
2593,2025,0.31365335
1654,299,0.0
3745,972,0.19402704
1398,1726,0.37742925
71,1533,0.11862609
2637,724,0.0675638
2171,343,3.201161
4226,1766,1.3738174
1587,179,0.0
1764,213,1.6020927
3534,809,0.0
1955,2432,1.7181724
4927,2226,6.167957
4284,3352,0.09609908
4325,1577,0.07036172
2180,294,1.1260774
764,2501,0.028564274
2162,586,0.011567444
1236,961,0.93470913
1908,1389,0.06663483
3555,1626,0.028289802
91,255,0.0013234215
5066,2592,0.004029637
40,653,7.3570875e-05
2998,1421,2.2166193
130,82,0.012560345
3794,1010,0.007117998
4644,2774,0.92844945
5022,2483,0.046719246
3728,2043,0.46106127
3389,2413,0.8250607
498,464,2.2119193
1201,908,1.7178793
4765,2076,0.0
368,355,0.0
2427,2313,0.32782748
587,397,0.33790445
294,1756,0.33879894
328,939,0.0
4086,2731,0.2688406
983,100,1.0
4617,2378,0.0037280847
248,1959,0.0
768,73,0.013795118
944,469,1.4940419
1670,2250,0.22365643
327,593,0.0809391
2654,3069,0.0
603,49,0.5399021
4940,3465,0.040229514
375,561,0.36521944
106,2147,0.8431937
1024,2504,1.2290905
585,2498,0.0
878,2212,0.96967393
389,2153,1.1109972
900,89,0.13981257
1581,1714,0.19100717
3915,1966,6.0312443
2394,1044,0.0007356557
710,1653,0.00100443
2194,303,5.431402
3776,2192,1.7618318
294,1098,0.29079893
138,961,0.04931317
2127,825,0.018985614
4452,2503,0.017784484
1392,2144,2.5898683
2835,2283,0.6526384
1911,2768,0.010243777
145,1942,0.00442126
3284,1237,0.38912857
1885,416,0.006427483
2317,2338,0.07528057
534,1699,0.26016346
2026,549,0.5150529
4837,2968,0.35137355
619,1042,0.55098206
346,1987,0.47994086
381,1891,0.43450087
1983,250,1.3545376
3338,3552,0.07863635
431,2035,0.56226397
5055,2405,0.15672436
4230,2121,1.3042206
1033,432,0.5565257
835,376,0.0
1146,3427,0.24885833
4569,2394,0.8402045
2760,2535,0.004555783
2965,1530,7.5920463
1398,1919,0.43406975
1912,989,1.2393665
394,2229,0.13195682
1236,129,0.05152586
866,85,3.2549844
4193,3190,0.07172111
25,2505,0.17662244
272,1626,0.509087
865,475,0.115363844
5122,2515,0.34214693
2609,1313,0.012403615
658,2687,0.47917807
3792,1611,0.2937147
1870,2077,1.1151496
800,2980,0.42877233
3528,2614,0.98746437
544,1222,0.006821834
1775,1598,0.446947
3351,723,0.13106333
696,59,0.4053197
86,1272,2.3402383
3684,3032,0.0009836983
40,1795,0.008263623
5176,3221,0.37148786
5137,3463,0.22525723
485,278,0.009385449
968,800,0.0
4348,2673,0.6191051
2456,864,0.8840861
2914,1608,0.32413417
1708,2517,0.18544813
1381,2292,0.004209617
1768,1963,0.7380788
4960,2229,0.00025099795
896,245,0.0266132
1379,2371,0.14469196
248,1641,0.0
818,1906,0.17257145
4976,2837,1.5287548
54,179,0.19674642
1445,1340,0.0065106302
3229,3083,0.02821286
2827,2876,0.5105204
3176,2497,1.1903733
5276,3329,0.18195723
4179,2266,0.035666727
1556,3102,0.06429597
2504,1514,0.005739633
573,50,0.07081628
1003,1888,0.0987589
220,2634,0.49810392
2193,550,0.57057756
44,53,0.0
185,429,0.0
501,3174,0.0036372824
5525,3414,0.1523317
2589,2552,0.047620486
5275,2869,0.28667912
131,610,0.060258355
126,536,0.14520791
722,60,0.47087553
731,1877,0.59156495
5063,2482,0.70464087
586,750,0.11295975
336,526,0.00063842756
925,486,0.095349036
5095,3199,0.04734016
2769,470,0.27282694
239,429,0.0
60,356,0.55104333
2863,2226,0.0012685618
837,389,0.4423686
4156,1376,0.48528537
3463,1353,0.0
1560,2734,0.12010152
100,1818,0.17084688
94,1505,0.053525887
7,547,0.12606192
651,741,0.0
773,74,0.37824115
1770,1446,0.0008237376
4586,2854,0.0
1809,218,2.1189964
3889,2856,0.07390689
532,2413,0.5432614
2727,672,0.7460352
2793,2225,4.4469457
2819,1310,1.9701766
729,911,0.015308214
440,1727,0.7430781
220,178,0.0
1573,1123,0.03826068
3367,743,0.1108353
2182,780,0.3240674
151,2008,0.021270607
1630,3138,0.0039094095
153,2744,1.3940735
304,1203,0.23596716
2486,1923,1.2459066
5513,3306,0.03780038
675,1163,0.28481582
1086,2399,0.75356895
3737,1526,0.34551784
533,189,0.00056570896
3993,1336,0.012819465
5004,2625,0.0691517
2504,443,0.0
335,20,0.17759731
2099,2632,1.6935664
2844,2257,0.07960985
184,1606,0.20451196
2446,2708,0.38793552
597,381,0.00032965952
1115,1384,0.0050644693
948,2179,0.022998866
165,1302,0.0069956263
1071,2119,0.7382275
501,3169,0.0011420294
0,2963,0.22236817
1193,353,0.04491262
1708,1154,0.18634039
132,628,0.15042378
1907,2619,0.043480366
3518,2432,0.0
1520,2127,2.3495765
3355,3389,0.2176581
294,2565,3.313969
195,315,0.24925146
314,396,0.780056
1398,1950,0.00035169485
264,573,0.049803376
5090,2714,1.7203995
4298,1546,0.1350428
1095,2309,0.2189088
4253,1735,0.042759035
1632,2257,0.05504189
1766,2797,0.14072122
186,1920,1.5444968
959,595,0.14612806
1327,3124,1.1307313
1717,1253,0.00526403
3823,1128,0.6328943
2027,1582,0.53573376
3910,1586,1.4324654
1997,257,0.5863058
813,150,0.0018961469
2560,1352,0.017126048
2449,2202,0.5461891
5069,2825,0.17891154
1978,784,0.00021731651
1536,171,0.062235158
10,2544,0.0
1232,930,3.7769432
823,384,0.10452528
128,1506,2.192608
1595,2268,0.6377082
936,2832,0.1706266
613,2140,1.0408261
3490,1327,0.0027596818
1748,214,0.4545933
151,961,0.00021503797
5,482,0.22274765
4497,2441,0.34535697
4643,2411,4.1476603
300,580,2.7322458e-05
2446,1699,3.6238673
77,2553,0.15664376
195,864,0.72354996
625,1387,0.79031116
741,986,0.045424394
3420,2150,0.7159519
2138,3163,0.11667081
5337,3564,0.3859713
1281,1920,1.6227016
392,2124,0.4396621
5418,3159,0.03441278
1663,183,0.025911255
1849,878,0.11614061
5426,3533,0.2621258
2620,422,0.0
1407,1991,0.17259283
360,2658,0.5155547
408,2003,2.1917884
294,2381,3.2113154
4861,2338,0.052290898
5489,3373,0.0
4236,1909,1.456208
1766,395,0.21848422
4677,2031,0.7226036
190,3,0.3957306
1427,2714,0.20495361
108,1817,1.870768
1203,1724,0.3443825
572,2693,0.28978798
1806,323,0.0
3007,3224,0.0
492,2050,0.003386921
1602,1065,0.031090451
844,834,0.06294819
5434,3176,2.0019488
3688,1796,0.16508323
1651,1746,0.092606805
1745,649,0.0
1119,2026,0.07311464
3108,1849,0.47080815
3553,2777,0.045969736
2323,338,0.7508204
2970,3219,0.04683862
4534,1738,0.5824499
4559,2097,0.4452393
3499,784,0.0
5093,2824,0.26143998
961,259,0.047018666
922,519,0.010597397
77,2965,0.43142012
2876,2370,0.19409467
2509,3367,0.47448334
392,1699,0.1392839
2441,2457,0.00045321605
1670,562,0.049847975
4398,2006,0.28925687
2761,1954,0.9041697
3806,1963,8.840048
1124,1844,0.6431597
2833,1164,0.021743603
3781,1007,0.0
490,2998,0.2017071
5485,3272,0.6796911
1027,106,0.0
2419,1145,0.14225116
141,2257,0.027353542
354,2815,1.0958095
4709,1947,7.894157e-05
1620,2006,0.5744616
319,1010,0.073318884
849,1563,0.016430853
3172,2164,0.39757273
4962,2283,0.3747232
4439,1888,0.24318117
2074,798,0.0369213
1792,3384,0.06834453
501,2676,0.026261829
4163,1546,0.03866523
1920,1582,6.117689
1036,1092,0.0
3013,2135,0.0
831,2257,0.1716575
2901,546,0.2436032
2671,961,0.17315868
1241,259,0.5906946
879,2630,1.0457891
2567,1720,0.06109653
3540,3363,0.5272364
1587,1400,1.2394025
1972,248,0.06678705
86,2797,0.13033861
138,360,5.6833437e-07
243,8,0.13093251
