user,item,error
2199,453,0.012328213
1327,1674,0.10718262
241,1134,1.2014804
2338,495,0.0
1858,320,0.5466262
839,379,0.05268746
3094,479,0.0050576846
835,797,0.0
1658,1552,1.4987526
4933,1236,0.00023188573
5094,1551,0.41346082
2859,408,0.00994579
1302,138,0.53200305
3539,904,0.7519265
2289,1620,0.016650276
2874,424,0.4865345
1169,88,0.0058255694
4058,960,0.5524941
4883,1555,0.085658945
355,328,0.5820752
2350,270,0.004772952
4160,864,2.995231
663,652,0.03244304
350,562,0.080667876
2767,357,0.030493863
2733,340,0.0053242603
1,1549,0.02050929
4090,1258,0.0
810,91,0.0
4380,1045,0.20227909
3997,1557,8.300031e-05
3963,701,0.0525691
3654,542,0.23427051
1765,219,0.38343194
265,644,1.2234943
1938,275,0.0
3453,1044,0.007286094
3389,783,0.03269035
4751,1183,4.197352
3425,801,7.174672
36,264,0.0
509,888,0.0
1674,223,0.0
1069,1478,9.90057e-05
3353,1481,0.0023695864
584,1647,0.47862798
3136,554,1.0
830,111,0.1177278
3837,1473,0.08602861
329,837,0.06784234
2231,1443,0.24298157
3107,850,0.33926874
2021,371,0.31036338
403,451,2.0403647
4318,1391,0.009314627
4855,1296,0.05819698
4811,1555,1.2996557
4983,1353,0.51720285
4103,1618,0.0049580066
3264,1054,0.49459064
149,14,0.17285998
461,557,0.1257002
1084,858,1.2114447
954,815,0.30346242
1210,531,0.0
570,631,0.45975637
484,129,0.43920502
2215,560,0.0
4218,1023,0.007667369
3271,1549,2.1252062
1533,1257,0.5432291
2156,577,0.04498824
1097,209,8.334821e-05
1143,114,0.95993376
4983,1657,1.5350385
1663,1614,0.09410979
878,1185,6.901008
702,371,4.008909
5051,1555,0.568334
57,1347,0.50855577
2152,237,0.12124795
2483,973,1.1980938
2064,1291,0.7237025
863,194,0.3084648
677,317,0.0
1664,1091,0.43019354
3495,504,2.6319885e-05
1670,401,0.122179374
4935,1654,0.0
3414,732,1.3999693
3999,1069,0.075688004
2858,1229,0.22334534
3102,422,0.3363833
1063,898,0.5245972
4609,1549,7.3718343
385,164,0.0021375287
1211,1126,2.1802213
615,42,0.011455607
2311,1183,0.16502628
2558,316,0.09966321
2431,286,0.0010511595
2717,481,0.065101445
2937,1586,0.0
609,1079,0.1637252
4305,865,0.0
4224,1654,0.459004
2101,809,0.4086336
587,1587,0.024008734
1856,1160,0.73272693
4828,1184,0.5563094
3329,928,0.104724556
347,1450,0.062217556
2485,629,0.2048023
539,815,0.4777143
226,86,0.047309037
3322,1668,0.00958486
4772,1170,0.15547135
2415,310,0.05881796
3243,1675,0.3383747
2638,1660,0.081320345
1295,582,1.5554128
433,32,0.0025734594
762,1373,0.09430283
2259,755,0.06528236
5116,1555,0.20253417
4646,1441,0.040954262
3847,644,0.57000715
2585,1048,0.026242668
3786,912,3.6008148
2713,562,0.0
947,1001,0.347829
3925,688,0.021960566
3867,652,0.00090006983
205,153,0.20001327
2917,1086,0.01654854
1233,1450,0.21017757
464,121,0.17369881
4674,1270,0.81899863
60,339,1.3922232e-07
4741,1169,0.14792682
1388,1645,0.0
2447,717,0.0
4616,1570,3.891144
2671,1087,0.23903085
4477,1377,0.0010273027
138,269,0.0
4834,1181,0.8128587
3251,669,0.55803853
2721,562,0.032066233
2273,264,0.021844972
1393,123,1.8012872
1244,786,0.26429936
962,1302,0.2546265
1403,1001,1.0
3814,1063,3.4103818
1377,1255,0.4671609
661,129,0.09517567
1660,885,0.0
2208,653,0.4624348
2408,1557,0.056657013
2179,694,1.1634184
587,1339,0.25041002
2696,1253,1.1941981
3917,680,0.30270952
3804,1619,1.8730794
4293,1001,0.011466225
148,1001,0.0
570,742,0.0339844
52,35,0.18450843
2901,1392,0.03761519
1587,1439,0.0
4403,930,0.062393233
5044,1549,4.897453
1970,1045,0.13229159
4907,1556,0.122450374
3590,652,0.00032837942
2797,734,0.4309307
3691,562,1.216236
2979,1252,0.0
1387,1035,0.3275327
4022,1395,0.3151565
3820,1557,0.15271235
1996,822,0.03511889
411,409,0.0013479935
1182,361,0.06527676
4298,1585,7.634853
4075,1274,0.044055767
4179,887,0.030470386
4731,1181,0.03987909
3742,588,1.0
467,1085,0.0
2029,867,0.47189075
830,245,0.03552773
1203,511,0.3722712
240,772,0.3018428
11,551,0.19039766
4957,1651,0.0
1856,1363,1.2781937
2758,504,0.35553062
621,526,0.6936518
5061,1557,0.38916963
3124,986,0.0076126033
1202,1313,2.7719622
4982,1469,0.0
1937,445,0.005504177
4055,1160,0.4478407
4071,1563,0.3925514
952,66,0.0
769,775,0.3182597
1545,1057,0.740268
4,1503,0.03151785
1980,214,0.0
4449,1402,0.057270773
4805,1184,0.00053368247
1275,99,0.14380203
4798,1184,1.1787673
4517,921,0.00047801092
2955,1450,0.054778975
3740,1541,0.71243155
227,822,0.06743582
1367,1546,0.4440298
3334,806,0.04093844
1711,397,0.0
755,46,0.0441961
610,42,0.74741226
391,244,0.312311
4492,1058,0.1427631
3452,1511,0.00040793463
1189,1257,0.25391382
2797,1527,0.1572528
3997,1307,0.02340473
4474,899,0.0
600,779,0.0014333733
1623,1549,0.0038595411
4103,1129,0.0065708673
3790,1262,4.750872
1768,1562,0.31538087
1583,148,0.03125293
2712,476,0.94453955
1444,124,1.704242
1123,80,0.23689784
1591,618,0.634329
2029,617,0.0
443,123,0.0
2117,1557,0.32206368
225,373,0.06716665
3743,1183,0.059959307
2451,1200,0.0062604523
428,1205,0.116328865
1042,214,0.22187352
3687,970,0.026566548
2841,1118,0.1277804
4271,822,0.002408368
3601,524,1.0016066
1359,114,0.17941369
1240,201,0.0
435,99,2.09419
1871,1057,0.02061671
1664,163,0.3797071
54,92,0.7968609
183,172,0.36353385
191,1229,0.41936314
1478,831,6.151352
2818,611,0.0
2433,287,0.0056351325
3521,1556,2.340533
109,822,0.8469784
3777,1624,0.30165842
521,45,0.06876153
221,209,6.12828
1085,218,0.03938736
2626,524,0.014334016
3955,700,0.30081126
1029,64,0.0
2059,1614,0.07259351
2171,1160,0.7151839
1301,312,0.9765745
2421,1485,2.9375966
1567,257,0.03308016
1443,1392,0.48716468
2669,986,0.1302842
830,441,0.048617512
3508,504,0.1624431
1105,153,0.0
76,88,0.16762748
2129,795,1.063331
617,831,0.18323867
402,623,0.022097014
5005,1562,0.39848065
1754,608,0.14649029
4175,1555,0.017307743
1750,193,0.96495134
4237,911,0.1215445
1394,354,0.18529743
246,520,0.041667182
2273,424,0.18581423
4830,1551,1.0332465
1267,875,0.1860877
2233,1307,5.052184
2588,1272,5.62103
581,39,0.05837288
3145,532,4.2216682
4201,811,0.0007958402
1413,1184,0.06558144
39,263,0.009959301
2652,1620,1.0573696
2665,1235,0.24253683
1906,1428,0.22393976
191,15,0.08498259
2074,227,0.015191858
175,407,0.17884941
3735,1096,0.0
2647,328,0.1311949
4530,1351,0.0
4431,1411,0.1580311
3077,418,0.28382015
4325,1357,0.44684118
4471,1172,3.7541678
778,704,0.0
1387,123,0.008456984
2354,933,0.059244536
4996,1603,5.970142e-05
1338,693,0.25049734
2451,296,0.0
3042,401,0.0
1378,652,0.058386937
1278,1285,0.53047836
4985,1350,0.38933682
2383,1606,0.014076908
4085,810,0.0
1140,503,0.04962912
1299,174,0.05138892
2916,363,0.1660215
4603,1029,0.005956297
1776,765,0.45599163
960,123,0.006741022
1153,85,2.5823727
4049,759,0.16556911
2284,758,0.00044611783
63,490,9.157753
3477,928,11.735647
1604,1327,0.20400852
5068,1549,0.18080273
1739,1675,0.6590448
612,636,0.0
4324,1587,0.13821553
189,388,0.03339939
2336,1245,0.06415084
4047,1650,0.2910919
204,902,0.31557503
27,583,0.013200063
198,15,2.537939
3206,1291,0.01892784
599,822,0.7804039
797,1549,0.06870665
2777,887,0.02968297
3803,1638,0.5523219
609,1293,0.003162786
1804,928,0.01647942
4861,1556,1.6420952
2533,902,0.002061606
498,38,0.5681949
1738,1181,6.44441
3488,795,0.00045268834
4589,1153,0.3941352
2300,267,0.096000955
930,700,1.5077226
2425,1281,0.039015945
2724,887,0.0
3346,466,0.24918337
127,12,0.1556361
4131,889,0.4808623
191,59,0.0016547793
3088,839,1.3456671
4410,873,0.12835889
1031,898,2.0449119
1030,520,0.04962423
4305,1004,0.011015994
2695,1555,0.041053522
223,453,0.39904857
3666,939,0.014136148
1053,120,0.018036809
4417,881,0.16015652
5122,1555,0.2379043
4783,1181,0.11235237
3520,979,0.47402492
2763,460,0.10030281
3158,1214,0.69898164
3342,900,0.7431114
1867,190,1.69051
4810,1555,0.37971592
1164,1023,3.2913818
3444,1620,0.24899155
1316,123,5.0692925
4528,1522,0.20603158
2889,1006,0.43744156
4927,1228,0.30821434
4662,1587,0.14480953
3078,1022,0.24371547
1864,1672,0.5036201
2250,259,0.097854234
4027,1015,0.6180018
4811,1556,1.7955774
3808,885,0.001676927
802,1187,0.8825681
3045,424,0.3562418
3592,693,2.0269952
3683,1557,0.60549974
425,1183,0.51574063
819,252,5.1245384
1751,1131,0.63705266
1943,461,0.12613727
263,142,0.76852
1342,1076,0.0
3709,1045,6.748752
4017,790,0.22051808
2027,1283,0.00043701977
2803,496,0.06660726
882,56,0.017351056
3207,1231,0.0015295319
3739,1342,0.1642622
3832,1549,0.94157684
419,47,0.13948078
4564,939,0.25162867
3319,735,0.20494863
2299,265,0.0
3475,700,0.24063888
830,89,0.288921
1535,1396,1.8630903
528,38,0.0007183506
1200,1637,0.009965964
504,1085,1.0
627,44,8.034096
4991,1377,1.8391601
3227,1291,0.0017384033
2171,240,0.10355232
457,82,0.0
4743,1553,2.0269525
3697,901,5.6905355e-05
385,341,0.00092498877
596,1284,0.40232438
4555,933,0.65979135
2365,517,0.29204816
63,675,0.09374079
911,59,1.3355019
205,82,0.084616564
262,72,0.0
4598,1180,1.2097249
2700,801,0.0532269
5088,1555,0.25400704
1991,399,0.0
3676,614,1.5240948
1321,108,0.0
4713,1570,0.51169926
3048,1551,0.10577773
1687,1458,0.13203494
1273,1015,0.047338393
24,553,0.0
563,414,0.45036325
5021,1555,0.014861258
4751,1185,2.361581
2820,1572,0.75959706
1259,124,0.22785437
2466,689,2.2832965e-05
4304,1118,0.021900967
2117,1549,0.9666172
4676,1380,0.058318056
2379,1085,0.34143776
4432,939,0.24713957
3058,1165,0.04602639
3432,1151,1.4234796
2744,775,1.1190474
1202,706,0.0562634
1510,1235,2.636485
983,153,0.31281748
4424,1001,0.37074536
4965,1404,0.108644865
1898,194,2.3676853
5041,1557,3.2319067
4251,1617,0.45284024
4286,829,0.5399841
241,439,0.8459453
3403,1555,0.14381035
3118,422,1.0921911
1636,217,0.29951313
1412,973,0.6743242
3156,1293,0.66159284
4948,1675,0.1108426
670,96,0.7063166
521,939,0.07459762
3890,1183,0.58892876
3848,786,0.009513381
1073,898,0.36083063
2772,1234,1.5015852
3889,657,3.6341054
4367,1392,0.09429155
483,1347,0.043938946
1913,1429,0.04416994
569,1289,0.70618117
2279,265,0.00021484224
3743,590,1.0836192
4738,1183,0.8849978
4209,887,0.114310615
1461,1392,0.07360593
2741,498,0.17969415
3530,785,0.0
4315,1394,0.009047352
3347,467,1.0089847
3646,1184,0.26504612
3157,433,0.26552308
921,1351,0.0
359,28,0.00055518816
2847,654,0.77461255
602,45,0.861812
2154,326,0.12303424
2739,565,0.07135303
5120,1550,2.2584522
5010,1549,0.0
4004,724,0.0
3159,433,0.80566895
3445,912,2.7532942
4367,1229,0.22622961
1038,373,0.058941074
2006,298,0.009452969
674,1167,0.11512557
1295,809,0.0006101688
3883,1675,0.016486704
86,143,0.031750567
1594,262,0.010259903
1254,785,0.51792943
1791,1183,2.827543
1511,523,0.69601357
803,161,0.44205436
2164,891,2.0936146
949,63,0.017557686
732,785,0.119601995
2673,1288,1.0961878
264,88,0.0
2133,844,0.47990254
3234,453,0.0
4701,1409,0.25093046
684,721,0.5708874
4303,1158,0.5421163
3116,422,0.00026983197
876,1257,1.058606
426,905,0.9401615
1156,1681,0.06864754
1763,200,0.12944977
96,25,0.0
827,53,4.783829e-05
4469,1291,0.0
4,95,0.0
4378,1205,0.07895706
2182,1111,0.79079235
4433,885,0.2854845
2972,1446,1.3174759
4252,1609,1.227773
861,1079,0.3563761
1528,367,0.25230795
4303,885,0.20213564
2279,1343,0.0
3891,660,0.2118304
4728,1166,0.07000094
1916,200,0.004667725
4580,1307,0.5500661
4747,1550,2.185802
145,939,0.13009118
590,898,0.0
2178,919,0.029570445
397,1058,0.0
4511,1085,0.0
1386,632,0.114782825
1543,679,0.0
4218,1183,0.64506555
3814,1313,2.2310905
4185,1227,0.045502886
2809,1015,0.4913341
3431,490,0.26699838
1273,1174,1.1288563
381,30,0.0
2103,379,1.3082873
4843,1184,3.080079
4572,1675,1.2055528
3602,897,0.7946279
2009,220,0.0
2766,1389,1.5060105
590,616,0.08359518
587,987,3.3367848
54,188,0.27630094
4981,1312,0.030964462
3150,1398,0.0
3327,1404,0.0044603446
1378,121,0.089415416
4935,1674,0.6051762
2414,939,0.0070237718
1374,283,0.037257772
590,1065,0.0
3417,483,0.4728923
2829,490,2.9008393
1171,1198,2.3460565
1879,371,2.9579859
1813,910,0.32842514
3055,786,0.052195422
528,453,0.0
978,1103,0.18858579
4756,1180,1.7000476
2927,860,0.00033867237
2493,526,1.0774184
3576,912,0.102299124
1441,786,0.0018916646
1935,1157,0.16171592
3074,1336,0.09298825
1326,1329,0.10310138
1889,388,0.10686923
362,317,0.00083463977
506,300,0.6525178
2693,812,0.0
873,271,0.00011020899
1861,605,1.4264486
325,882,0.038455676
4887,1557,1.0
646,570,0.011539049
3248,1495,0.0
4020,904,0.6099768
3841,901,0.09350837
1673,1015,0.06471949
4799,1184,1.2078649
2609,1258,0.0011523011
1943,1000,0.00083421275
915,59,0.00060795643
4063,1633,0.0
4049,968,0.13719754
1384,123,0.61816597
1740,1555,0.16599041
3636,1221,0.25925124
4670,1163,1.3060526
1943,837,0.20539682
479,904,0.002606998
3718,785,0.09296993
142,794,0.0
622,42,0.657512
4729,1166,1.0552382
1449,1392,0.09242783
766,1257,0.5372272
806,692,1.5967666
1505,1226,0.0
1023,361,0.0
1048,1184,0.05013936
543,39,0.1276819
3132,758,0.0
269,867,0.23186283
587,806,0.31604934
557,1438,0.08038838
173,138,0.18069732
3656,1598,3.6648858
4962,1404,0.056647137
4166,1236,1.4892961
1983,378,0.0061523397
4499,1394,0.27557352
94,560,0.02646266
3543,866,1.4685208
3706,771,0.0
3624,1082,0.13594991
647,45,0.17038363
4540,1523,1.6045574
5058,1551,1.346124
2519,445,0.0005096262
1803,1657,0.6927109
4783,1184,0.5644203
799,810,0.29651803
1167,1363,2.9867582
667,849,0.00036518162
197,1166,0.022352926
2345,597,0.0
3740,1394,0.058442947
682,803,0.07035805
2022,1029,0.7659814
1965,1330,0.55477977
2809,434,0.9561978
4026,887,0.016828693
2216,1549,0.73776096
3182,1233,0.0010792026
321,378,0.6116054
2992,1473,0.00039346487
3164,434,3.3052943
3526,1557,0.47784546
1737,531,0.80155253
1776,1007,0.000580434
753,1556,0.29810715
3544,1663,2.2449431
3807,700,0.0
1522,583,0.0
2337,1555,0.21463782
1374,1484,1.1334275
1210,273,0.0
364,655,0.9068759
1452,124,0.0
2319,815,0.046449445
1855,1472,3.0429363
557,307,0.6355107
1353,114,1.0
3376,700,0.03074518
4338,855,0.043185163
451,266,0.082740664
3416,1030,0.031904716
4886,1557,0.38479286
3841,909,1.4439504
1682,167,0.029178413
403,1001,0.048224665
4052,1288,0.004727533
3566,1056,0.015173056
437,330,0.64018345
102,64,0.073911294
831,439,1.2513436
1295,1101,0.17935997
2075,1184,0.115749955
273,83,0.7061435
3071,1123,0.16664302
2990,822,0.32131103
603,65,1.8575016
992,436,0.23365907
882,889,2.4728274
977,652,0.22648823
552,39,0.61051625
665,1001,0.25733384
2581,361,0.059011247
2945,1057,0.0
2015,1214,0.13620092
946,68,0.7444175
3745,593,0.22765844
4367,1380,0.3013463
3384,1184,1.091648
4839,1171,2.9640036
1776,602,0.31462803
359,264,0.0
312,1291,0.07673373
4129,1123,0.5428478
2077,1087,0.3918816
4320,1257,0.13184685
2110,1184,0.8369178
2667,328,0.1749814
1453,379,0.16576591
4953,1557,1.0139942
5105,1557,0.18826517
1452,902,0.0001429967
1300,145,0.0
2518,311,0.13590033
2430,846,0.06892417
3940,885,0.0
3276,1227,0.0
925,59,0.11753417
1007,265,0.0
919,470,0.031627063
4556,936,0.7884826
1402,328,0.6578554
1799,464,0.040599726
3539,506,0.36562413
4747,1180,0.26923338
1595,587,0.41271916
1391,470,0.6127851
584,1568,0.34244153
3812,629,0.20863073
3783,893,0.3421578
1920,904,1.6952966
1504,280,0.012384186
193,178,2.276902
368,1357,0.00038679675
3245,1331,1.0485295
828,737,0.037982862
627,186,0.20198902
2192,867,0.03937742
227,430,0.36133263
52,227,0.06260924
1647,343,0.11629211
290,30,0.01152594
1267,522,1.4394182
4940,1458,0.10267801
716,316,0.0002451848
594,393,0.0
1544,937,0.11332384
1097,1358,0.09886637
1815,1184,0.553255
2374,1388,0.0
1178,676,0.7916941
980,64,0.0
1248,95,0.07117711
378,886,5.1023574
201,473,0.12531607
336,27,0.0
4113,1398,0.40367416
1512,1206,0.9897525
516,38,0.0
778,53,0.0
587,846,0.27110487
650,110,0.11300992
1416,123,0.11715488
3662,1208,0.1209753
1119,260,0.023369875
396,1081,1.3641654
1241,1377,0.18445764
403,1109,0.33144727
1965,1369,0.0010915187
5119,1550,0.2344561
2382,1372,0.40535247
4435,1603,0.8073163
681,1549,0.26956823
226,590,0.03619449
2778,939,0.079128385
1790,1184,4.2942
4282,1551,2.921207
1709,1116,0.22342962
2874,361,0.026881937
2318,402,0.094604276
779,64,0.28425372
3837,1332,0.0
2470,422,0.00066125474
3403,839,0.0358802
974,1258,0.26592472
3988,1257,0.41216424
841,51,0.0
3504,1495,0.11545229
2737,556,0.051976137
2117,232,1.0930798
3997,1521,3.7765086
1510,955,6.784556
2436,1181,0.07855507
1632,153,0.0
2899,1392,0.36064047
4281,904,0.17445879
4277,1626,0.46526992
2803,349,1.9362205
1867,736,2.0187416
137,277,0.0
3682,1410,0.10057633
4849,1181,0.5556886
130,389,0.36008742
2487,696,4.3187323
3214,453,0.025183266
1202,955,1.4074011
3831,638,0.23105967
5091,1549,1.2742684
3627,1264,0.95805794
1537,141,1.6963522
4323,1556,0.45619255
4723,1603,4.016488
1927,1180,2.5140703
3511,849,0.007432454
243,110,0.0
584,825,0.28298905
119,690,0.07329603
7,1055,0.013676865
519,1001,0.008224874
3771,605,1.091896
1566,1393,0.006847063
4493,1583,0.2733178
1602,1407,1.3351768
4238,1159,1.2685277
115,499,0.0009326618
1340,1291,6.9556203
1713,445,0.035900798
1486,630,0.31936732
1795,904,0.35744497
106,453,0.96543384
4005,1185,0.49295685
853,1282,0.10562611
1759,434,0.5276575
317,541,2.2238908
2861,1085,0.002561041
4836,1180,0.5901659
3407,480,0.0
1910,308,0.13811573
1358,1236,0.30324915
1230,95,0.011544992
1870,264,0.0
557,1505,0.85169154
1929,202,2.5631044
639,464,0.109375685
4539,1001,0.7450413
4402,871,0.0001713516
351,35,0.18632063
3141,747,0.4586248
4717,1657,0.6685232
1566,143,0.0
4617,1045,0.04990612
545,652,0.4147158
1413,453,0.64413065
188,1245,0.2637378
3418,700,0.18397464
3075,1422,0.016911438
318,1288,1.3930861
2128,918,0.0
2913,811,0.00042533633
4054,1213,0.009135829
2756,598,2.839224
243,18,0.040592425
204,73,0.0145532135
1133,1257,0.33185315
872,453,0.44845933
313,1134,1.0384243
1096,73,0.13869333
840,99,3.4375348
673,45,0.32861537
1319,1393,0.28662193
2943,1255,0.13999057
3984,716,0.12482163
656,1258,2.7078764
4739,1181,2.232162
4251,1255,0.10024301
2710,1668,0.8803611
594,526,0.56911397
1263,506,0.43509766
2353,1570,0.08960772
1319,748,1.7615634
1855,1471,0.27976435
1830,316,0.07069908
3390,475,1.2409202
3743,1172,3.885403
315,1335,0.34362736
366,267,0.17630595
2281,317,0.11259689
1413,831,0.5760366
1111,1350,0.037708286
3246,1135,0.0051979865
2326,1047,0.33439007
4504,1388,0.0
984,1057,0.022687528
4378,902,0.049916986
961,176,0.6116375
1273,731,0.71961975
2411,283,9.159582
1776,255,0.088793255
1676,362,0.08660482
396,829,0.048284374
1649,464,0.2972507
1840,1284,0.71257645
4400,871,0.20782456
2655,328,0.0032946765
3205,868,0.08513056
2980,889,0.10586367
4811,1183,2.187904
2102,1236,2.4848695
2235,1483,0.20153068
2539,1004,0.327685
385,179,0.13204637
1311,105,4.462763
3064,1185,1.5869079
245,1555,0.044427264
2626,324,0.0
2481,1123,0.0
731,1257,0.32619524
3701,1280,0.0
278,125,3.4088735e-06
1108,537,1.5076144
2109,266,0.0
2311,266,0.0
4095,953,3.1397038
5056,1556,1.617673
4813,1550,1.2504733
1614,652,0.15431495
1338,318,0.07366131
2780,904,0.043612506
4699,1576,0.02548541
1014,64,0.0
3672,1123,0.0
2809,904,1.823222
1952,867,0.09286862
747,1272,0.5496489
2703,679,0.2191208
2927,1611,0.00029823947
480,1446,0.13377224
367,29,0.0
5047,1552,0.0033799037
5099,1550,3.1749303
1545,718,0.103226356
1824,184,1.0552897
4691,1291,0.0
944,1252,0.0
4728,1163,0.040938824
1054,874,0.9960909
1211,135,2.3547478
4684,1172,3.8452842
1831,1549,0.81994134
1676,842,0.23513934
3018,1147,0.1642485
654,1034,0.053556338
1089,865,0.21904269
3059,1169,0.0
234,1310,2.1428626
375,30,0.076790005
896,57,0.044497646
2623,1045,0.08750834
2923,366,0.027366476
3902,1346,0.33701473
1656,341,0.7054649
1043,561,0.14875694
4284,1353,0.24620695
2766,1425,0.13810475
1076,92,0.44742212
4584,1549,0.16314611
2033,605,1.3254768
2006,270,1.0458871
615,240,0.30848652
1556,453,0.40871224
1053,556,0.008554745
4089,1656,0.017749654
761,246,0.5167222
2511,1057,5.097507e-05
2846,1224,5.1561985
1907,798,0.093694806
3389,713,1.3641204
2240,543,0.18295261
2212,252,0.2830469
170,1222,0.21735077
1203,276,0.06358578
3387,1404,0.21403295
1966,1258,1.3258451
1610,563,0.2583115
501,317,0.3886516
1578,1656,0.13666642
4485,1351,1.57327
995,184,0.32229078
2002,865,0.0
3323,1680,0.5848338
4854,1551,2.9325855
3759,642,0.0031526573
1471,1574,0.06574224
788,49,0.018765103
2579,1184,0.38883653
929,1472,0.35507444
727,1615,0.023108045
2615,1236,0.04745539
4496,1351,0.0
4784,1181,0.04817672
1546,142,0.32303727
1379,123,0.023103984
3584,808,0.019330662
4159,832,0.064184904
1898,566,0.89337504
4070,1284,1.2641877
2223,253,5.439681
4458,900,0.0
1392,217,0.0
330,162,0.048359424
2760,785,0.0
1078,71,0.094664425
2252,672,0.9622664
5063,1557,0.19496031
857,53,0.0
3007,703,0.00011083059
1096,865,1.5217838e-05
2141,1555,0.18814994
1348,889,2.4182038
3100,901,3.2711744
4068,1241,0.047617573
1200,923,0.07009509
1883,1394,0.37817898
229,224,0.61072266
4367,1054,0.08573041
3519,504,0.15192421
1686,831,1.2309848
980,123,0.0
2422,1549,1.6445354
1424,1392,2.3785775
4446,1469,0.03734434
585,894,0.19289783
5002,1656,0.0
3919,885,0.896
609,1383,0.5050244
