user,item,error
294,868,1.8006262
757,2838,3.516284
2011,2035,0.02337957
162,2601,0.5245931
209,3094,0.5385211
60,818,0.19476919
4006,1690,0.34103414
530,1890,0.5055918
2809,1423,0.2591818
1146,2538,0.058175124
3064,2283,3.8299031
3032,2826,2.219886
143,614,0.002991818
1654,828,0.05617781
1952,246,0.0074584577
4013,2432,3.4949212
17,2063,0.079891555
584,1454,0.11911255
3546,1909,2.1437526
5334,3020,0.075380825
217,305,0.30235547
438,1786,0.68705994
1890,845,0.20507948
1105,1041,0.12725118
1080,3541,0.0058073862
1533,895,0.029018173
941,255,0.0014148749
5492,3520,0.40340942
3340,2123,0.30629382
2314,2422,0.10788705
586,3148,0.1241191
5358,3020,0.0
1965,979,0.00018786012
333,2300,0.0017220003
3783,2161,0.31778023
1369,2648,0.20402403
1193,1149,0.13601533
1267,301,0.6476018
1200,127,1.4871706
209,1799,12.626113
829,1572,0.06291865
1825,2164,0.7335884
106,663,0.0
161,2119,0.5300863
390,828,0.015628576
45,896,0.032979287
2730,2432,1.0347065
184,60,0.390535
4292,1546,0.00012097197
46,2284,0.25203305
5504,3439,0.20699152
2437,2765,0.25426042
1762,1471,0.61162627
1608,2505,3.3944037
1994,593,0.36839327
3862,2283,0.26538303
102,176,0.0
5225,3113,0.009019344
3546,2057,0.6952961
5423,3162,0.22150756
1419,1070,0.00074658584
399,2627,0.014252324
1111,715,0.29243535
4980,2407,1.5959057
220,1747,0.01611298
5192,2845,1.2140441
593,1806,0.08632201
759,1615,1.7640009
1920,1918,1.9061998
3818,2464,0.14276634
5211,2940,0.030931914
1974,838,0.0
1608,2799,0.41033685
4350,2325,0.8116464
761,78,0.7917747
3106,2833,0.017737713
50,247,2.3843782
4745,2530,0.015643602
2093,315,8.943873
2274,2483,0.07588938
1579,2050,0.4407783
1448,2422,0.020892521
692,700,0.08681811
3988,2702,1.0145944
1,416,0.0
1201,1526,0.0049337274
6,841,2.1801016
1095,1113,0.0
5489,3242,0.15234546
3699,3000,0.29461342
590,1733,0.18194768
3417,741,0.0
2212,615,0.24712156
88,1963,0.008809996
1396,3253,1.3602091
2651,2265,0.60974824
4256,1803,1.6844848
2317,1649,0.18776296
1323,1699,4.3980055
4,2365,0.16917843
3892,2243,0.24720833
4612,2344,0.50336635
4385,3401,0.30944493
1063,522,0.0
3041,3338,1.0208457
5469,3243,0.03758671
1157,2465,0.19671851
1708,2500,1.9534664e-05
2039,2095,0.42036173
3382,2832,0.40639204
2950,2623,3.355215
86,732,0.4371357
3201,2043,0.022895427
4321,2317,0.5713403
4015,1727,0.07985221
2452,1012,0.2590779
2443,1192,0.2963773
973,1983,0.81712943
2369,812,0.3276566
644,1920,0.031465556
422,2486,0.047195643
4055,2970,0.21480885
365,38,0.0
2842,550,0.044113234
4012,2385,0.015239736
329,1321,0.22420835
1134,1970,0.9503561
4276,1530,0.0260036
3497,781,0.0
816,1789,0.035744123
4697,2629,0.023978524
175,2799,1.1266842
2766,812,0.28687164
877,713,0.0
3740,1026,0.0
293,1523,5.482898
487,1731,0.027293717
5368,3445,0.23285234
17,1989,0.0
3306,954,2.1546156
643,176,0.30169064
143,667,0.070087515
316,1230,0.034933355
248,2003,0.05196755
4188,1437,0.4135853
2057,651,0.0
434,697,1.0707632
2027,1790,0.09247828
3184,1792,5.0105987
3716,2063,0.1107834
414,2964,0.6296823
1122,643,0.0
5443,3507,0.20398355
3962,1191,0.0
305,1837,0.16554447
1947,2562,0.29700586
2225,1886,1.5013644
4679,2215,0.04112921
2036,1504,0.09201455
742,2222,1.1798382
76,1023,0.13576712
4608,2570,0.008538875
2517,2077,0.42190585
2039,261,0.28588668
414,267,0.635773
132,281,0.001161562
4483,1924,0.27995786
2168,3076,0.26501372
64,2702,2.5477197
2666,1010,1.8435173
2783,2441,0.3520681
9,2531,0.013313491
4236,2120,0.1802881
593,1013,0.108011134
1532,171,0.33134353
5259,2909,0.18849014
2370,3026,0.26206157
2452,371,0.00048645065
3169,2351,0.023543028
4354,2704,0.035143018
1154,1281,0.01341989
395,1070,0.06573001
94,2413,3.009754
722,650,0.0007134386
2237,317,0.0
276,255,1.9335514
526,337,0.0
858,1721,0.94597065
1892,233,0.44934428
554,920,0.13774101
5036,2774,0.04695872
357,2496,0.6680921
3644,2367,1.1195458
1595,1411,0.10460546
162,469,0.92826843
76,1071,0.0
1049,1528,1.108216
124,1848,0.011419909
1495,2350,0.54310924
5270,3033,0.0524974
545,337,0.0
1807,416,0.0
5522,3441,1.0245843
1156,2878,0.3407794
3587,1717,0.0
1157,2998,0.020613289
126,2177,0.76725477
1172,1906,0.01581188
3657,900,0.07425861
1272,2489,0.55976534
4385,3025,0.27506262
4916,2413,0.2197726
1445,2466,0.6339292
4166,3355,0.0044903303
5103,2519,0.2565145
4796,2050,0.0
3588,917,1.4028194
514,1337,0.01102891
1404,3215,0.39496487
1450,1191,0.18804055
2269,2368,0.17472419
1512,337,0.004541022
5447,3536,0.08366454
2462,2289,0.040134694
4166,3142,0.033413157
3338,1243,0.030849447
1778,705,0.019339547
226,1963,0.011540893
3066,1353,0.1167635
2922,861,0.38223705
3413,1321,0.0055849883
1925,3163,0.06704238
4319,1565,0.29725903
3924,2960,0.7832237
1809,248,2.0335524
949,3049,0.407537
5244,2988,0.87145084
1889,233,0.0
43,1819,3.4289618
225,1946,3.4687328
1897,2011,0.0074708993
624,149,0.08490254
4812,3448,1.2874117
132,245,0.00065391813
3336,3118,0.8679227
97,606,0.26894
73,1462,0.3367363
3558,982,0.0
359,1935,0.3867241
3041,3420,0.2818391
1083,880,0.059628163
2835,930,1.5275029
1338,155,0.645316
2011,2410,0.4104279
925,550,0.0
1638,503,0.0026838589
3542,1769,0.5325158
2265,1909,0.39049208
1236,1522,1.2917258
4617,2398,0.30226395
985,898,0.46222243
3345,758,0.13489337
341,505,0.13137977
870,741,0.0
4172,1472,1.5017301
2988,1357,1.5720172
2822,2670,0.010001507
1696,2947,0.0014961114
4004,1200,0.25611952
163,1920,2.4609718
2379,2292,0.25635585
2375,369,0.47982788
430,764,0.12020136
347,1083,0.0
3372,1527,0.15197198
1298,2605,0.02597116
2552,1022,0.6341399
140,782,0.0129640205
130,547,0.0153369
870,994,0.0
4429,1981,3.1469429
2446,2222,1.0177424
3880,1112,0.0
2904,848,0.7317391
77,3094,0.70314866
5399,3278,0.0059054
779,520,2.9730103
115,1253,0.0
688,1928,0.22375679
2564,1167,0.0027902764
1612,218,0.0
1515,1777,0.04741281
3474,2224,1.4079318
354,2305,0.34528103
3203,2558,0.31548798
307,1809,0.0015161714
1613,2659,0.59782946
600,2529,2.8372533
2291,1966,0.79939276
1075,2050,0.44319072
3374,1324,0.100867495
3898,2473,0.005457156
305,1508,0.17835973
1797,506,0.5259782
248,1628,0.0
1002,2490,0.062388707
2723,732,0.67502725
126,2140,0.40561724
1909,3369,0.21409692
3782,2846,0.5311172
2918,540,0.0
1316,651,0.0
329,901,0.099365376
286,2548,0.25722644
2916,540,0.004112207
294,2727,0.025719414
4005,2121,0.7439255
2013,930,0.2577617
101,862,0.0
882,947,0.0016223523
1322,1371,0.030137194
1566,1889,1.7141739
77,1458,0.045605473
140,772,0.07228178
975,1132,0.03588815
1555,704,0.3364143
1774,352,0.20294854
141,426,0.08361862
2290,1851,0.38000157
5257,3403,0.0008518232
275,2393,1.7719897
4465,2143,0.22154392
1521,2236,0.85890836
961,2673,0.5145267
2648,3084,0.0029965667
354,42,0.129988
305,3116,1.4469614
162,1089,0.91163325
2516,386,0.06168798
1645,2265,0.027056249
597,2374,0.09925057
586,2745,0.16898765
1818,312,0.020681944
4195,1524,0.15267918
555,2050,0.8511389
3195,2980,0.32619634
220,3384,0.24245746
109,124,0.2503735
1423,2422,0.3111667
3132,1108,0.3702003
17,2210,0.0
3166,605,0.19790168
1612,1545,0.0
1026,2410,0.9806118
502,1481,0.47446167
514,1837,0.0019882252
1428,2051,0.07479649
1658,180,0.0
106,15,0.04020255
1981,828,0.40508413
696,2288,0.69554186
143,578,0.29629788
2856,520,0.0
4423,1672,0.040104132
489,2050,0.11656252
524,1200,0.097312935
658,1896,0.28023848
4851,2229,0.3878081
380,2110,3.4713738
3640,1949,0.922803
2442,2067,0.011907047
1938,1216,0.00073043996
366,2395,0.15379147
2092,520,0.12601621
897,2144,3.0458293
75,663,0.0
184,1514,0.88545585
1308,150,0.0
5446,3408,0.1974641
1482,176,0.0006195331
4785,2581,0.014296248
2957,1285,1.726367
1193,1819,4.926773
661,824,2.9417374
1827,1333,0.013840857
2266,2057,0.5169786
4133,1376,1.3037419
130,1902,0.19942768
3232,797,0.0
3372,757,0.040513206
1191,1820,0.010904471
1958,431,0.00022656511
3101,1012,2.246761
233,883,0.015232084
5062,2413,0.5951315
4814,2065,1.1324012
294,728,0.57838196
334,1132,2.266081
71,822,0.0
1287,286,0.0
652,522,0.060082905
3581,2558,8.306056
999,103,0.0
3838,1324,0.002484831
3643,2096,0.67792475
528,2432,0.6573457
2380,2484,0.19713409
2526,2311,0.07248345
5145,2742,0.05689186
4716,3016,0.81612283
562,1673,0.12857115
1352,275,0.77780706
1495,1970,0.24616626
940,315,0.32549027
2583,1044,1.3264763e-05
1516,1195,0.01469235
1048,688,0.0
2782,2505,0.7064176
992,1553,0.0
1766,3150,1.8185333
1841,1689,0.0
102,1090,0.0
589,283,2.2641945
143,776,0.1067187
902,2335,2.2781944
226,315,0.0
102,1563,0.30959404
307,2482,1.8371922
184,3054,0.028073031
209,1345,0.041801807
2585,2204,0.0
33,2496,0.56237555
3172,1954,0.6558122
1044,1690,3.62152
346,2422,0.50305074
1797,397,0.13134935
501,1644,0.22080815
3136,1231,0.1419023
3065,1341,0.536926
5131,3018,1.0134709
2835,513,0.34647653
296,745,9.313927
858,2689,0.645844
4864,2164,0.001616864
1781,2201,0.03844876
3225,3528,0.3197156
1036,544,0.0
1920,2246,0.12111067
4855,2136,0.22383393
3458,2489,0.59722644
331,2859,0.0
1531,1618,4.811836
737,3029,0.4472397
1774,693,0.11220426
649,932,0.0
4956,2239,0.018981803
3561,2280,0.06595735
104,3414,0.09352353
572,88,0.18639226
4850,2413,2.6825707
5270,3529,0.0024615442
73,1545,5.459242e-08
1482,202,0.0
1339,452,0.0
2181,2836,0.03149779
166,2670,2.0650282e-07
817,397,0.15225801
2890,645,9.3864655e-05
233,2830,0.17414863
3943,1960,2.3710294
25,1826,0.3158526
146,238,2.9132028
1142,2623,0.031621296
3645,2714,0.9332893
190,520,0.008237073
5122,2679,1.3197286
3210,2726,0.19466944
2418,2413,0.014717156
506,1630,0.24548064
5267,2993,1.1043186
4981,2533,0.28725103
1732,443,2.2410312
4165,2208,0.8050844
2247,1799,0.0
195,2347,0.60805446
5235,2846,0.72744983
3329,2874,0.019865615
1872,2812,0.25447446
247,1668,0.0
819,150,0.32515845
2803,902,1.2681572
1654,1915,0.11970887
3152,2538,0.026822085
809,3103,0.0031513723
2945,1672,0.4129857
3052,3522,0.12871104
3760,1799,0.0007024389
593,2257,1.4793869
84,397,0.5512189
4092,2377,0.100619584
643,1963,0.057058774
218,348,0.18586542
593,388,1.1260846
1841,894,0.0
86,780,0.0
382,1966,0.08703742
526,1846,0.20822385
2161,1237,0.027353384
1501,1336,0.023378259
4770,3298,5.9150295
346,1203,0.710157
689,2506,0.49423927
1015,105,0.062106516
4877,2265,3.8242083
1627,1522,0.775285
2570,634,0.0
5170,2918,0.102658756
599,947,0.6552188
1402,520,0.05323746
338,2497,0.6099277
4821,2205,0.0
383,2483,1.3595185
3060,1276,0.016675636
1232,2563,0.000869252
1419,360,0.07976492
1020,1966,0.30271897
580,1847,0.14654651
460,1164,0.0
4112,1707,0.17068648
3673,915,0.0
506,1190,0.002422476
2900,2707,0.00933498
247,1950,0.42170456
378,2306,0.0028125618
4993,2541,0.07109343
1955,2413,2.823533
2547,3408,0.020937277
2407,1928,1.9701759
208,1037,2.861256
5446,3517,0.3331438
4413,2060,0.5606833
1793,2144,2.96908
5256,2918,8.2505816e-05
5009,2317,1.3271489
949,2810,0.097463675
3644,2458,0.04710587
2425,1566,0.58853984
2648,1966,0.09851405
2047,265,0.9447351
1521,2124,0.23268533
827,1572,0.0
307,1375,0.011006187
4738,2409,0.29180703
4346,1590,2.6650848
54,2045,0.018395144
598,477,0.09349524
5320,3180,0.0032558169
300,1799,0.10343543
4077,1582,0.94710076
2593,2025,0.31880707
1654,299,0.02389737
3745,972,0.33246654
1398,1726,0.33814064
71,1533,0.09554261
2637,724,0.032268066
2171,343,2.8257282
4226,1766,1.1249266
1587,179,0.0
1764,213,1.5434954
3534,809,0.0
1955,2432,1.90061
4927,2226,5.697608
4284,3352,0.036372148
4325,1577,0.07068995
2180,294,0.8334621
764,2501,0.016154164
2162,586,0.01122568
1236,961,0.85269296
1908,1389,0.062318932
3555,1626,0.06964034
91,255,3.7479367e-08
5066,2592,0.0
40,653,0.018534454
2998,1421,2.1607647
130,82,0.019033147
3794,1010,0.15766604
4644,2774,0.7416993
5022,2483,0.046011813
3728,2043,0.79767066
3389,2413,0.6463457
498,464,2.5757632
1201,908,1.6348758
4765,2076,0.0
368,355,0.0008267786
2427,2313,0.32405058
587,397,0.5146314
294,1756,0.16142881
328,939,0.0
4086,2731,0.097294785
983,100,1.0
4617,2378,0.031641565
248,1959,0.0
768,73,0.032314852
944,469,1.5377384
1670,2250,0.14115013
327,593,0.092270605
2654,3069,0.0
603,49,0.44373244
4940,3465,0.053117383
375,561,0.18830884
106,2147,0.5387934
1024,2504,1.174821
585,2498,0.0016651925
878,2212,0.645578
389,2153,1.2316171
900,89,0.014749395
1581,1714,0.2766715
3915,1966,5.972825
2394,1044,0.004215714
710,1653,0.00041713525
2194,303,4.8480234
3776,2192,2.221445
294,1098,0.12850037
138,961,0.041223742
2127,825,0.00010805211
4452,2503,0.037107073
1392,2144,2.4197702
2835,2283,0.768959
1911,2768,0.007659605
145,1942,0.0022385402
3284,1237,0.12362838
1885,416,0.0
2317,2338,0.095955305
534,1699,0.23555827
2026,549,0.5919938
4837,2968,0.24184456
619,1042,0.7212387
346,1987,0.5585245
381,1891,0.63592243
1983,250,2.0920706
3338,3552,0.09760887
431,2035,0.5180571
5055,2405,0.11799218
4230,2121,1.6596605
1033,432,0.6229801
835,376,0.008341614
1146,3427,0.17312257
4569,2394,0.8726861
2760,2535,4.7258436e-06
2965,1530,7.0903645
1398,1919,0.39117354
1912,989,0.9992153
394,2229,0.32631645
1236,129,0.051788133
866,85,3.022061
4193,3190,0.15427338
25,2505,0.19217432
272,1626,0.33463058
865,475,0.11190768
5122,2515,0.4356083
2609,1313,0.07394941
658,2687,0.5726895
3792,1611,0.18483916
1870,2077,0.74520963
800,2980,0.30490202
3528,2614,1.029554
544,1222,0.00730703
1775,1598,0.34086263
3351,723,0.08054873
696,59,0.3706571
86,1272,2.144418
3684,3032,0.016705638
40,1795,0.025140984
5176,3221,0.18961719
5137,3463,0.12416749
485,278,0.002748921
968,800,0.0
4348,2673,0.7962229
2456,864,0.9460662
2914,1608,0.35390276
1708,2517,0.15801463
1381,2292,0.00035438268
1768,1963,0.59504396
4960,2229,0.021132855
896,245,0.02395815
1379,2371,0.12502523
248,1641,0.0
818,1906,0.10946338
4976,2837,1.5807371
54,179,0.20205076
1445,1340,0.021360971
3229,3083,0.10424305
2827,2876,0.30192035
3176,2497,1.2947581
5276,3329,0.30352074
4179,2266,0.0047268774
1556,3102,0.055054195
2504,1514,0.017468836
573,50,0.022188973
1003,1888,0.12190685
220,2634,0.49355027
2193,550,0.7673901
44,53,0.0
185,429,0.0
501,3174,0.017699247
5525,3414,0.07164859
2589,2552,0.069409624
5275,2869,0.27593562
131,610,0.026157303
126,536,0.33368456
722,60,0.47898135
731,1877,0.59758985
5063,2482,0.7002238
586,750,0.1898095
336,526,0.0026434988
925,486,0.0027534228
5095,3199,0.021927224
2769,470,0.27980548
239,429,0.0
60,356,0.5735508
2863,2226,0.0013403188
837,389,0.66250926
4156,1376,0.5882337
3463,1353,0.0
1560,2734,0.057016127
100,1818,0.17387493
94,1505,0.098360255
7,547,0.14739947
651,741,0.0
773,74,0.38491237
1770,1446,7.462164e-05
4586,2854,0.0
1809,218,2.081097
3889,2856,0.12429203
532,2413,0.27172965
2727,672,0.6056682
2793,2225,3.980874
2819,1310,1.7680799
729,911,0.016016038
440,1727,0.5458935
220,178,0.0
1573,1123,0.021460466
3367,743,0.14590211
2182,780,0.4692726
151,2008,0.05884433
1630,3138,0.014320546
153,2744,1.0495487
304,1203,0.03691965
2486,1923,1.3614935
5513,3306,0.060319003
675,1163,0.27075666
1086,2399,0.5264314
3737,1526,0.4277806
533,189,0.012154851
3993,1336,0.03528995
5004,2625,0.021355534
2504,443,0.011108173
335,20,0.121957466
2099,2632,1.0997579
2844,2257,0.050564893
184,1606,0.19901733
2446,2708,0.39349365
597,381,0.0
1115,1384,0.037748296
948,2179,3.340543e-05
165,1302,1.3636966e-06
1071,2119,0.74901795
501,3169,0.00023522327
0,2963,0.2536767
1193,353,0.046737645
1708,1154,0.18874279
132,628,0.08911424
1907,2619,0.02993291
3518,2432,0.0
1520,2127,1.9148175
3355,3389,0.037273053
294,2565,2.7125504
195,315,0.1934423
314,396,0.64690816
1398,1950,0.0012990067
264,573,0.00010097013
5090,2714,1.7104383
4298,1546,0.009035835
1095,2309,0.12634464
4253,1735,0.026926126
1632,2257,0.041456427
1766,2797,0.038220584
186,1920,1.5381547
959,595,0.22475961
1327,3124,1.0985451
1717,1253,0.0
3823,1128,0.49829575
2027,1582,0.28103873
3910,1586,1.4779959
1997,257,0.69857067
813,150,0.0035872443
2560,1352,0.0022868295
2449,2202,0.6690504
5069,2825,0.06960058
1978,784,0.0054637804
1536,171,0.030661127
10,2544,0.0
1232,930,4.2745094
823,384,0.05767911
128,1506,2.098143
1595,2268,0.68094885
936,2832,0.11037747
613,2140,1.0891459
3490,1327,0.0
1748,214,0.2381793
151,961,0.0071173543
5,482,0.31933284
4497,2441,0.13058592
4643,2411,4.353284
300,580,0.0
2446,1699,3.5383334
77,2553,0.34976032
195,864,0.58267486
625,1387,0.86063623
741,986,0.064182006
3420,2150,0.81174433
2138,3163,0.123670466
5337,3564,0.30100402
1281,1920,1.310544
392,2124,0.42999843
5418,3159,0.1122525
1663,183,0.014624804
1849,878,0.044853423
5426,3533,0.30423427
2620,422,0.0
1407,1991,0.19776806
360,2658,0.40091527
408,2003,1.6719995
294,2381,2.4807963
4861,2338,0.0059304535
5489,3373,0.0
4236,1909,1.0188843
1766,395,0.055248823
4677,2031,0.61112744
190,3,0.52605987
1427,2714,0.20079112
108,1817,1.8640974
1203,1724,0.25490087
572,2693,0.25309226
1806,323,0.0
3007,3224,0.0
492,2050,0.0027058895
1602,1065,7.739018e-05
844,834,0.111584105
5434,3176,1.9311665
3688,1796,0.09922353
1651,1746,0.048758503
1745,649,0.0
1119,2026,0.06800787
3108,1849,0.48422766
3553,2777,0.10107569
2323,338,0.8357055
2970,3219,0.0026295183
4534,1738,0.3117857
4559,2097,0.4839974
3499,784,0.0
5093,2824,0.33022296
961,259,0.08020185
922,519,0.019726872
77,2965,0.22061886
2876,2370,0.08153479
2509,3367,0.28809988
392,1699,0.1467269
2441,2457,0.003583247
1670,562,0.013643314
4398,2006,0.23053874
2761,1954,0.9211268
3806,1963,9.351178
1124,1844,0.90050983
2833,1164,0.0015667925
3781,1007,0.0
490,2998,0.1315084
5485,3272,0.71144503
1027,106,0.0
2419,1145,0.13975267
141,2257,0.0014874185
354,2815,1.1566392
4709,1947,0.0030342196
1620,2006,0.6857839
319,1010,0.051691923
849,1563,0.087546006
3172,2164,0.47093216
4962,2283,0.44654098
4439,1888,0.33954015
2074,798,0.07567253
1792,3384,0.011176728
501,2676,0.030471884
4163,1546,0.08972795
1920,1582,7.252315
1036,1092,0.0
3013,2135,0.0
831,2257,0.052970883
2901,546,0.23604637
2671,961,0.1137062
1241,259,0.6698744
879,2630,0.8223291
2567,1720,0.072947636
3540,3363,0.20804068
1587,1400,1.6981992
1972,248,0.02887474
86,2797,0.077154346
138,360,3.4676792e-05
243,8,0.1367112
1572,2827,0.4549779
4870,2338,0.016686106
4592,3172,0.28272328
3952,2416,0.5252367
