user,item,error
661,129,0.101536766
1660,885,0.0
2208,653,0.35103956
2408,1557,0.09962724
2179,694,1.0312016
587,1339,0.24510539
2696,1253,1.3054368
3917,680,0.18947478
3804,1619,1.5499445
4293,1001,0.019385196
148,1001,0.0
570,742,0.042704526
52,35,0.17745024
2901,1392,0.04135164
1587,1439,0.0
4403,930,0.0023495278
5044,1549,4.693455
1970,1045,0.18937567
4907,1556,0.09282532
3590,652,0.0
2797,734,0.3867437
3691,562,1.3147162
2979,1252,0.0
1387,1035,0.25466934
4022,1395,0.48333946
3820,1557,0.19619943
1996,822,0.019319525
411,409,0.009060873
1182,361,0.12256537
4298,1585,7.943609
4075,1274,0.14374164
4179,887,0.0
4731,1181,0.073667005
3742,588,0.78491855
467,1085,0.0
2029,867,0.4347769
830,245,0.00070552586
1203,511,0.40985683
240,772,0.16047765
11,551,0.29153815
4957,1651,0.0
1856,1363,0.9616734
2758,504,0.19342302
621,526,0.5429427
5061,1557,0.3982146
3124,986,0.0
1202,1313,2.8320904
4982,1469,0.0
1937,445,0.010996284
4055,1160,0.55085784
4071,1563,0.5198867
952,66,0.0
769,775,0.35802564
1545,1057,0.8145513
4,1503,0.031300325
1980,214,0.0
4449,1402,0.053088374
4805,1184,0.0076952856
1275,99,0.05013114
4798,1184,0.9821031
4517,921,0.00012613414
2955,1450,0.12901282
3740,1541,0.67911726
227,822,0.0052061374
1367,1546,0.60133344
3334,806,0.047036454
1711,397,0.0
755,46,0.024996253
610,42,0.68920547
391,244,0.23757927
4492,1058,0.103918456
3452,1511,0.0047922097
1189,1257,0.18434912
2797,1527,0.1249143
3997,1307,0.00016574313
4474,899,0.0
600,779,0.0056053903
1623,1549,0.09721775
4103,1129,0.004672939
3790,1262,4.7021985
1768,1562,0.2428549
1583,148,0.038603187
2712,476,0.71265376
1444,124,1.7468873
1123,80,0.43037435
1591,618,0.6023011
2029,617,0.0
443,123,0.0
2117,1557,0.37382296
225,373,0.02999779
3743,1183,0.08120738
2451,1200,0.012759607
428,1205,0.18597911
1042,214,0.1686822
3687,970,0.1042181
2841,1118,0.061843935
4271,822,0.0
3601,524,0.93369055
1359,114,0.16779113
1240,201,0.0
435,99,2.0307357
1871,1057,0.039407425
1664,163,0.2616253
54,92,0.7198483
183,172,0.47267592
191,1229,0.50021756
1478,831,6.769119
2818,611,0.0
2433,287,0.0
3521,1556,2.5052722
109,822,0.73738295
3777,1624,0.4518669
521,45,0.1626792
221,209,5.421749
1085,218,0.0661949
2626,524,0.08206994
3955,700,0.30567688
1029,64,0.0
2059,1614,0.03185312
2171,1160,1.0
1301,312,1.0064993
2421,1485,2.9766777
1567,257,0.002416612
1443,1392,0.40391958
2669,986,0.14344494
830,441,0.025659954
3508,504,0.17648058
1105,153,0.0
76,88,0.28834206
2129,795,1.1336138
617,831,0.08597268
402,623,0.0016411517
5005,1562,0.2104238
1754,608,0.06543791
4175,1555,0.012768227
1750,193,0.8479512
4237,911,0.072335124
1394,354,0.15718058
246,520,0.061779205
2273,424,0.07234
4830,1551,1.0613966
1267,875,0.20092833
2233,1307,4.761083
2588,1272,5.9043384
581,39,0.00973944
3145,532,4.798634
4201,811,0.0
1413,1184,0.002623873
39,263,0.0355191
2652,1620,0.97450036
2665,1235,0.56613505
1906,1428,0.23970321
191,15,0.071161084
2074,227,0.039034974
175,407,0.13036478
3735,1096,0.0
2647,328,0.13766846
4530,1351,0.0002726434
4431,1411,0.23043664
3077,418,0.21666484
4325,1357,0.59035677
4471,1172,3.8966985
778,704,0.0
1387,123,0.0
2354,933,0.101290464
4996,1603,9.457745e-05
1338,693,0.2131902
2451,296,0.0
3042,401,0.0028578315
1378,652,0.022665557
1278,1285,0.65080756
4985,1350,0.4275274
2383,1606,0.006809237
4085,810,0.0
1140,503,0.004798021
1299,174,0.015138069
2916,363,0.067448206
4603,1029,0.0
1776,765,0.44279113
960,123,0.022971682
1153,85,2.4123294
4049,759,0.2243041
2284,758,0.00021305672
63,490,9.321211
3477,928,11.803002
1604,1327,0.15196492
5068,1549,0.16100453
1739,1675,0.45850018
612,636,0.0
4324,1587,0.07830642
189,388,0.019737456
2336,1245,0.042339142
4047,1650,0.3026631
204,902,0.3892907
27,583,0.0059202863
198,15,2.5718281
3206,1291,0.0029370384
599,822,0.59813035
797,1549,0.1124088
2777,887,0.0014077453
3803,1638,0.3927289
609,1293,0.03807055
1804,928,0.003958398
4861,1556,1.811284
2533,902,0.005778642
498,38,0.32237738
1738,1181,6.9233303
3488,795,6.086856e-06
4589,1153,0.46729717
2300,267,0.0002618708
930,700,1.6008894
2425,1281,0.025754603
2724,887,0.00030721608
3346,466,0.105905876
127,12,0.06221613
4131,889,0.47584546
191,59,0.0082406225
3088,839,0.9807549
4410,873,0.091567494
1031,898,2.0092406
1030,520,0.0150814485
4305,1004,0.0
2695,1555,0.04207953
223,453,0.4084288
3666,939,0.0035479404
1053,120,0.045902282
4417,881,0.05143671
5122,1555,0.16856197
4783,1181,0.13126694
3520,979,0.45175633
2763,460,0.106161445
3158,1214,0.69972456
3342,900,0.7024779
1867,190,1.6752806
4810,1555,0.57120377
1164,1023,3.96404
3444,1620,0.22389598
1316,123,4.993369
4528,1522,0.17088315
2889,1006,0.31761116
4927,1228,0.30094177
4662,1587,0.22594257
3078,1022,0.22206381
1864,1672,0.30613288
2250,259,0.038647044
4027,1015,0.4639906
4811,1556,1.9854904
3808,885,0.0
802,1187,0.7100846
3045,424,0.2967741
3592,693,2.438063
3683,1557,0.52748156
425,1183,0.35647178
819,252,4.855342
1751,1131,0.5340145
1943,461,0.32243046
263,142,0.93820125
1342,1076,0.0
3709,1045,6.8834047
4017,790,0.33045754
2027,1283,0.0016951947
2803,496,0.035746828
882,56,0.004883082
3207,1231,0.0093747815
3739,1342,0.16725792
3832,1549,0.9879966
419,47,0.054296907
4564,939,0.21836255
3319,735,0.14312294
2299,265,0.0
3475,700,0.42791036
830,89,0.47816724
1535,1396,2.0570474
528,38,0.0
1200,1637,0.01291477
504,1085,1.0
627,44,7.5210648
4991,1377,1.8864757
3227,1291,0.0
2171,240,0.31479576
457,82,0.0013221034
4743,1553,2.5542932
3697,901,0.0011886796
385,341,0.010349355
596,1284,0.6251902
4555,933,0.51995546
2365,517,0.28320268
63,675,0.10845226
911,59,1.4841285
205,82,0.10364257
262,72,0.0
4598,1180,1.1773415
2700,801,0.07411601
5088,1555,0.13709794
1991,399,0.0
3676,614,1.5216681
1321,108,0.0
4713,1570,0.5011495
3048,1551,0.1977969
1687,1458,0.13511711
1273,1015,0.028122429
24,553,0.0
563,414,0.552183
5021,1555,0.018678915
4751,1185,2.1597471
2820,1572,0.49612167
1259,124,0.2756614
2466,689,5.3225904e-09
4304,1118,0.025025362
2117,1549,0.79071176
4676,1380,0.08198882
2379,1085,0.267594
4432,939,0.15455668
3058,1165,0.036125574
3432,1151,1.3727558
2744,775,1.1086152
1202,706,0.123297974
1510,1235,2.4596934
983,153,0.23137747
4424,1001,0.24166404
4965,1404,0.0713459
1898,194,2.1680627
5041,1557,3.5498004
4251,1617,0.50503284
4286,829,0.6051785
241,439,0.6966343
3403,1555,0.19263655
3118,422,0.7435373
1636,217,0.30654246
1412,973,0.5930458
3156,1293,0.40825817
4948,1675,0.1654657
670,96,0.5279374
521,939,0.14609562
3890,1183,0.6922034
3848,786,0.0
1073,898,0.3842692
2772,1234,1.60571
3889,657,3.2967954
4367,1392,0.034692872
483,1347,0.08879624
1913,1429,0.057586387
569,1289,0.72550553
2279,265,0.0
3743,590,0.8229571
4738,1183,1.3511842
4209,887,0.08734775
1461,1392,0.02122126
2741,498,0.18375055
3530,785,0.0
4315,1394,0.0
3347,467,0.83015865
3646,1184,0.4050969
3157,433,0.23793407
921,1351,0.0
359,28,0.0
2847,654,0.65415394
602,45,1.2262998
2154,326,0.26898205
2739,565,0.018191732
5120,1550,2.0916224
5010,1549,0.01321464
4004,724,0.0
3159,433,1.1552156
3445,912,3.0239363
4367,1229,0.123638436
1038,373,0.009804631
2006,298,0.00052089366
674,1167,0.13670838
1295,809,0.020541877
3883,1675,0.0052015968
86,143,0.060265847
1594,262,0.036720186
1254,785,0.47108072
1791,1183,2.8187997
1511,523,0.73640263
803,161,0.41121274
2164,891,2.111489
949,63,0.0
732,785,0.08121486
2673,1288,0.7819009
264,88,0.0021439048
2133,844,0.40242663
3234,453,0.0
4701,1409,0.24455799
684,721,0.45404628
4303,1158,0.73639894
3116,422,0.023417572
876,1257,0.6143658
426,905,1.0
1156,1681,0.04540001
1763,200,0.24924335
96,25,0.0
827,53,0.0
4469,1291,0.0
4,95,0.0
4378,1205,0.04283963
2182,1111,0.41123292
4433,885,0.19344105
2972,1446,1.0551986
4252,1609,0.91006505
861,1079,0.48987624
1528,367,0.33303812
4303,885,0.29671332
2279,1343,0.0
3891,660,0.17474611
4728,1166,0.08632145
1916,200,0.019337159
4580,1307,0.39325142
4747,1550,2.3672237
145,939,0.15039419
590,898,0.0
2178,919,0.05516647
397,1058,0.0
4511,1085,0.0
1386,632,0.09483116
1543,679,0.0
4218,1183,0.44770285
3814,1313,2.1481624
4185,1227,0.07161234
2809,1015,0.4784073
3431,490,0.20368086
1273,1174,1.1719389
381,30,0.0
2103,379,1.1792421
4843,1184,2.6156847
4572,1675,1.0725813
3602,897,0.8051263
2009,220,0.0
2766,1389,1.6907804
590,616,0.05491577
587,987,3.4781787
54,188,0.25174254
4981,1312,0.009879231
3150,1398,0.0
3327,1404,0.0
1378,121,0.046082262
4935,1674,0.45837554
2414,939,0.07958079
1374,283,0.020999696
590,1065,0.0
3417,483,0.4910123
2829,490,2.5918078
1171,1198,2.0049572
1879,371,3.504615
1813,910,0.1867185
3055,786,0.0036329126
528,453,0.0
978,1103,0.06165269
4756,1180,1.637778
2927,860,0.004953844
2493,526,1.4270159
3576,912,0.14660127
1441,786,0.0059704366
1935,1157,0.21020773
3074,1336,0.05316487
1326,1329,0.08282765
1889,388,0.21210176
362,317,0.0
506,300,1.161972
2693,812,0.0
873,271,0.004194255
1861,605,1.4932692
325,882,0.03248995
4887,1557,1.0
646,570,0.02460143
3248,1495,0.0
4020,904,0.23508547
3841,901,0.068746276
1673,1015,0.159114
4799,1184,0.75505483
2609,1258,0.0014676052
1943,1000,0.012887906
915,59,0.0
4063,1633,0.0
4049,968,0.26592323
1384,123,0.5522489
1740,1555,0.20878386
3636,1221,0.2644911
4670,1163,1.5155112
1943,837,0.18021947
479,904,0.0
3718,785,0.004937412
142,794,0.0
622,42,0.7394854
4729,1166,1.0682808
1449,1392,0.0072531626
766,1257,0.33303428
806,692,1.5225829
1505,1226,0.0
1023,361,0.0
1048,1184,0.14005266
543,39,0.11474244
3132,758,0.004302536
269,867,0.27175128
587,806,0.2242027
557,1438,0.045970757
173,138,0.11711408
3656,1598,3.5600035
4962,1404,0.020461448
4166,1236,1.1501994
1983,378,0.0023618864
4499,1394,0.3835731
94,560,0.037998293
3543,866,1.4919642
3706,771,0.0
3624,1082,0.35589862
647,45,0.30840707
4540,1523,1.8182709
5058,1551,1.1557804
2519,445,0.0020862746
1803,1657,0.612644
4783,1184,0.34107786
799,810,0.35655606
1167,1363,2.7765582
667,849,0.003948684
197,1166,0.06415615
2345,597,0.0
3740,1394,0.15751688
682,803,0.1142197
2022,1029,0.97647226
1965,1330,0.25914976
2809,434,0.88842195
4026,887,0.01647287
2216,1549,0.9411133
3182,1233,0.0
321,378,0.4264462
2992,1473,0.006558118
3164,434,3.2935112
3526,1557,0.6938484
1737,531,0.95108235
1776,1007,0.0005633977
753,1556,0.36671367
3544,1663,2.713507
3807,700,0.0
1522,583,0.0
2337,1555,0.34116474
1374,1484,0.86565375
1210,273,0.0
364,655,0.5797528
1452,124,0.0
2319,815,0.08865307
1855,1472,4.189008
557,307,0.507007
1353,114,1.0
3376,700,0.0044257636
4338,855,0.03455304
451,266,0.061907273
3416,1030,0.036230784
4886,1557,0.43948126
3841,909,1.3658367
1682,167,0.061776478
403,1001,0.07092875
4052,1288,0.0050293747
3566,1056,8.443939e-06
437,330,0.73551494
102,64,0.07042118
831,439,1.3437445
1295,1101,0.2638333
2075,1184,0.04786606
273,83,0.42711657
3071,1123,0.08764282
2990,822,0.23442009
603,65,1.304697
992,436,0.3010328
882,889,3.0180387
977,652,0.4382253
552,39,0.7201064
665,1001,0.41183126
2581,361,0.029121913
2945,1057,0.0
2015,1214,0.29002059
946,68,0.6158019
3745,593,0.36830473
4367,1380,0.22064663
3384,1184,1.2454563
4839,1171,3.1362886
1776,602,0.22402234
359,264,0.0
312,1291,0.1474511
4129,1123,0.535516
2077,1087,0.35445955
4320,1257,0.043237697
2110,1184,0.9413081
2667,328,0.19901988
1453,379,0.22265404
4953,1557,0.93990725
5105,1557,0.09396298
1452,902,0.0
1300,145,0.0
2518,311,0.15945427
2430,846,0.07110576
3940,885,0.0
3276,1227,0.0
925,59,0.2008531
1007,265,0.0
919,470,0.033838373
4556,936,0.79243207
1402,328,0.713874
1799,464,0.025293259
3539,506,0.2866454
4747,1180,0.25972974
1595,587,0.19295898
1391,470,0.7278001
584,1568,0.451203
3812,629,0.2520879
3783,893,0.46934545
1920,904,0.94105226
1504,280,0.09570569
193,178,2.3198187
368,1357,0.00031361773
3245,1331,1.0692712
828,737,0.038423143
627,186,0.3323794
2192,867,0.01714571
227,430,0.52243334
52,227,0.028901324
1647,343,0.080798484
290,30,0.018527053
1267,522,1.2684182
4940,1458,0.071613364
716,316,0.0
594,393,0.0
1544,937,0.051251084
1097,1358,0.116004795
1815,1184,0.69919497
2374,1388,0.0
1178,676,0.8514416
980,64,0.0
1248,95,0.09763688
378,886,6.431168
201,473,0.048225716
336,27,0.0
4113,1398,0.32065076
1512,1206,0.59889615
516,38,0.00291043
778,53,0.0
587,846,0.3011817
650,110,0.044634044
1416,123,0.083746344
3662,1208,0.09523864
1119,260,0.0011526248
396,1081,1.1027328
1241,1377,0.2067703
403,1109,0.28862634
1965,1369,0.04423741
5119,1550,0.17412913
2382,1372,0.21252844
4435,1603,0.89509845
681,1549,0.2283996
226,590,0.0015546608
2778,939,0.07399792
1790,1184,4.16181
4282,1551,2.4632404
1709,1116,0.34477717
2874,361,0.018765887
2318,402,0.00453036
779,64,0.49360052
3837,1332,0.0
2470,422,0.02553179
3403,839,0.0036331424
974,1258,0.14867271
3988,1257,0.50823754
841,51,0.0
3504,1495,0.06541669
2737,556,0.005147231
2117,232,1.132627
3997,1521,3.3419468
1510,955,6.9866443
2436,1181,0.13340485
1632,153,0.0
2899,1392,0.26421162
4281,904,0.10492989
4277,1626,0.46921447
2803,349,2.1135225
1867,736,1.925464
137,277,0.0
3682,1410,0.01586697
4849,1181,0.53651655
130,389,0.5257576
2487,696,4.896846
3214,453,0.003181962
1202,955,1.5118556
3831,638,0.37986168
5091,1549,0.9548663
3627,1264,1.3322318
1537,141,1.5159937
4323,1556,0.26884803
4723,1603,4.0258393
1927,1180,2.9859886
3511,849,0.022954341
243,110,0.0
584,825,0.17954622
119,690,0.02684583
7,1055,0.019545527
519,1001,0.0
3771,605,1.0182173
1566,1393,0.002183474
4493,1583,0.29050562
1602,1407,1.5895754
4238,1159,1.2586945
115,499,0.0
1340,1291,6.9874916
1713,445,0.09155343
1486,630,0.172495
1795,904,0.31841788
106,453,0.849603
4005,1185,0.33344993
853,1282,0.13656314
1759,434,0.3685186
317,541,2.42059
2861,1085,0.0
4836,1180,0.69325036
3407,480,0.0
1910,308,0.11232025
1358,1236,0.3695304
1230,95,0.0
1870,264,0.0
557,1505,0.97812444
1929,202,2.6605663
639,464,0.019829474
4539,1001,0.45923468
4402,871,0.0
351,35,0.17178237
3141,747,0.32934943
4717,1657,0.36458862
1566,143,0.0
4617,1045,0.04193001
545,652,0.27025768
1413,453,0.5479667
188,1245,0.35348815
3418,700,0.086470574
3075,1422,0.014319177
318,1288,1.284616
2128,918,0.0008308145
2913,811,4.1814183e-05
4054,1213,0.05358117
2756,598,2.5726779
243,18,0.03182181
204,73,0.013169675
1133,1257,0.15224908
872,453,0.4557746
313,1134,1.06676
1096,73,0.062848814
840,99,3.5645783
673,45,0.4516762
1319,1393,0.21016686
2943,1255,0.15016608
3984,716,0.12429455
656,1258,2.7910156
4739,1181,2.0921004
4251,1255,0.10581279
2710,1668,0.8802188
594,526,0.683382
1263,506,0.26178434
2353,1570,0.014472505
1319,748,2.0545034
1855,1471,0.58806694
1830,316,0.02278301
3390,475,1.2809954
3743,1172,4.048628
315,1335,0.5387724
366,267,0.1296643
2281,317,0.052853297
1413,831,0.5727898
1111,1350,0.070494846
3246,1135,0.014935698
2326,1047,0.5090238
4504,1388,0.0
984,1057,0.007506469
4378,902,0.015539644
961,176,0.58713925
1273,731,0.90791786
2411,283,9.447851
1776,255,0.10690009
1676,362,0.10616114
396,829,0.10317121
1649,464,0.34297082
1840,1284,0.6957956
4400,871,0.25495312
2655,328,0.017762806
3205,868,0.08841074
2980,889,0.08761064
4811,1183,2.1317706
2102,1236,2.6329224
2235,1483,0.5119667
2539,1004,0.18618275
385,179,0.17028601
1311,105,3.6313715
3064,1185,2.1547544
245,1555,0.048910663
2626,324,0.0
2481,1123,0.0
731,1257,0.21057782
3701,1280,0.0
278,125,0.018284978
1108,537,2.2102616
2109,266,7.266046e-06
2311,266,0.0
4095,953,2.9772494
5056,1556,1.6171994
4813,1550,1.7021548
1614,652,0.16924748
1338,318,0.0751953
2780,904,1.4628413e-05
4699,1576,0.008526234
1014,64,0.0
3672,1123,0.0
2809,904,2.051957
1952,867,0.10167432
747,1272,0.37245044
2703,679,0.23703618
2927,1611,0.0016169407
480,1446,0.24915576
367,29,0.0
5047,1552,0.100524925
5099,1550,3.774182
1545,718,0.088217884
1824,184,1.1474513
4691,1291,0.0
944,1252,0.0
4728,1163,0.08275425
1054,874,0.5568619
1211,135,1.8853048
4684,1172,3.5554516
1831,1549,0.8585619
1676,842,0.2543583
3018,1147,0.24302365
654,1034,0.01173379
1089,865,0.41239265
3059,1169,0.0
234,1310,2.198655
375,30,0.078395315
896,57,0.058301937
2623,1045,0.07799742
2923,366,0.04404636
3902,1346,0.33044714
1656,341,0.7840899
1043,561,0.025065508
4284,1353,0.15945427
2766,1425,0.07182049
1076,92,0.58351666
4584,1549,0.05956088
2033,605,1.1462431
2006,270,0.6902406
615,240,0.29504606
1556,453,0.37652224
1053,556,0.00904835
4089,1656,8.335692e-05
761,246,0.6372612
2511,1057,0.008723561
2846,1224,5.097979
1907,798,0.21330997
3389,713,1.0127025
2240,543,0.24176812
2212,252,0.4386623
170,1222,0.09885258
1203,276,0.07492095
3387,1404,0.2193865
1966,1258,1.7070693
1610,563,0.15687938
501,317,0.41431057
1578,1656,0.121212915
4485,1351,1.6101106
995,184,0.16430725
2002,865,0.0
3323,1680,0.8678014
4854,1551,3.1832843
3759,642,0.0
1471,1574,0.011155766
788,49,0.048721656
2579,1184,0.15320542
929,1472,0.3288144
727,1615,0.0
2615,1236,0.09697319
4496,1351,0.0
4784,1181,0.048953276
1546,142,0.33352482
1379,123,0.04121774
3584,808,0.07392115
4159,832,0.031265244
1898,566,1.1123773
4070,1284,0.992141
2223,253,5.693635
4458,900,0.0
1392,217,0.0023465701
330,162,0.019110259
2760,785,0.0
1078,71,0.051979944
2252,672,0.76603895
5063,1557,0.13736132
857,53,0.0
3007,703,0.013865775
1096,865,0.0
2141,1555,0.029314596
1348,889,2.6022825
3100,901,3.1977468
4068,1241,5.0147766e-05
1200,923,0.14464553
1883,1394,0.35244903
229,224,0.33141214
4367,1054,0.04242533
3519,504,0.09513095
1686,831,1.2837455
980,123,0.0
2422,1549,1.6658996
1424,1392,2.7513292
4446,1469,0.052280646
585,894,0.16729712
5002,1656,0.0
3919,885,0.863032
609,1383,0.28721833
3087,1479,0.0010314946
2572,509,0.8815753
4648,1570,0.017758548
2536,1291,0.043060794
2716,503,0.97698164
1225,218,0.08486809
