,user,user_id,item,item_id,rating
73,A1LU5J4AWIFZFB,4533,B009KZYJ62,914,5
74,A3R6G9R9TCTXQ1,3400,B00CBNO8MK,1170,5
75,AD0AZ3SKLBILV,4132,B00B8P8O9K,1057,5
76,A1S012K7PWTLUR,2734,B0095IDWG2,853,5
77,A1O0MYEXZBV208,1215,B002QNBRYM,231,5
78,A16J2ZXOYM661W,286,B005OHSRWC,562,5
79,ACNCQN7UE9ZRF,4551,B009PI7JMU,932,5
80,A1WYAOUIIKBI3N,151,B000I9S5BE,14,5
81,A2CT2SA6KFE8GC,2949,B004UP3D8M,469,4
82,A20GQ70AJ9B0NY,4909,B00DIX2KFO,1269,4
83,A2KSSUQRNBQM94,4845,B00I3MMTS8,1551,5
84,AF8XDIFKEVP6I,1389,B00I3MMTS8,1551,1
85,AQAP52KKS58IY,1444,B00CDBR1P6,1183,4
86,A1JJJ4EHYHQLRR,3574,B0099JKR6U,865,5
87,A3HIRQB8N7MIHZ,4519,B00DTOYIIE,1291,5
88,A373HKXPLK5B3P,3834,B00F3KFFPM,1388,5
89,A2ZERRP8IOHBSP,4026,B008R6LI0U,823,3
90,A3FQGOCTI5940Q,3790,B00IA2FABE,1565,1
91,A29IFLFJ61H3W7,468,B00APE00H4,1001,5
92,A2VO3IEEU7FLH7,676,B0071IDK88,658,5
93,A2S6J50W5S6V5O,578,B00D1N6OQ2,1227,5
94,AG9PJLR2LP6NJ,2782,B00AYUCDDS,1029,5
95,A10H5OA0UX7E5I,4508,B00F3W9NQ2,1391,5
96,AWJDOC866FGG8,4812,B00CDBR1P6,1183,4
97,A24T6NPYAEJOJW,4894,B00I3MPDP4,1557,5
98,A2JB5DV0UC05G9,1620,B00APE00H4,1001,5
99,A7N702EAX0LNJ,2577,B00APE00H4,1001,4
100,A2FTOMUXC4TOWD,2047,B002NWNTL0,227,5
101,A3K10NM7X0NA3R,3231,B004MWZLYC,453,5
102,AUFUN4DVLFBV3,526,B00F3WB7FM,1392,5
103,A2NK14AA7IJETL,501,B00I3MMLHC,1548,5
104,A9ZFNLMFF1U8M,3999,B008EQHT4M,795,2
105,A2U7JY26SVMMC8,1695,B00CDBTQCW,1184,5
106,AJNW2SVETWAW1,1748,B005JR4B54,550,3
107,A3MDA891A1EPT8,648,B005DPJ6VQ,529,5
108,A1QDKPNGXV0MYU,1485,B00FDZPC46,1416,5
109,A1POFVVXUZR3IQ,5,B0079W7X98,679,5
110,A1GQAKL9CGQLP1,921,B00F0XPJH6,1377,5
111,A22MO09PM7CHA4,4577,B00I3MNVBW,1556,5
112,A1EGJJ3N19G4E8,2342,B0037KH0WQ,269,4
113,A3GDA53LMSDQIV,4033,B009O6QKKK,928,5
114,A1VOIQ29Q1EO1V,4120,B00I3MMTS8,1551,2
115,AVPMZVA9BZ951,711,B000OGTRC2,45,5
116,A3UI60TV7V1IPY,3827,B00DAHSVYC,1257,3
117,A10D3I4NV0H6E5,1680,B003L4Q0UQ,307,5
118,A3C83E6ZYSZUMM,1052,B00D844FUQ,1250,5
119,A1G9ZSWYWORQYD,153,B001EXRQQ8,123,5
120,A28ZI5F848AOCZ,4369,B0099JKR6U,865,5
121,A25JJ3H3FWQRT1,1480,B002BSC29Q,195,5
122,AM09L0X6NO8L8,1758,B009FZFONO,885,5
123,A394AF4TZK8WJO,5026,B00ITKS65Y,1602,5
124,A5IGFN80DBM9U,3359,B004UUA1YG,470,5
125,A16MILIILH2L0J,1146,B001ENSOVO,119,5
126,AVTY49Z9Q7DED,3024,B004LK8K66,447,5
127,A2YQNZALYX7M0M,4737,B00CDBTQCW,1184,5
128,ABNRB69QRBG4R,1565,B00B2G2RG6,1045,5
129,AQETENMO1QHJR,3236,B008BQ8VOC,785,5
130,AU0TU06DREUXE,3484,B00DQISQX6,1288,4
131,A3MD4IPLUUBQ38,378,B0012QRPU4,95,5
132,A3OA3J34GYT3U9,1391,B006Z48TZS,652,4
133,ARRJH3XD0DQVI,1658,B0037L6BHK,270,5
134,A3JVRMD5C1TW3J,4977,B00I3MMLHC,1548,5
135,A2LFGBD84N6LKS,4023,B00KBN95IE,1645,3
136,A1IFQ9IMH1W92A,3798,B00CBKUWKA,1168,3
137,A3FSXOE0QNNLPZ,1257,B0099JKR6U,865,5
138,A16N5JS79WO5DD,2545,B00D1NBQ60,1229,5
139,AVO8J3F6CHMOD,4049,B009FZFONO,885,4
140,A2GPN2VKS8E77C,734,B009GX6F10,889,5
141,A2M0GIN6BL2GS2,3036,B00D1NBQ60,1229,4
142,A1YTR8FI6UPMA6,2200,B008FWHGYS,800,2
143,A5H6TG0AVFTWT,2413,B003B63FKW,283,5
144,AEYGX6L1KJQX,1192,B0036D8M9E,266,5
145,A3HIRQB8N7MIHZ,4519,B00F87ZUYG,1404,5
146,A2HPMOU7UUPPIE,750,B001QDKK3W,153,5
147,A2B0EGKDNGH884,1112,B000W5KBI4,77,4
148,A30O8BV3UG5YTO,2308,B005544TRQ,504,4
149,A29M0ALRBNBX38,1869,B0036D8M9E,266,5
150,A1J9S070L0MVWX,860,B006YP42IG,649,5
151,A12P9KAAW8D9XW,2569,B00EY7L4QO,1362,5
152,A3AYK1I6RAHYR1,4532,B00FOILOSU,1450,5
153,A28W9C3T3H2T53,1820,B007JF83YY,700,5
154,A1DUJAEU91CF9C,2509,B003ZHOWFY,357,5
155,ASAV3XIQV052W,4849,B00CDBR1P6,1183,4
156,AP9UBX1FH5UH0,3755,B00DTOYIIE,1291,5
157,A29E12BEH7B1M9,2093,B002NWNTL0,227,4
158,A3JNVOV0L3UI0J,4394,B00EY7LT9Q,1363,5
159,A2HWNSMSN1WIBE,4858,B00I3MNGCG,1555,3
160,A29P1NZQLQI562,1022,B00524HBY2,498,5
161,ARIJK1WTIDH88,3264,B00LG0DKBO,1681,5
162,AZCOTN09OQM1A,3784,B00CGFHCRQ,1193,3
163,ADS20H3IKV5QX,2506,B00D1NBQ60,1229,5
164,ASFNTI8NRNRR0,2030,B00F0O6YEW,1375,5
165,A1Y9VZ0TXTSWWD,1794,B00DAHSVYC,1257,3
166,ASLTUNWNRTUOY,893,B000UU4IX0,57,5
167,A32OWOD2TD65IL,4773,B00CBNO8MK,1170,4
168,ASZF7WUX7Z1X8,3260,B00APN5JQW,1005,3
169,A1QH97JK6ZQC2H,780,B000RLA1KQ,48,4
170,AZ9GD4PTC99U4,3450,B00DEJWI2W,1262,4
171,AGHJF2TEKY063,1171,B008621DSM,766,4
172,AN6NGSXZXMZZ9,36,B00L86ZKAK,1675,4
173,A39K9IX6EIPELL,4606,B00F0XPJH6,1377,1
174,A3RPLCEFOTTVO6,2181,B00BLCHL4Y,1085,4
175,A24QOM8OX1AY72,455,B00KPZIABG,1660,5
176,A32ZGK4SX98400,2217,B00F38ELNG,1386,4
177,A24X8U6V1I714M,4106,B00DSXI5BW,1290,5
178,A2UAFI1CE7PDT8,3168,B009D4PG62,875,4
179,A3N9MUQZA0GQVS,682,B00IQ3XNLQ,1595,4
180,A34FB5BAFSA2UM,3041,B00899EO9M,779,4
181,A39S5KUUUVRSVF,1531,B00DW2RAB0,1295,5
182,A3A4QH4LAKIYU8,2720,B009RURGHO,937,5
183,A2Q3SBLSHXFF3L,250,B00B47LUZ2,1052,5
184,A9EEZQCA6Z278,4782,B00CBNOD0W,1172,3
185,A2BWS0S0VJ5JFE,787,B00D9JUWDO,1255,5
186,A24T6NPYAEJOJW,4894,B00I3MNGCG,1555,4
187,A15ZT0K8VGFLL2,3355,B004UUA1YG,470,4
188,AKH3U1WEXRLT2,165,B000I9TWV6,15,5
189,A34OJWGNJAOPUZ,1312,B00FFV9VAO,1428,5
190,A1XT8AJB7S9JJG,587,B00KMGZPRK,1655,4
191,AJ8XUH7ID3P7X,3852,B00I3MNGCG,1555,5
192,AY8KW8KX9ZYBV,533,B00CDBTQCW,1184,3
193,A2HO2ELT25BVAJ,3889,B00A1ZUZ0Y,958,4
194,A1TPW86OHXTXFC,1453,B002S28HUS,236,4
195,A1MLV81DVFTG7P,4468,B00AYUCDDS,1029,3
196,A3H1AKVL179TQR,722,B001Y5913C,176,3
197,A3I0B42BE8ABQ5,3631,B00EM76GQY,1336,5
198,A1IGZFOWJDYTN7,1516,B00D5OZQUC,1236,4
199,A3LZGLA88K0LA0,63,B004AUGJS8,394,5
200,AW7BNVEOPWTGF,1992,B003B4SH5M,282,5
201,A2PHV1UKVX8FOZ,4820,B00CBNOBYU,1171,2
202,ADNPIJY4C1OYU,106,B000I5PVD8,8,3
203,A30O8BV3UG5YTO,2308,B00IC9X09O,1570,3
204,AK6FVJ6K98L91,2385,B004DMOJLW,414,5
205,A2AAAUV0L6KVMA,2199,B004MWZLYC,453,5
206,A15KFK8U4C29GR,1327,B00L4DXKEU,1674,4
207,A1OE5P78QIQ13G,241,B00C0OLT6S,1134,5
208,AYV43L6DGMH5C,2338,B0051HIK04,495,5
209,A3OKYG9KWUTO2H,1858,B003OURWUO,320,4
210,A2JMWWPDKW8KZI,839,B0045XR7O0,379,4
211,A2VQC12CY6S8TR,3094,B004X2M3N8,479,5
212,A2KHQ4SKFKD4NK,835,B008ET98Z2,797,5
213,ARRJH3XD0DQVI,1658,B00I3MN74S,1552,3
214,A3QGQUSD0DLAB5,4933,B00D5OZQUC,1236,5
215,A1RAX38RE5IIU8,5094,B00I3MMTS8,1551,2
216,A3EACP5QBZVHJX,2859,B004CTUECE,408,5
217,A3646Y6S21EKFC,1302,B001JG5PJU,138,4
218,A1HH53MJ15KATM,3539,B009JZTOG8,904,4
219,A3SHNJB0Q8J5G5,2289,B00JBNX59U,1620,4
220,AORRZHN9TKH7Z,2874,B004GTOKM0,424,4
221,A1E62Y2T3AQD6S,1169,B000WT7R6O,88,5
222,AEV1Z03MTPOLG,4058,B00A27PMLI,960,5
223,A1BA5LCLX6IYTB,4883,B00I3MNGCG,1555,5
224,A1VYWOLFR6Q8EK,355,B003RRW3BC,328,5
225,A2ABMO5LTCKDNP,2350,B0037L6BHK,270,5
226,A38OHX0TEHQYZ2,4160,B0098VVOGG,864,1
227,AL1UIIJMYLIB3,663,B006Z48TZS,652,5
228,A4EIJ7R3YT2FV,350,B005OHSRWC,562,5
229,A2J6Y2XJ8VDN1,2767,B003ZHOWFY,357,5
230,AH8SZM4QA8QZG,2733,B003UU1UTC,340,4
231,A3BC8O2KCL29V2,1,B00I3MMN4I,1549,4
232,A1GKNCM4VSZZ01,4090,B00DBT2QZY,1258,5
233,A1Y92XEKKBS93K,810,B000ZU1KMW,91,5
234,AI2DVCXEEZEYE,4380,B00B2G2RG6,1045,2
235,A14UEQJ2YA07HA,3997,B00I3MPDP4,1557,4
236,A26IRVHQOW0QY7,3963,B007JF8G9Q,701,5
237,A3NKYOVVACLZLB,3654,B005HFXHIU,542,5
238,AYE2TEZ78R6G0,1765,B002KGFK52,219,5
239,A3JNY2MSXKTXZW,265,B006Y5BWQG,644,2
240,ABMJRWSC0TTVK,1938,B003925164,275,5
241,A2WD51OMBL4MNM,3453,B00B2EX4C4,1044,5
242,ACY827VQLKQ7R,3389,B0089U12GO,783,4
243,A1R7TZNGU7028F,4751,B00CDBR1P6,1183,5
244,A2S1NZYRH2066Z,3425,B008FWHMMO,801,1
245,AN6NGSXZXMZZ9,36,B00366JI9O,264,5
246,A37CS5RJSIIRJW,509,B009GX69RK,888,5
247,A2NHUJAZARLNKC,1674,B002MZKACY,223,5
248,ASEBX8TBYWQWA,1069,B00GK51FO4,1478,5
249,A3PAJ9QTPY9Y4L,3353,B00GMA9SKK,1481,3
250,AV6QDP8Q0ONK4,584,B00KD9N9BA,1647,4
251,A38C12950IM24P,3136,B005KO352G,554,4
252,A1D2C0WDCSHUWZ,830,B001CH44YI,111,4
253,AWT3CXYOF11Y2,3837,B00GCET720,1473,5
254,ARRC9IHPZ39U5,329,B008XFBQNO,837,5
255,ALKPNSMFQ6BKZ,2231,B00FL7UCB4,1443,4
256,A3LWXGQZQH1BHL,3107,B0093QLGO6,850,3
257,A2166VMNIND6GK,2021,B0044BY98K,371,3
258,A2QD4TPD0K4MOI,403,B004MPCIMC,451,3
259,A21HWAC64F02OG,4318,B00F3W9NQ2,1391,5
260,A1KUYU80SL7MYQ,4855,B00DX6Q3VI,1296,3
261,A3M0FPXD8RRN0I,4811,B00I3MNGCG,1555,5
262,AV3PKOERB2IY,4983,B00ESWOCVO,1353,4
263,A19K1I8BU7TPSF,4103,B00J8CFQ2S,1618,5
264,ARIJK1WTIDH88,3264,B00B7FZE3U,1054,4
265,A2EORNKDK4RRX4,149,B000I9S5BE,14,5
266,A70CNI39ZMSWC,461,B005M4QA12,557,5
267,A2WVL8IH40ZZUW,1084,B00978LMCG,858,1
268,A2OUMZ01OPQGKJ,954,B008LUC32E,815,5
269,A3CN9CCJUNIPKT,1210,B005EPFA8I,531,5
270,A3QLAOOTFEHCJI,570,B006UAWH2S,631,3
271,A1O1HWFO5Q9PJ0,484,B001GQG07O,129,4
272,A3AW53UKCITOXO,2215,B005O718OQ,560,5
273,A3OIPQ0N6E2JWT,4218,B00AX4QEAS,1023,4
274,A1E3UXBBUQR2WW,3271,B00I3MMN4I,1549,2
275,ADWQPR0LJD4J,1533,B00DAHSVYC,1257,3
276,A17PHATJA5NOGH,2156,B005TPRNGA,577,5
277,A1JAJ6T40CU8ZI,1097,B002JAU1X0,209,5
278,A1A4GJRXR9RAHJ,1143,B001DD9QDK,114,5
279,AV3PKOERB2IY,4983,B00KPQ7TR6,1657,5
280,A4IJBVEONRRPP,1663,B00J5TCASC,1614,5
281,A3O7IVO0C5IAKU,878,B00CDBTVM2,1185,1
282,A1OMSCVLJBXCTN,702,B0044BY98K,371,1
283,A11SQECTT7FM41,5051,B00I3MNGCG,1555,4
284,A3ENBNVNDMFOPK,57,B00ESB6GBY,1347,5
285,A1OLBHUVNZGHFN,2152,B002S5TVSW,237,4
286,A3M17XG8HL7JRF,2483,B00A9Q5GR2,973,5
287,A3VNK6BEY9T0E5,2064,B00DTOYIIE,1291,5
288,A1MNDBR7DF0EU9,863,B002BLCNHY,194,5
289,A1IJ1LBHUJBUR4,677,B003NRWVMC,317,5
290,A5TXEL038CHO2,1664,B00BMAV33K,1091,4
291,A1494FL2KMGODV,3495,B005544TRQ,504,5
292,A3VJ86CORPCWD5,1670,B004BHGDYK,401,5
293,A3SC74EB60WBMS,4935,B00KKGS1KK,1654,5
294,A1IPNW1BDW415E,3414,B007T05BSK,732,5
295,A9ZFNLMFF1U8M,3999,B00BFQ1OFI,1069,4
296,A18MT5TH096FTF,2858,B00D1NBQ60,1229,4
297,A1N4MXV65HF7K9,3102,B004GEYL9M,422,4
298,A17XZA1L9F1STB,1063,B009IF7092,898,5
299,A2Q6OHCXOJ7PY5,4609,B00I3MMN4I,1549,1
300,A2DAHERP7HYJGO,385,B001TNVEKC,164,4
301,A250UDDMA53AR6,1211,B00BWTMT5M,1126,2
302,A1B191OLEE8ZKX,615,B000OC2T4Y,42,5
303,A3RK4H6R3RGR4G,2311,B00CDBR1P6,1183,5
304,A1VT3VPFRB050F,2558,B003NRVE6Q,316,5
305,A3IBUHRXDQQZNT,2431,B003BOWF64,286,4
306,A17GNG5C88E452,2717,B004XFVLNI,481,5
307,A2BJEGIQ7YFSGT,2937,B00IK96YXU,1586,5
308,AW3VZ5O895LRK,609,B00BIFRNPG,1079,4
309,A3CSNLAVBM2E87,4305,B0099JKR6U,865,5
310,A3SMGQWUCQRUNR,4224,B00KKGS1KK,1654,5
311,A308A7GSBF1UC3,2101,B008JSNIQS,809,5
312,A1XT8AJB7S9JJG,587,B00IKFSSTW,1587,3
313,A2EKSOLTKBGWTK,1856,B00C7KXUOE,1160,5
314,A2GEWDO2XE6DFC,4828,B00CDBTQCW,1184,4
315,A1V6I0A7XYPJ35,3329,B009O6QKKK,928,4
316,A29VW1OZ9FFLTQ,347,B00FOILOSU,1450,5
317,A13J5V22IPFWNU,2485,B006TA764S,629,2
318,A25UY4LWS491C4,539,B008LUC32E,815,5
319,A360E528ENYXA1,226,B000WM9ZU2,86,5
320,AKA68CKF95PAN,3322,B00KYZMSQ0,1668,4
321,A35DOM42O00RZE,4772,B00CBNO8MK,1170,3
322,A1YMJM5AOBLT93,2415,B003MAA5J6,310,4
323,A16HR4PTI2YX8C,3243,B00L86ZKAK,1675,5
324,A21M3YYEERMG3D,2638,B00KPZIABG,1660,5
325,A3EF7PUYTF057Z,1295,B005W8IKCU,582,3
326,A3N6GAJTEOF4MO,433,B000LVIIUC,32,5
327,AW5CPISAABDYE,762,B00F0CLD5E,1373,3
328,A2VUD4SPJO4V33,2259,B0082CXI34,755,5
329,A2R5260XQZ9WF5,5116,B00I3MNGCG,1555,4
330,A3MTCPR8DQP984,4646,B00FKXQVI2,1441,4
331,A11TV0VZM2QAT0,3847,B006Y5BWQG,644,5
332,A2G10P9DQS555B,2585,B00B3CJWTE,1048,5
333,A24314ZRNRP70B,3786,B009KOE4ZO,912,5
334,A3IAFTW04D5ZIH,2713,B005OHSRWC,562,5
335,A2ABBLNQ8M1HR2,947,B00APE00H4,1001,5
336,A2CQ99W0NFVGEE,3925,B007C7UI8S,688,5
337,ABZ2QHFMX1DZ6,3867,B006Z48TZS,652,5
338,A72BEKNJCGJA8,205,B001QDKK3W,153,5
339,AHY8DVJ6VB5OY,2917,B00BLCHXWY,1086,5
340,A32CV29ZQ4D77J,1233,B00FOILOSU,1450,4
341,A10CJINP7KBR4W,464,B001EUKHRG,121,4
342,AE4JNORCLW8F6,4674,B00DIX3FIK,1270,3
343,A3UJB66XI5OOTR,60,B003UPE4WC,339,3
344,A3FYPN1WXH3QUL,4741,B00CBLGJY2,1169,4
345,AG55C6IERCDAZ,1388,B00KBN95IE,1645,5
346,AXTLK9RYC8FPL,2447,B007OV0UYY,717,1
347,A0705654XT5UCAYOY7TH,4616,B00IC9X09O,1570,5
348,A198YM82SDC0AH,2671,B00BLCHYKU,1087,4
349,A23H5IRFGDIOJH,4477,B00F0XPJH6,1377,5
350,A338ZJ8F0K1F43,138,B0037KH0WQ,269,5
351,A2Z56TFLB7M12B,4834,B00CDBQNZU,1181,4
352,A23N0X28XJ9UCB,3251,B0073J5X58,669,5
353,A2MEEFHJVIC640,2721,B005OHSRWC,562,4
354,A3URI9KO4C8HSF,2273,B00366JI9O,264,5
355,A5RH76FMV6IY7,1393,B001EXRQQ8,123,4
356,AG0UP5II9OSP2,1244,B008BQG3RE,786,5
357,A7CF9ZRZJ3S07,962,B00DYPQYZ8,1302,5
358,A1DILLEFKDEHZE,1403,B00APE00H4,1001,4
359,A1CAL5K7CR2O52,3814,B00BCWNXG8,1063,5
360,A2N4K45WVLQL3B,1377,B00D9JUWDO,1255,5
361,A3R4CCOJRML79M,661,B001GQG07O,129,5
362,A1O1B7Y8YFHAZH,1660,B009FZFONO,885,5
363,AWUUMER0F3WF4,2208,B006Z8461A,653,5
364,ACSEUE5VAJIPQ,2408,B00I3MPDP4,1557,4
365,A1ELO9LMSE1CQ7,2179,B007G5H2X0,694,5
366,A1XT8AJB7S9JJG,587,B00ENYR02A,1339,2
367,A2161MAS1NMMZ3,2696,B00D8VN1PY,1253,5
368,A1PV2FICVJY52J,3917,B0079XCKAE,680,5
369,A139ZF7CJVVTJU,3804,B00JBHQ138,1619,2
370,A13MM7UES60AAU,4293,B00APE00H4,1001,5
371,A21HGY8ABK1S3B,148,B00APE00H4,1001,5
372,A3QLAOOTFEHCJI,570,B007Y36DVG,742,3
373,A1S23DO741NAPV,52,B000MPGI68,35,5
374,A1WE5NFD5BR81K,2901,B00F3WB7FM,1392,5
375,AQYRLU90MBPAJ,1587,B00FKOYN40,1439,5
376,AJNTON9J4N97Z,4403,B009OYSFDM,930,5
377,ACC5JQS7NWDOI,5044,B00I3MMN4I,1549,1
378,A2XD1IYPRTS0O5,1970,B00B2G2RG6,1045,1
379,A28S7WBES96106,4907,B00I3MNVBW,1556,4
380,A32EQVY0UZBHX2,3590,B006Z48TZS,652,5
381,A2HT5LPFLZ6HB2,2797,B007UMJSZE,734,5
382,A3MK88H1AW4JLW,3691,B005OHSRWC,562,3
383,A1NOWPCH9W6VZV,2979,B00D8VGN8G,1252,5
384,A3POM5GPI6OW9W,1387,B00B0TNY3K,1035,5
385,A36R522UNTEOER,4022,B00F49A3A4,1395,3
386,A1K7WMMAYMXBUV,3820,B00I3MPDP4,1557,5
387,A33AHHWWLR9IGH,1996,B008QTTGGG,822,5
388,A2YMFM4KKYFPWU,411,B004CTUP28,409,5
389,AWZLEZ22ING2Z,1182,B0040HNZTW,361,5
390,A14AZICA6QKR22,4298,B00IJNKQHM,1585,1
391,A27K80SBJQQQDS,4075,B00DKX27OG,1274,5
392,A1WK9IG2EGBIVW,4179,B009GEDP26,887,5
393,A1OT0RMUJ2WLYL,4731,B00CDBQNZU,1181,4
394,A2A8YBVMJCO71I,3742,B0062246R8,588,4
395,A15VFMU0WO8ED2,467,B00BLCHL4Y,1085,5
396,A1NSE3D748WUKU,2029,B009AP3HQK,867,4
397,A1D2C0WDCSHUWZ,830,B002TWWOHE,245,4
398,A1TA5QYECZP1L1,1203,B00574P75M,511,5
399,ACFEHL6SQ7SBQ,240,B0087YNHNI,772,5
400,A398QSASJOIKA6,11,B005K1MJ4E,551,3
401,A38IPFFKPERC6P,4957,B00KF7NNTI,1651,5
402,A2EKSOLTKBGWTK,1856,B00EY7LT9Q,1363,5
403,A3GBULTIVS4LNA,2758,B005544TRQ,504,5
404,ABLBRUT8DALNN,621,B005DD7J8K,526,2
405,A23ZVGEKXZE891,5061,B00I3MPDP4,1557,5
406,A3CRJREMP8II0,3124,B00AHPCQFK,986,5
407,A6J7GN6ZOR085,1202,B00E3P3JG0,1313,5
408,A271WOXSBQTC7N,4982,B00G7Z0T8K,1469,5
409,A1CO2G7NU0WYUU,1937,B004KPX56C,445,5
410,A1FKD68KAS373X,4055,B00C7KXUOE,1160,5
411,A3JPE4X5R6TX5H,4071,B00I9COR96,1563,5
412,AZAC7B4HD5ZVC,952,B000VU8DCQ,66,5
413,A3M4JJQ9NVCW45,769,B0088LTU54,775,4
414,A35Q36CDGMSKZB,1545,B00B8P8O9K,1057,5
415,A16XRPF40679KG,4,B00H9IO0X4,1503,5
416,AQGXG4XHPCLTA,1980,B002KETO0Q,214,5
417,A24DD13939UP52,4449,B00F6PKYX2,1402,5
418,A1I9MSKCK9F4C9,4805,B00CDBTQCW,1184,4
419,A2PMQH87R1H3QU,1275,B00150OTCE,99,5
420,A3P2C3XUGF8HY4,4798,B00CDBTQCW,1184,3
421,A1TJLSSL0J0ZHA,4517,B009M73DN8,921,4
422,A1TC4LIQJ38AQC,2955,B00FOILOSU,1450,4
423,A3M9OAMKNJCPSC,3740,B00HY7VG9G,1541,5
424,A1EQO7W4NS3V2I,227,B008QTTGGG,822,5
425,A3NNLLKMLMO9LL,1367,B00I3IUC3Q,1546,5
426,A204028RZJ3987,3334,B008HZEJ5W,806,4
427,A8YEW25R7QHKU,1711,B004B8O9GI,397,5
