,user,user_id,item,item_id,rating
126,AF3L9HOKN1LHJ,119,B000I5RENI,10,5
127,AUK6ECH59NWS7,109,B000I5RENI,10,4
128,A2U3LZ2KJB1071,115,B000I5RENI,10,5
129,A1WNVZCUUF3KUY,120,B000I5RENI,10,5
130,A2PI8HT5LKH9BQ,117,B000I5RENI,10,5
131,AUK6ECH59NWS7,109,B000I62JFU,11,3
132,A2Z7UOGHVYUKBZ,110,B000I62JFU,11,4
133,A2LY80X4P9WNMS,112,B000I62JFU,11,5
134,A28X8OSUDWMH1X,121,B000I62JFU,11,4
135,AAD32KTYF3DM0,122,B000I62JFU,11,5
136,A3HD5775BDCBZ,123,B000I8FOZA,12,3
137,A2AYC6LH5H781Y,124,B000I8FOZA,12,5
138,A2ZWPX8M57V6BQ,125,B000I8FOZA,12,4
139,ARADEBLBT3P17,126,B000I8FOZA,12,1
140,ABVYGB2TKBO8F,127,B000I8FOZA,12,4
141,ASCWWM8JQE0IE,128,B000I8FOZA,12,4
142,A14SNJ7UV0U434,129,B000I8FOZA,12,4
143,A2EV34WFAYU8JO,130,B000I8FOZA,12,4
144,A1B9B1YZYS3B0S,131,B000I8FOZA,12,5
145,A3S3KU23F9TAAP,132,B000I8H2ZU,13,5
146,A2LZDPPCDRUBG6,133,B000I8H2ZU,13,5
147,AL5P6IG4WZ57J,134,B000I8H2ZU,13,4
148,AAWV26JJ1SGS0,18,B000I8H2ZU,13,5
149,A1AU4WG25D1M1I,135,B000I8H2ZU,13,5
150,A2TYCANMRZQ9SK,136,B000I9S5BE,14,5
151,A250KHKTSW0D8Q,137,B000I9S5BE,14,5
152,A338ZJ8F0K1F43,138,B000I9S5BE,14,5
153,A3FU1Y1RC5EUIF,139,B000I9S5BE,14,1
154,A2U3LZ2KJB1071,115,B000I9S5BE,14,5
155,A1ITK3REEMXTGO,140,B000I9S5BE,14,5
156,A1TQBAHI3M4ZBQ,141,B000I9S5BE,14,5
157,A3AQ6Z6SRTSIS3,142,B000I9S5BE,14,5
158,A14RQYFJIDEKDX,143,B000I9S5BE,14,5
159,A1MF60XUU26417,144,B000I9S5BE,14,5
160,A19CXQPHO9E5ZT,145,B000I9S5BE,14,5
161,A2WNSWP6KMCK99,146,B000I9S5BE,14,5
162,A2VGLAMPPWCTJS,147,B000I9S5BE,14,5
163,A21HGY8ABK1S3B,148,B000I9S5BE,14,5
164,A2EORNKDK4RRX4,149,B000I9S5BE,14,5
165,A1KI5O2SNMVGIT,150,B000I9S5BE,14,5
166,A1WYAOUIIKBI3N,151,B000I9S5BE,14,5
167,AXRGYVS0G2IB6,152,B000I9S5BE,14,4
168,A1G9ZSWYWORQYD,153,B000I9S5BE,14,5
169,A332FB9E2DQNPE,154,B000I9S5BE,14,5
170,A2RM5ZSZJQL7WY,155,B000I9S5BE,14,5
171,A2TMN4MGF1OH0C,156,B000I9S5BE,14,5
172,A2WVEWJJ209YSE,157,B000I9S5BE,14,5
173,AEQKBT65V9ZQ6,158,B000I9S5BE,14,5
174,ATZDDDSAMIWWL,159,B000I9TWV6,15,5
175,A97SYN9QG1OOR,160,B000I9TWV6,15,5
176,A3EOHF2YSVZA9L,161,B000I9TWV6,15,5
177,AGXO0AH7D1284,162,B000I9TWV6,15,5
178,A3CZBXUTAW3HBV,163,B000I9TWV6,15,4
179,A26WHR1IP0A250,164,B000I9TWV6,15,4
180,AKH3U1WEXRLT2,165,B000I9TWV6,15,5
181,A16MNGKBV478ZS,166,B000I9TWV6,15,4
182,A3CN755I6UPMR0,167,B000I9TWV6,15,5
183,A3FU1Y1RC5EUIF,139,B000I9TWV6,15,5
184,A93MMFYEAOTXY,168,B000I9TWV6,15,5
185,A2FAFPND21JMIN,169,B000I9TWV6,15,5
186,A1UPCQEJVSTZPT,170,B000I9TWV6,15,4
187,AZ0O8WAEV9J0,171,B000I9TWV6,15,3
188,A14SF5SOJBZGT2,172,B000I9TWV6,15,4
189,A2HJFRQZGVSGEE,173,B000I9TWV6,15,5
190,A20CCVJU2RD853,174,B000I9TWV6,15,5
191,A2YLF4H83VP084,175,B000I9TWV6,15,4
192,A1X19U2WLS35W2,176,B000I9TWV6,15,5
193,ASV32EYIX7HV7,177,B000I9TWV6,15,5
194,A2PEU4WKCDJ107,178,B000I9TWV6,15,4
195,A3VU9TAIPQ2LBN,179,B000I9TWV6,15,5
196,A3K24OIL1BDDNT,180,B000I9TWV6,15,5
197,A19CXQPHO9E5ZT,145,B000I9TWV6,15,5
198,A1BX06Z8YC3RLS,181,B000I9TWV6,15,5
199,A3O4HWDCNLGEST,182,B000I9TWV6,15,3
200,AUOZZLT9ERJ6S,183,B000I9TWV6,15,5
201,A2QU74ZZPA27OI,184,B000I9TWV6,15,1
202,A2L24AUZ5CW6E4,185,B000I9TWV6,15,5
203,AICB3O50OQO63,186,B000I9TWV6,15,3
204,AL2TCIE6P8OS4,187,B000I9TWV6,15,5
205,ADLOUQU7A7561,188,B000I9TWV6,15,4
206,A19VJ2IQLO50G0,189,B000I9TWV6,15,4
207,A1KI5O2SNMVGIT,150,B000I9TWV6,15,5
208,A1VX5R7X7X7BQK,190,B000I9TWV6,15,5
209,A1D6UNQLQC9I1U,191,B000I9TWV6,15,5
210,AO2DZ7WIPM74U,192,B000I9TWV6,15,3
211,A1IKFBECFIKN1X,193,B000I9TWV6,15,5
212,A1COWJRBTXJWVY,194,B000I9TWV6,15,4
213,A2K152LG69WTK2,195,B000I9TWV6,15,5
214,A24V8UJZXMAB6M,196,B000I9TWV6,15,5
215,A3VQ1POM0N5388,197,B000I9TWV6,15,4
216,A2TO3FEFPPEW55,198,B000I9TWV6,15,1
217,A1R6E48W5J42Z,199,B000I9TWV6,15,4
218,A29DPIH2YXFKRJ,200,B000I9TWV6,15,5
219,ARHYU0IMJFOS5,201,B000I9TWV6,15,5
220,A2QPY7AWL38XY8,202,B000I9TWV6,15,3
221,ANIO9G5R8D6FF,203,B000I9TWV6,15,4
222,A3DGB4HN3QCGAL,204,B000IBUIS0,16,3
223,A72BEKNJCGJA8,205,B000IBUIS0,16,3
224,A853IU3HPURU,206,B000IBUIS0,16,5
225,AUCISQA1YXX86,207,B000IBUIS0,16,1
226,A21ZXM8XB9XJHK,208,B000IBUIS0,16,5
227,A3S48Q63UPO9L6,209,B000IBUIS0,16,5
228,A2ZT9K1PFBZ1L9,210,B000IBUIS0,16,5
229,A2M6G35BNRRWXS,211,B000IBUIS0,16,5
230,A6TA0W67357VF,212,B000IBUIS0,16,5
231,A1FEITLECMZ6EW,213,B000IBUIS0,16,4
232,A2AIE7ZJIW2T6S,214,B000IBUIS0,16,5
233,ADY76XRF9PZ5M,215,B000IBUIS0,16,5
234,A3573A5Y7U5AS4,216,B000IBUIS0,16,5
235,A1BZO0THZKLQE4,217,B000IBUIS0,16,5
236,AUY6OZTQM4YE6,218,B000IBUIS0,16,5
237,A10KVORU2FMSOG,67,B000IBUIS0,16,4
238,A1RXBAJDU8XCCX,219,B000IBUIS0,16,5
239,A1ZVCVODKPED2G,220,B000IBUIS0,16,5
240,AFV2584U13XP3,221,B000IBUIS0,16,4
241,A16QODENBJVUI1,222,B000IBUIS0,16,4
242,ABHFDY6XU5Z3B,223,B000IBUIS0,16,4
243,A1E3WEJRJLWSSP,224,B000IBUIS0,16,5
244,A253TX57EZ6HF1,225,B000IBUIS0,16,4
245,A360E528ENYXA1,226,B000IBUIS0,16,5
246,A1EQO7W4NS3V2I,227,B000IBUIS0,16,5
247,AQP1VPK16SVWM,76,B000IBUIS0,16,4
248,A33LMH8SBNUA76,228,B000IBUIS0,16,3
249,A1P98DMX8YUSNW,229,B000IBUP6A,17,3
250,A234PK90SOCFSF,230,B000IBUP6A,17,5
251,A2GCHG6U8HTVIT,231,B000IBUP6A,17,5
252,A2B73CL3QSYWLB,232,B000IBUP6A,17,4
253,A18SYB7HBJRKUE,233,B000IBUP6A,17,4
254,A3LGDXHXYBMGCY,234,B000IBUP6A,17,5
255,A1ALVTBS2UO10,235,B000IBUP6A,17,5
256,A2RCEQLQA8TZRJ,236,B000IBUP6A,17,3
257,A17LEYMZI8OYOQ,237,B000IBUP6A,17,5
258,A3UPYGJKZ0XTU4,238,B000IBUP6A,17,4
259,A205NEEKCQY4F8,239,B000IBUP6A,17,3
260,ACFEHL6SQ7SBQ,240,B000ICRKLM,18,5
261,A1OE5P78QIQ13G,241,B000ICRKLM,18,5
262,A1K57CP4QTYR6S,242,B000ICRKLM,18,5
263,A21ZXM8XB9XJHK,208,B000ICRKLM,18,5
264,A103IEEZ5YCVRE,243,B000ICRKLM,18,5
265,A2R1ME16LOYENY,244,B000ICRKLM,18,4
266,A1K7R1U4QZS3W2,245,B000ICRKLM,18,5
267,A1OXSBQA7Y0QEG,246,B000ICRKLM,18,5
268,A1AVOKBIPDODKY,247,B000ICRKLM,18,5
269,A2DMK04EV8M4OV,248,B000ICRKLM,18,4
270,A3E9755POMX4K8,249,B000ICRKLM,18,5
271,A2Q3SBLSHXFF3L,250,B000ICRKLM,18,5
272,AH3A6BN5E4UPP,251,B000ICRKLM,18,5
273,A11ED8O95W2103,252,B000ICRKLM,18,4
274,A1BZO0THZKLQE4,217,B000ICRKLM,18,3
275,A2MD6815TK32I4,253,B000ICRKLM,18,5
276,A1S4SG13XO9BRT,254,B000ICRKLM,18,5
277,A1ZVCVODKPED2G,220,B000ICRKLM,18,5
278,AFV2584U13XP3,221,B000ICRKLM,18,4
279,A106TIENB4CC0V,255,B000ICRKLM,18,3
280,A16QODENBJVUI1,222,B000ICRKLM,18,3
281,AOVBJDNMWHYME,256,B000ICRKLM,18,5
282,A2N7W5LG2F13GK,257,B000ICRKLM,18,5
283,A2QDPJRVXL7P4F,258,B000ICRKLM,18,5
284,A253TX57EZ6HF1,225,B000ICRKLM,18,5
285,A360E528ENYXA1,226,B000ICRKLM,18,5
286,A2ZV7BXTMFWBIH,259,B000ICRKLM,18,5
287,A1ILIM2XQNFAM6,260,B000IJRK7O,19,4
288,A1VF5LN6SHFVFJ,261,B000IJRK7O,19,5
289,A1B0IHL4JZBPH5,262,B000IJRK7O,19,5
290,A109ME7C09HM2M,263,B000IJRK7O,19,5
291,A1LPKQWRHTAHQN,264,B000IJRK7O,19,5
292,A3JNY2MSXKTXZW,265,B000IJRK7O,19,3
293,A2A6NH6DPE0VXR,266,B000IJRK7O,19,4
294,A34D06JL7LC6MU,267,B000IJRK7O,19,5
295,AJKWF4W7QD4NS,41,B000IJRK7O,19,5
296,A1ATHDILELXROF,268,B000IJRK7O,19,5
297,A332YTFFMDEY0Q,269,B000IJRK7O,19,5
298,A2LI3BBF5MK8A1,270,B000IJRK7O,19,5
299,A18758S1PUYIDT,271,B000IJRK7O,19,5
300,A33LMH8SBNUA76,228,B000IJRK7O,19,4
301,A38Z66H58RIJ64,272,B000IK882Y,20,5
302,A20IIR0422G3A5,273,B000IK882Y,20,5
303,A1HKBX2L0DV258,274,B000IK882Y,20,5
304,A1U11PS71ML0YJ,93,B000IK882Y,20,5
305,A1DJLUH6JQ1RHQ,275,B000IK882Y,20,5
306,A3D4YTF8EL8YKH,276,B000IK882Y,20,5
307,A1JR65ST3K320A,277,B000IK882Y,20,5
308,A36RIPWL7NKHPH,278,B000IK882Y,20,5
309,A3LH77PBDFEO3F,279,B000IK882Y,20,5
310,A2HVL790PBWYTU,54,B000IK882Y,20,5
311,A3UDYY6L2NH3JS,280,B000IK882Y,20,5
312,A1IGN5VTOULKKE,281,B000IK882Y,20,5
313,AKS9SJTHTU0OM,282,B000IK882Y,20,4
314,A3R4NAFMN22TBW,283,B000IK882Y,20,5
315,A2SP0JYHJEN7SV,284,B000IK882Y,20,5
316,A2QWF2BJ2FM4R2,35,B000IK882Y,20,5
317,A25KKXUQQ0OLWB,285,B000IK882Y,20,4
318,A331OF34UX4Y1K,62,B000IK882Y,20,4
319,A16J2ZXOYM661W,286,B000IK882Y,20,5
320,AFFVUZEGP1FDQ,287,B000IK882Y,20,4
321,A2C2YJPIZOFDFT,288,B000IK882Y,20,5
322,A1OBPHRXHZF8P6,289,B000IK882Y,20,4
323,A2QDPJRVXL7P4F,258,B000IK882Y,20,5
324,A1S4NMO34CBCMJ,290,B000IK882Y,20,5
325,A18758S1PUYIDT,271,B000IK882Y,20,5
326,AR6MI6AVH9YML,291,B000IK882Y,20,5
327,AWBXDSNVRS7C0,292,B000IKP5AM,21,5
328,A2L0G56BNOTX6S,293,B000IKP5AM,21,5
329,A1REM7I2ZEE195,294,B000IKP5AM,21,5
330,ACSH5YJ36Y2ZO,295,B000IKP5AM,21,5
331,AOXZZN25ZEQ6M,296,B000IKP5AM,21,5
332,A15N67ZYHS824P,297,B000IKP5AM,21,5
333,A2VLNEKAUPCVCG,298,B000IKP5AM,21,5
334,AFJ9VM9YIFH18,299,B000IKP5AM,21,5
335,A3H4D7INC7464C,300,B000IKP5AM,21,5
336,AOWWT9PZ1UP2V,301,B000IKP5AM,21,5
337,A1YTRUGJGDH76T,302,B000IKQX44,22,3
338,A7VOYAAV4QNP5,303,B000IKQX44,22,4
339,A1D2TKAM3F55VN,304,B000IKQX44,22,1
340,AMOS0E4FEHZQC,305,B000IKQX44,22,3
341,A1FXID63Q00LA,306,B000IKQX44,22,3
342,AJGJN9WKAVLKP,307,B000IKQX44,22,4
343,AHIK7BUXFRMT8,308,B000IKQX44,22,4
344,A23WWSJGLA1JYY,309,B000IKQX44,22,3
345,A3MFF3HWX2TB60,310,B000IKQX44,22,4
346,A2ZWPX8M57V6BQ,125,B000IKQX44,22,3
347,A3LDLV1GWQJLEQ,311,B000IKQX44,22,5
348,A1VTIQMM5L2ZK9,312,B000IKQX44,22,3
349,A34MCFO8OUYFVJ,313,B000IKQX44,22,3
350,A2R0JNWS3JEYQP,314,B000IKQX44,22,1
351,A23JS9UFZWZKH0,315,B000IKQX44,22,3
352,A2MPEWXOPVMDVD,316,B000IKQX44,22,4
353,A17NBATBHU8GP9,317,B000IKQX44,22,4
354,A11VIFGR4W70YW,318,B000IKQX44,22,4
355,A1VJT2ZQ6MEFQQ,319,B000IKQX44,22,4
356,A2KFBDKKMSVN4Y,320,B000IKQX44,22,3
357,AIYEG9VA07EZS,321,B000IKQX44,22,3
358,A2QEQ5WQG1N4HO,322,B000IKQX44,22,4
359,AWC64YSKNB3BP,323,B000IKQX44,22,1
360,A1O46RR2M2T963,324,B000IO3OBK,23,5
361,A1ITK3REEMXTGO,140,B000IO3OBK,23,5
362,AJI274VTPS98E,325,B000IO3OBK,23,5
363,A2FZXIA25GIAJS,326,B000IO3OBK,23,5
364,A1W52R10Q5XC6U,327,B000IO3OBK,23,5
365,A1K0WGC1ZVUWDL,328,B000IO3OBK,23,5
366,ARRC9IHPZ39U5,329,B000IO3OBK,23,5
367,A3LOEAFCDUA1W7,330,B000IO3OBK,23,5
368,A1J5SY2TZJG4VU,331,B000IO3OBK,23,3
369,A1STPMGQSC12NS,332,B000IO3OBK,23,5
370,A1U11PS71ML0YJ,93,B000IVUL64,24,5
371,A1ZKTI37TXXR89,333,B000IVUL64,24,4
372,A1EMD1AUIURQVJ,334,B000IVUL64,24,5
373,A33PNAQ33DGBJG,335,B000IVUL64,24,5
374,ATYZTTIYVC1WL,336,B000IVUL64,24,5
375,A31JTMZQF2Z1GT,83,B000IXUOP0,25,4
376,AB0GGIQBNB36Q,85,B000IXUOP0,25,5
377,A89NXH5WEOEJM,87,B000IXUOP0,25,5
378,AVK8EK50NY2O7,88,B000IXUOP0,25,5
379,A1SDA5A53Z5AQ9,90,B000IXUOP0,25,5
380,A1UOTG037037XY,91,B000IXUOP0,25,4
381,A1BLPBS90I0GRK,92,B000IXUOP0,25,5
382,A1U11PS71ML0YJ,93,B000IXUOP0,25,5
383,A2DGLPFS0COA0C,337,B000IXUOP0,25,5
384,A2TXR85WQLE32N,94,B000IXUOP0,25,5
385,A36RIPWL7NKHPH,278,B000IXUOP0,25,5
386,A32B6XWNR55SRL,96,B000IXUOP0,25,5
387,ABVYGB2TKBO8F,127,B000IXUOP0,25,5
388,A2RD1DGD4B61ZT,98,B000IXUOP0,25,5
389,A33PNAQ33DGBJG,335,B000IXUOP0,25,5
390,ATYZTTIYVC1WL,336,B000IXUOP0,25,5
391,ASXL207Z7R6SC,338,B000IXUOP0,25,4
392,A2SFUXVK5RP8VE,99,B000IXUOP0,25,5
393,AJ7SBFCIXPJM1,101,B000IXUOP0,25,4
394,A3FZGDI9RI5HZK,339,B000J0Q1KO,26,5
395,A328547P5BGZC,340,B000J0Q1KO,26,5
396,A2CVP31XTYSZFE,341,B000J0Q1KO,26,3
397,A2D2P57Q33UI6V,342,B000J0Q1KO,26,5
398,A1U11PS71ML0YJ,93,B000J0Q1KO,26,5
399,AQKR4G6U34RBE,343,B000J0Q1KO,26,5
400,A1EMD1AUIURQVJ,334,B000J0Q1KO,26,5
401,A24ZFFRQ4MG3XL,344,B000J0Q1KO,26,5
402,A16XRPF40679KG,4,B000J0Q1KO,26,5
403,A33PNAQ33DGBJG,335,B000J0Q1KO,26,4
404,ATYZTTIYVC1WL,336,B000J0Q1KO,26,5
405,AJKWF4W7QD4NS,41,B000J0Q1KO,26,5
406,A265S6DC1KZGC,345,B000J0Q1KO,26,5
407,AFHKFOO046N00,346,B000J1B1PI,27,5
408,ADNPIJY4C1OYU,106,B000J1B1PI,27,4
409,A29VW1OZ9FFLTQ,347,B000J1B1PI,27,5
410,A186XAEM5XB0D9,348,B000J1B1PI,27,5
411,A1U11PS71ML0YJ,93,B000J1B1PI,27,5
412,A50IGEA0XTJ99,349,B000J1B1PI,27,5
413,A4EIJ7R3YT2FV,350,B000J1B1PI,27,5
414,AOXZZN25ZEQ6M,296,B000J1B1PI,27,5
415,A2JFNI2PMBSH6T,351,B000J1B1PI,27,5
416,AL5TQX7VV6BJ5,352,B000J1B1PI,27,5
417,A12J0MK77TBIYB,353,B000J1B1PI,27,4
418,A33PNAQ33DGBJG,335,B000J1B1PI,27,5
419,ATYZTTIYVC1WL,336,B000J1B1PI,27,5
420,AT1BYQVGK7U71,354,B000J1B1PI,27,4
421,A1VYWOLFR6Q8EK,355,B000J1B1PI,27,5
422,AYRFEPLLS7A7O,356,B000J1B1PI,27,5
423,AEQZH5LMPGPE2,357,B000J46A6K,28,5
424,A179EPBPN8ZDHT,358,B000J46A6K,28,1
425,ASP2V93TXY8P2,359,B000J46A6K,28,5
426,AKLOKUHZLJTUP,360,B000J46A6K,28,5
427,A2YMPFOTTUE7FV,361,B000J46A6K,28,5
428,A1AX4PPAR8B39O,362,B000J46A6K,28,5
429,A2RW8F4VDJSTVY,363,B000J46A6K,28,5
430,ASX78YVQUI195,364,B000J46A6K,28,3
431,A360DPC534SN3C,365,B000JEZBNI,29,4
432,A42GFMF12V7XR,366,B000JEZBNI,29,5
433,AUM3YMZ0YRJE0,367,B000JEZBNI,29,5
434,A32SJM5GPNG5QL,368,B000JEZBNI,29,5
435,AQP1VPK16SVWM,76,B000JEZBNI,29,2
436,AFHKFOO046N00,346,B000JO9JHW,30,5
437,A1SKMSIZF60I2,369,B000JO9JHW,30,5
438,A2F7CCPK4QL359,86,B000JO9JHW,30,5
439,A328547P5BGZC,340,B000JO9JHW,30,5
440,A2BHEPYIDR182L,89,B000JO9JHW,30,5
441,A2LPG8I4A2LBVQ,370,B000JO9JHW,30,5
442,A1VF5LN6SHFVFJ,261,B000JO9JHW,30,5
443,A1U11PS71ML0YJ,93,B000JO9JHW,30,5
444,A1KZQ5DIX0YUE1,371,B000JO9JHW,30,4
445,A2HVL790PBWYTU,54,B000JO9JHW,30,5
446,A16H208JVRTMU4,372,B000JO9JHW,30,5
447,A3E5V5TSTAY3R9,373,B000JO9JHW,30,4
448,A3UDYY6L2NH3JS,280,B000JO9JHW,30,5
449,A1R3VM07705OQP,374,B000JO9JHW,30,4
450,A1YVDY3TISDRE1,375,B000JO9JHW,30,4
451,A32B6XWNR55SRL,96,B000JO9JHW,30,5
452,AK5F8RUC1DYZS,376,B000JO9JHW,30,5
