,user,user_id,item,item_id,rating
184,A3JM25YVLEE318,179,B00000016W,3,5
185,A28FIW7ASYS1JY,180,B00000016W,3,5
186,A1KBQK0AHXY9PE,181,B00000016W,3,3
187,A32XSKO7TOI0BH,182,B00000016W,3,4
188,AQ4EDJDXBJUC7,183,B00000016W,3,5
189,A1GN8UJIZLCA59,184,B00000016W,3,5
190,A2VN986E5KR1NV,185,B00000016W,3,5
191,A2LR32KJUKWW4N,186,B00000016W,3,3
192,A3C3VPRXPGCGU8,187,B00000016W,3,5
193,A1SFRUEEWK1AZU,188,B00000016W,3,5
194,A2EY3OVGI9CGAV,189,B00000016W,3,5
195,A1I2UJI3NCR93N,190,B00000016W,3,5
196,A3QTSCTRZF3VGY,191,B00000016W,3,5
197,A3GK9LT41X73NC,192,B00000016W,3,5
198,A2162NFEC5ZSDQ,193,B00000016W,3,5
199,A2T56GQUI065HL,194,B00000016W,3,3
200,A13IKSGDYNBNQS,195,B00000016W,3,5
201,A2RFG9LI7JDILS,196,B00000016W,3,5
202,A3A4ZAIBQWKOZS,197,B00000016W,3,5
203,A3VXBO4QQX3ZG8,198,B00000016W,3,5
204,A3RSO2MXIZA9EB,199,B00000016W,3,5
205,A1XY7JL7CM85UU,200,B00000016W,3,5
206,ATLZNVLYKP9AZ,201,B00000016W,3,5
207,A2NX2Y25HTASJ6,202,B00000016W,3,5
208,A195PCNYWRB75,203,B00000016W,3,5
209,A38YRCFFHET2LA,204,B00000016W,3,5
210,A1IM23VVIS7CFL,205,B00000016W,3,5
211,AH8AYFO49MSGM,206,B00000016W,3,5
212,A2WBI98LKKLHYR,207,B00000016W,3,5
213,A23LCEFE2BWE5F,78,B00000016W,3,5
214,AQP1VPK16SVWM,208,B00000016W,3,5
215,A4UKBG3M5U5TI,81,B00000016W,3,4
216,A23IOPI0D1OG7V,209,B00000016W,3,5
217,A295P2KZIWUAWI,210,B00000016W,3,5
218,A6ZFJ8498XEV1,211,B00000016W,3,4
219,A29ZFGK1WJZ873,82,B00000016W,3,5
220,A1F9JGQSY6GQQ8,212,B00000017R,4,5
221,AGHJ9BMVMGIOL,213,B00000017R,4,4
222,A27CFNHYZG6WS8,112,B00000017R,4,5
223,A2JL33MZDNV3PW,214,B00000017R,4,5
224,A3U3PA6J2XOVFK,215,B00000017R,4,5
225,A3HEM1WWXXLOUL,216,B00000017R,4,4
226,A2C7BOQVFH1HLE,130,B00000017R,4,3
227,A5WDJI6VT51TK,217,B00000017R,4,5
228,A8IFUOL8S9BZC,218,B00000017R,4,3
229,A2KTHPGHWB8BUU,219,B00000017R,4,5
230,ASSCA9IS0GWF5,54,B00000017R,4,5
231,A2R6RA8FRBS608,220,B00000017R,4,5
232,A2NYK9KWFMJV4Y,221,B00000017R,4,5
233,A2HW6URUDFZ0Z9,222,B00000017R,4,5
234,A2DFAKC40R35J2,223,B00000017R,4,5
235,A2E3IB2ZHJ7QXJ,224,B00000017R,4,4
236,A2ZQXJD7YUIEHB,225,B00000017R,4,5
237,A1L1VZ854S2FB2,226,B00000017R,4,5
238,A387YLO8B1CCB8,227,B00000017R,4,5
239,A2JA7C0WEMB1M7,228,B00000017R,4,5
240,A154FM86RLI348,229,B0000001P4,5,5
241,A1LFRJ3CSQFCI6,230,B0000001P4,5,5
242,A1TU1CK2R53CEF,231,B0000001P4,5,5
243,A3LZGLA88K0LA0,232,B0000001P4,5,5
244,A31U2QT7SAL7K,233,B0000001P4,5,5
245,A2UI2GW70Q8EXA,234,B0000002HZ,6,5
246,A27KNXAROMSJ7A,235,B0000002HZ,6,5
247,A27LMYOUM86WHY,236,B0000002HZ,6,5
248,A36EW68H08UOCS,237,B0000002HZ,6,4
249,A2XV5LRO3DXNHO,238,B0000002HZ,6,4
250,A2U49LUUY4IKQQ,239,B0000002HZ,6,5
251,A2UI2GW70Q8EXA,234,B0000002J9,7,5
252,A27KNXAROMSJ7A,235,B0000002J9,7,5
253,A27LMYOUM86WHY,236,B0000002J9,7,5
254,A36EW68H08UOCS,237,B0000002J9,7,5
255,A2XV5LRO3DXNHO,238,B0000002J9,7,4
256,A2U49LUUY4IKQQ,239,B0000002J9,7,5
257,A2UI2GW70Q8EXA,234,B0000002JR,8,5
258,A2BO41VARYGTAC,131,B0000002JR,8,4
259,A155TMD8SHLSC,240,B0000002JR,8,5
260,A27LMYOUM86WHY,236,B0000002JR,8,5
261,A36EW68H08UOCS,237,B0000002JR,8,5
262,A2XV5LRO3DXNHO,238,B0000002JR,8,4
263,A2U49LUUY4IKQQ,239,B0000002JR,8,5
264,A2DIWGD35DLHWN,241,B0000002JR,8,5
265,A2MB5XC5QP3WBW,242,B0000002JR,8,5
266,A3SRBACI3VJD9R,243,B0000002JR,8,5
267,AYUVUWX0DECY9,244,B0000002ME,9,5
268,A1IBC9XP2LICQL,245,B0000002ME,9,5
269,A1TIQNQJZ2LDNW,246,B0000002ME,9,5
270,A1906RZITWT2K2,113,B0000002ME,9,3
271,A3RC3AK8UN89I9,247,B0000002ME,9,5
272,A2BO41VARYGTAC,131,B0000002ME,9,5
273,A1FML9FCUPV6TI,248,B0000002ME,9,5
274,A2BRSYSJO4L7VV,249,B0000002ME,9,5
275,A27LMYOUM86WHY,236,B0000002ME,9,5
276,A1EX5SK2PD0XLC,250,B0000002ME,9,2
277,A36EW68H08UOCS,237,B0000002ME,9,5
278,A2XV5LRO3DXNHO,238,B0000002ME,9,4
279,ANBT9T1QKC662,251,B0000002ME,9,5
280,A2U49LUUY4IKQQ,239,B0000002ME,9,5
281,A1RJD10TTI568L,60,B0000002ME,9,5
282,A1GIIPXONCEEHP,252,B0000002ME,9,5
283,A4UKBG3M5U5TI,81,B0000002ME,9,5
284,A1PMUOCK4V0R2Y,253,B0000002ME,9,5
285,AELL37SY6YIYO,254,B0000002O5,10,5
286,A7084I62A648H,255,B0000002O5,10,5
287,A1EVIN8VVZE0L2,256,B0000002O5,10,5
288,A39RJX5CACOOIY,257,B0000002O5,10,5
289,A2BO41VARYGTAC,131,B0000002O5,10,5
290,A2A7NHE5HTK79N,258,B0000002O5,10,5
291,A2BRSYSJO4L7VV,249,B0000002O5,10,5
292,A27LMYOUM86WHY,236,B0000002O5,10,5
293,A36EW68H08UOCS,237,B0000002O5,10,5
294,A3NM4O7AQWYN2,259,B0000002O5,10,5
295,A2XV5LRO3DXNHO,238,B0000002O5,10,4
296,A1XP7P3X9MRE5H,260,B0000002O5,10,5
297,A11HB3LYLIQNZP,261,B0000002O5,10,4
298,A3QMJMTLJC34QC,262,B0000002O5,10,3
299,A5A2QE6NECFR5,263,B0000002O5,10,3
300,A2TC5QDBYCJITD,264,B0000003S0,11,4
301,ASD8JA3IBRIKJ,265,B0000003S0,11,5
302,A2DJYERRIH5C8T,266,B0000003S0,11,3
303,A1TOFOOLB07QXX,267,B0000003S0,11,5
304,A2VX7FLDKIQFV9,268,B0000003S0,11,5
305,A2K8BXXZXC523K,269,B0000004TW,12,5
306,A3VBVES8IYR5ZJ,270,B0000004TW,12,5
307,A1YC6AHVLLD7UK,271,B0000004TW,12,5
308,A3AULUO1X4XON7,272,B0000004TW,12,4
309,A1MND3QHN446KD,273,B0000004TW,12,4
310,A256JOUD8X0J7R,274,B0000004TW,12,5
311,A32JXG7CMQWX0F,275,B0000004TW,12,5
312,A11L90R7RWJA8H,276,B0000004TW,12,5
313,ASSFVET2QUA5I,277,B0000004TW,12,5
314,ACVFTS9X2MKJ8,278,B0000004TW,12,5
315,A2DVFHG099GUGE,279,B0000004TW,12,3
316,A2EW0I9JZ1C45U,280,B0000004TW,12,5
317,AZ39SOZT3NZQU,281,B0000004TW,12,5
318,A1MMT81GKL43LV,282,B0000004UM,13,5
319,AX94XE2KY5WK4,283,B0000004UM,13,5
320,A1B5UQMA7J3F53,284,B0000004UM,13,5
321,A2EOXFV4UDXIYR,285,B0000004UM,13,4
322,A27RIWPJMP3XYD,286,B0000004UM,13,5
323,A2JYNMI72AZCPS,287,B0000004UM,13,5
324,A2NIQDDCSZD5GI,288,B0000004UM,13,4
325,APEOO1ATR5VHB,289,B0000004UM,13,5
326,A24FJGOH96X75A,290,B0000004UM,13,5
327,ADCFUY7WTZA6A,291,B0000004UM,13,5
328,A2AKFJOWF71WGV,292,B0000004UM,13,5
329,A3H2IG3R802CJY,293,B0000004UM,13,5
330,A9Q28YTLYREO7,294,B0000004UM,13,5
331,A1TJEQR04YNNIH,295,B0000004UM,13,5
332,AHMAQXXYIR6DK,296,B0000004UM,13,5
333,A28FWE3UF0HQ5K,297,B0000004UM,13,5
334,A13EHGWL2EFJOD,298,B0000004UM,13,5
335,A373KGHJIJWJCP,299,B0000004UM,13,5
336,A1P6NTDL1BKLDV,300,B0000004UM,13,5
337,A1UQQ995IUT7VT,301,B0000004UM,13,5
338,A2EOXFV4UDXIYR,285,B0000004UO,14,3
339,A2BXKQ33DQFFR3,302,B0000004UO,14,5
340,AWNVGGJEL9NZP,303,B0000004UO,14,5
341,AVHCWL9AHLEL9,304,B0000004UO,14,5
342,A3W0POMI33YQXQ,305,B0000004UO,14,5
343,A3K1JCIS6NV1NQ,306,B0000004UO,14,5
344,A3C6ZCBUNXUT7V,307,B0000004UO,14,4
345,A2MGMBB5F9NED,308,B0000004UO,14,5
346,A3LA5EHF2WWNFK,309,B0000004UO,14,5
347,A17HRDEIR64ELW,310,B0000004UO,14,5
348,A2BXKQ33DQFFR3,302,B0000004UU,15,5
349,A25NMMI7AH30W2,311,B0000004UU,15,5
350,A3G10NPD661EQD,106,B0000004UU,15,5
351,AWNVGGJEL9NZP,303,B0000004UU,15,5
352,A3C6ZCBUNXUT7V,307,B0000004UU,15,4
353,A1JBVQQ9Q91BWY,312,B0000004UU,15,3
354,A2MGMBB5F9NED,308,B0000004UU,15,5
355,A3LA5EHF2WWNFK,309,B0000004UU,15,5
356,A16PEJRK9WCIKI,313,B0000004UU,15,5
357,AB2AQMK9PCWWX,314,B0000004UU,15,5
358,A3HU0B9XUEVHIM,86,B0000004VK,16,5
359,A1IKOYZVFHO1XP,88,B0000004VK,16,5
360,A3ISIE9TD3IMC4,315,B0000004VK,16,5
361,A1J5KCZC8CMW9I,138,B0000004VK,16,4
362,A299AG3O394X32,316,B0000004VK,16,5
363,A15YPJLKLZS0MK,317,B0000004VK,16,2
364,AORCXT2CLTQFR,318,B0000004VK,16,4
365,A1GN8UJIZLCA59,184,B0000004VK,16,4
366,A1IKOYZVFHO1XP,88,B0000004VN,17,5
367,A3ISIE9TD3IMC4,315,B0000004VN,17,5
368,A3QZA3MXC75V4E,33,B0000004VN,17,3
369,A1GN8UJIZLCA59,184,B0000004VN,17,2
370,A2LNEZD3YBO12O,319,B0000004VN,17,5
371,A1IKOYZVFHO1XP,88,B0000004VW,18,5
372,A3RNC9BGR4J1ZF,26,B0000004VW,18,5
373,A2VMT89TCSF105,320,B0000004VW,18,4
374,A2P49WD75WHAG5,5,B0000004VW,18,4
375,A1OQ4P7WEQQERS,321,B0000004VW,18,4
376,A37JDICAXMZ2AZ,322,B0000004VW,18,4
377,A3HETHW2XD3DWH,323,B0000004VW,18,5
378,ACIBQ6BQ6AWEV,324,B0000004VW,18,4
379,A16CZRQL23NOIW,325,B0000004VW,18,5
380,A1CQ2HLYNVE7TB,326,B0000004VW,18,5
381,A3SV72ZAHH2IDH,153,B0000004VW,18,5
382,AKNSC7IXWEYLA,327,B0000004VW,18,1
383,A3R75H3IPPC2UX,328,B0000004VW,18,5
384,A9Q28YTLYREO7,294,B0000004VW,18,2
385,A1RJD10TTI568L,60,B0000004VW,18,4
386,A399SO086AGFJ7,329,B0000004VW,18,4
387,A1USDS1D8MZJUA,68,B0000004VW,18,4
388,A1WWDFQ8HSKT0,330,B0000004VW,18,5
389,ASDPTCEGEINUZ,331,B0000004VW,18,5
390,A1MMT81GKL43LV,282,B0000004X1,19,5
391,AYPCUQS6ARWFH,332,B0000004X1,19,5
392,A9Q28YTLYREO7,294,B0000004X1,19,5
393,A175TPTHMNS7S4,333,B0000004X1,19,5
394,A373KGHJIJWJCP,299,B0000004X1,19,4
395,A1LQIGGUB7R6JS,334,B0000004X1,19,2
396,A23IOPI0D1OG7V,209,B0000004X1,19,5
397,AGEIT17HENDIS,335,B0000004XH,20,5
398,A7SSCDSCM4PXF,336,B0000004XH,20,5
399,A2DB9LVEZRDMEY,337,B0000004XH,20,5
400,A3PGGPL7FM9F81,338,B0000004XH,20,4
401,A7YJTD4YOV9GN,339,B0000004XH,20,5
402,A1Z5TNULKBBUQ2,340,B0000004XH,20,5
403,A11NKZ57YSELZC,341,B0000004XH,20,5
404,A1EYYHM5R678I4,342,B0000004XH,20,5
405,AQLJ566RYMQ2M,343,B0000004XH,20,5
406,A16KCH578FG4B4,19,B0000004XH,20,5
407,A1ZPZNULFUAU2D,344,B0000004XH,20,4
408,A1KCAB6A5E93IE,345,B0000004XH,20,4
409,A2ETZ7GF5B1712,346,B0000004YB,21,4
410,AVHCWL9AHLEL9,304,B0000004YB,21,5
411,A25YDEYC7FIJKY,347,B0000004YB,21,5
412,A3C6ZCBUNXUT7V,307,B0000004YB,21,4
413,A2Y1SCM930PZI7,348,B0000004YB,21,5
414,A175M0WRRFPBK9,349,B0000004YB,21,5
415,A25NMMI7AH30W2,311,B0000004YH,22,4
416,A2ETZ7GF5B1712,346,B0000004YH,22,5
417,A32EDSKLEUZ3Y7,109,B0000004YH,22,4
418,A23F0RW1RUBBDF,350,B0000004YH,22,5
419,A25P6DY6ARTCGZ,351,B0000004YH,22,5
420,APEOO1ATR5VHB,289,B0000004YH,22,5
421,ADCFUY7WTZA6A,291,B0000004YH,22,5
422,A17OH2QDO7MU8C,352,B0000004YH,22,5
423,A20EQCMAGDU0J0,353,B0000004YH,22,5
424,A8SCX6VUTE05H,354,B0000004YH,22,5
425,A2WELHE1RT3ELM,355,B0000004YH,22,5
426,A373KGHJIJWJCP,299,B0000004YH,22,4
427,A1LQIGGUB7R6JS,334,B0000004YH,22,1
428,A3GSJO0R2RSU3Z,356,B0000004ZO,23,4
429,A2ETZ7GF5B1712,346,B0000004ZO,23,4
430,A3W0POMI33YQXQ,305,B0000004ZO,23,5
431,A3C6ZCBUNXUT7V,307,B0000004ZO,23,4
432,A330K1NZBFVCO2,357,B0000004ZO,23,5
433,A3S2OGSY4017AM,358,B0000004ZO,23,5
434,A14W1VNMMYLWND,359,B0000004ZO,23,5
435,A158DXY00QSWV9,360,B0000004ZO,23,5
436,A37SJW7702XDTO,361,B0000004ZO,23,5
437,AD65VRJZIUKKV,362,B000000504,24,5
438,A13ZCL7UXEDF14,363,B000000504,24,5
439,A3C6ZCBUNXUT7V,307,B000000504,24,4
440,ADCFUY7WTZA6A,291,B000000504,24,5
441,A35PW54S1FX8B7,364,B000000504,24,5
442,A2CQHOPBQSZX3G,365,B000000504,24,4
443,A3H2IG3R802CJY,293,B000000504,24,5
444,A8KW38D8PQ2AV,366,B000000504,24,5
445,AX94XE2KY5WK4,283,B000000509,25,5
446,A1B5UQMA7J3F53,284,B000000509,25,5
447,A2EOXFV4UDXIYR,285,B000000509,25,3
448,A2ETZ7GF5B1712,346,B000000509,25,4
449,AFTN9ZLB22PSZ,367,B000000509,25,5
450,A23F0RW1RUBBDF,350,B000000509,25,5
451,A1POGYGC5C99W5,368,B000000509,25,3
452,A3RQEAVR8IH854,369,B000000509,25,5
453,AISD7WNNE6POG,370,B000000509,25,4
454,APEOO1ATR5VHB,289,B000000509,25,5
455,A24D4ND2K1TEOA,371,B000000509,25,3
456,ADCFUY7WTZA6A,291,B000000509,25,5
457,A35X2PW5PG3IBK,372,B000000509,25,5
458,A2AKFJOWF71WGV,292,B000000509,25,5
459,A17OH2QDO7MU8C,352,B000000509,25,4
460,A175TPTHMNS7S4,333,B000000509,25,5
461,AY30ELGA079AS,373,B000000509,25,5
462,A2MGMBB5F9NED,308,B000000509,25,5
463,A373KGHJIJWJCP,299,B000000509,25,5
464,A3KENOAUKTWZJL,374,B000000509,25,5
465,ALII89JQW1EML,375,B000000509,25,5
466,A1RUS4H3HSL5IB,376,B000000509,25,5
467,A26T99FS1D4JMI,377,B000000509,25,5
468,A1UQQ995IUT7VT,301,B000000509,25,4
469,A2QQ5O2TFZPTIH,378,B000000509,25,5
470,AVV5JGLBZERCM,379,B00000050N,26,5
471,A2ETZ7GF5B1712,346,B00000050N,26,4
472,A1KDEDXOWABBQ6,380,B00000050N,26,5
473,A3W0POMI33YQXQ,305,B00000050N,26,5
474,A3C6ZCBUNXUT7V,307,B00000050N,26,5
475,A330K1NZBFVCO2,357,B00000050N,26,5
476,APZSWNPMVSZ84,381,B00000050N,26,5
477,A14W1VNMMYLWND,359,B00000050N,26,5
478,A37SJW7702XDTO,361,B00000050N,26,5
479,A2ETZ7GF5B1712,346,B00000050R,27,5
480,AFTN9ZLB22PSZ,367,B00000050R,27,4
481,AD65VRJZIUKKV,362,B00000050R,27,5
482,A25YDEYC7FIJKY,347,B00000050R,27,5
483,A3C6ZCBUNXUT7V,307,B00000050R,27,5
484,ADCFUY7WTZA6A,291,B00000050R,27,5
485,A1SPYMGDEWKK6I,382,B00000050R,27,5
486,A2WRWK0ARXOFSZ,383,B00000050R,27,5
487,A3H2IG3R802CJY,293,B00000050R,27,5
488,A1B8P3343KRXI9,384,B00000050R,27,5
489,A175M0WRRFPBK9,349,B00000050R,27,5
490,A14W1VNMMYLWND,359,B00000050R,27,5
491,A3HU0B9XUEVHIM,86,B00000050T,28,5
