,user,user_id,item,item_id,rating
39,AJMO5NI0FNMDQ,514,B000003AB5,1196,5
40,AEJMORY9FL6PI,482,B000008UKN,1468,1
41,A3TVKCS3WIHTIP,4004,B00000DFS3,1524,4
42,A1F8KRXO5OMBZV,3892,B0000AGWGD,2225,3
43,A29I113118VD8N,1283,B000005GY5,1296,4
44,A7VCK76U0QOQ1,1388,B0002TL6QQ,2372,2
45,A2KNCJ79Y8FL8O,2076,B0000047RY,1273,5
46,A3B8MI055LTPSD,4868,B000QUCPUC,2714,5
47,A1T3KS8URHQ20I,4130,B00005ONMT,1972,4
48,AGRHEXZ7D0PGD,3496,B005F1WJ62,3224,4
49,A1346E5MFVIG33,3340,B000005HF9,1308,5
50,A1UEST9HYD2IHS,401,B000002TWN,1070,5
51,A1DP4K5QH5M0QD,5459,B006VE678S,3281,4
52,AUHZ4NEDBKM1X,772,B000007UCQ,1430,5
53,A2P49WD75WHAG5,5,B00005K9KP,1920,5
54,A2LNEZD3YBO12O,319,B000002G1R,608,5
55,A23MZ5EULW2GHH,107,B000003BD7,1217,5
56,A5K5UQT9XAAZP,3916,B00005U2LE,2007,5
57,A1GN8UJIZLCA59,184,B00EH49FRE,3507,2
58,A2OF0Z2L9STEQF,1828,B000NVIXFK,2693,4
59,A23U32OWGFV1OD,539,B000003B6U,1211,4
60,A3NR4R8ULV6VOL,1367,B000002IOT,731,5
61,A3C6ZCBUNXUT7V,307,B000003AEH,1198,4
62,A2OGE60OKOFMQF,3297,B000002H72,677,5
63,AQP1VPK16SVWM,208,B000002R9X,1062,5
64,A4X7FBQ5SKPI6,2343,B000001Y57,343,2
65,AJK5WHV1GW941,408,B00000DBXY,1512,3
66,A2DVFHG099GUGE,279,B0000025UZ,463,3
67,A1NMACQTGPFZM9,983,B00008J4P5,2164,5
68,A12M96JJHEOYMT,2226,B00000253N,397,5
69,A38P7XQ8BHRXOA,1264,B000001Y5D,345,5
70,A1SYLII0808HD6,1294,B000003BCX,1216,5
71,A12WON27MLDXNI,3018,B00005O54Q,1966,5
72,A15K10K0RLD1SF,537,B00004YWGC,1840,5
73,A12A6ZP3S3W2P6,4888,B0006ZQ9BS,2422,4
74,A3OLZXHFGUAMWW,438,B000001E0U,231,5
75,A1EYSN1T55SV7U,904,B000002KZR,834,5
76,A351A2418T54US,2503,B002PCOR1Y,3034,5
77,A2LNEZD3YBO12O,319,B000002LD5,868,4
78,A1KYHC3ZXAJICU,840,B00005QXY9,1988,4
79,A32EDSKLEUZ3Y7,109,B0001MDPQ8,2306,2
80,AE9GUE3HHOX3U,37,B000002BA5,592,4
81,A1KED9UTGDZHSW,4517,B00005JGI6,1914,5
82,AS8C336DDLSO4,5138,B000EHPXXI,2571,4
83,A2Y1SCM930PZI7,348,B0000039QD,1193,4
84,A151XJ2ZNET1WJ,3000,B000008EXZ,1451,4
85,A3O0IREZ8YUP67,836,B000002L94,852,5
86,A3SJE8W55PS75U,3566,B00005IBYZ,1908,4
87,A2RXGHV5HE9KE2,2300,B00005O6DS,1969,4
88,A21AXK3JLK2YAN,3950,B000051Y0P,1857,4
89,AWAXS66YMHMNW,921,B000028U0Y,1680,5
90,A3VHV0NV7NKQPC,2835,B000007NAY,1410,5
91,A2QOI0S9Y457VW,3392,B0000CD5FR,2257,5
92,A33D1LPCYUANWE,4053,B0002F1G9C,2346,5
93,A303AR58MOOYAV,4070,B00005K9KP,1920,3
94,A1L1VZ854S2FB2,226,B0000089FT,1439,5
95,A37AG6MLKV3V0Q,4730,B0000AQS1A,2234,4
96,A1Q02WFA087CTF,90,B00000016W,3,5
97,A8IFUOL8S9BZC,218,B00005J4HH,1910,4
98,A3U3W7URZU9259,1595,B001G83TS0,2891,3
99,AJK5WHV1GW941,408,B00006JO3X,2105,5
100,A3CFORW4TMX9U,120,B006UFH4N0,3279,4
101,A2HW6URUDFZ0Z9,222,B00005NQJZ,1958,1
102,AXFI7TAWD6H6X,126,B00000IAU3,1582,3
103,A1R74HBHI7PISK,4217,B00026WVC2,2329,1
104,A3HSH8SA2TOMQI,1848,B004L49K20,3165,5
105,AT94ICL01YHU0,2785,B003AO1SVS,3077,1
106,A2YIW0QCDK6J0D,4921,B0000CESUB,2258,5
107,A2N6DNYFAJRJ2V,1023,B000000OUJ,106,5
108,A3LG5UWEYX9G81,2803,B0007NFL18,2432,1
109,AI2356QT6UV93,2621,B0000025CO,424,5
110,AWVQR7YYTYJ1L,4817,B0002XEDMG,2389,5
111,A3EBHHCZO6V2A4,0,5555991584,0,5
112,A2QO5D6IC3EIPL,3903,B000EXZ9P4,2583,5
113,A3ANHRLMPJKF6G,2361,B00004T9UF,1777,4
114,A3U210G6X3SGHZ,2860,B00000HZG9,1565,5
115,A280KHZO2L7GKA,2749,B005636AFU,3209,5
116,A3KJ6JAZPH382D,77,B000001EDN,240,4
117,A2EUG9W2IAVCT,1155,B000FII324,2598,4
118,AVT9Q9PTUCDMR,1197,B000002KO5,823,4
119,A3AL8GQ69QE7WN,858,B000H7JDVI,2629,4
120,AFTN9ZLB22PSZ,367,B000001G0E,321,3
121,A2Q9LCP54NYFUJ,1582,B000002OME,987,4
122,A1RC32NOYPS1OF,646,B00004U2G4,1795,5
123,AKT8TGIT6VVZ5,1757,B000001EDN,240,5
124,A2MGJ2LB5ZJ7E,4212,B006LQQ1GE,3270,3
125,ABBAM25Q7HAVS,2045,B000002GQH,649,5
126,A2TS1IDEZV35YM,1473,B00000163G,169,5
127,A2NLP8TW1TCKN3,2320,B0000AGWFX,2224,4
128,ATLO3YXU2BC16,1572,B000PFU7O4,2707,5
129,A2TX79GR278JMA,61,B00000016T,2,5
130,A1P4J7OWPC305Z,1437,B000023VR6,1673,5
131,A1WQNQAK4XJZL4,1780,B00000IO83,1598,4
132,A3KJ6JAZPH382D,77,B000GG4XI8,2618,4
133,AUFOHZG3LP4LG,4895,B000089HCY,2149,4
134,A2C5LA07JCDWTN,2329,B000002JAI,757,4
135,A2AKFJOWF71WGV,292,B00065XJ52,2413,2
136,A12A7J2T5HCFGE,2297,B000003AEK,1199,5
137,A1EMDSTJDUE6B0,2025,B0007WF1XC,2450,4
138,A2TZ5EXVPLL25Z,1022,B000002X0Z,1149,5
139,A25PAMPAT4EKMJ,2368,B000002VFA,1097,2
140,A36JMM90EZ8XLF,3848,B00019JQ1Y,2287,4
141,A1ZPZNULFUAU2D,344,B00003002C,1693,5
142,A36489F4G8T4E7,2291,B00006WKZH,2122,1
143,A2582KMXLK2P06,593,B000002O05,966,4
144,A2M2HSP4AK22B0,2679,B0000025HE,439,5
145,A22ZUB7SRXUOPU,3676,B000002ML7,917,5
146,A1GPFOP38WL30C,1615,B000001A6N,178,5
147,AAOMG1YP0VNP9,2164,B000005HNA,1310,4
148,A1PYER5TA2R7RQ,1722,B00005R09Z,1990,3
149,A200C7YQJ45LRR,25,B0000BYM3I,2240,3
150,A3HOMQCJ2SFZ2,1452,B000088E7G,2146,4
151,A2DJYERRIH5C8T,266,B0000024YL,384,3
152,A3DY46ZABF4CMQ,1786,B000002IXB,745,4
153,A41XHKVBWY73C,1148,B000BNTM32,2541,4
154,A1PULJNO1T3YVX,555,B00004OCFE,1734,3
155,A2D4ILAR89US41,1042,B00004Z2V3,1841,5
156,A1EUYZPLFU211D,657,B000001EG8,246,4
157,A9Q28YTLYREO7,294,B000002J4R,751,1
158,AE31M52VLKOG6,1796,B000S9UA94,2723,5
159,A3SAOHS7JGYTSJ,3194,B001VFDNSY,2953,4
160,A3HU0B9XUEVHIM,86,B00000J7SR,1614,5
161,AY3QGA5EZWU44,494,B000002AV5,580,5
162,AZFEOY9UPO7HM,1387,B0000CD5F1,2256,1
163,A1AYEI2SNFPYES,1213,B00005S7UE,2003,3
164,A1EQIRL8ZVZPDN,5176,B004AE24HO,3145,4
165,A39TQ9JE76GW88,1908,B00005NG1Y,1948,5
166,A3AL8GQ69QE7WN,858,B006LQQ1GE,3270,4
167,AXTO23M29DQX0,5308,B001B9DDKS,2864,4
168,A1PGC1GEBY9CZU,1999,B000002GQI,650,5
169,A3RV0VQKIM2HSW,1398,B00006ZCFI,2124,4
170,A264CMSE6CYHTF,1097,B000002NAA,947,5
171,A2VSNUK7YLRKRE,2995,B000002KEN,788,5
172,A35NWEI1L3EJ1Z,4341,B00004T9UF,1777,5
173,A1MG00TOW57KOI,2894,B000002Q40,1046,5
174,A29TNAVMPYFRDF,1224,B00004YRGJ,1836,4
175,A3N5XIM9R2OQH0,1536,B00006BXJY,2079,5
176,A1QR9CS347XKFC,4635,B008RYN44U,3358,2
177,A2ZAIUACUF14G,472,B000F0UV2M,2584,5
178,A2EL3990HXOMZB,1370,B00000ADG2,1481,5
179,A3KJ6JAZPH382D,77,B000002LNG,889,4
180,A2VPRTKCL22TCH,4634,B004R0MF0W,3182,4
181,A149OQJD0ASI07,430,B000JVSZIY,2658,4
182,A15APNZDRPVHH4,1270,B000S9KSBY,2722,5
183,A1KB40IW83IVRK,3605,B0002ZMJDE,2395,1
184,A1EH5FDAIGUL4G,5237,B001AI1QWW,2855,5
185,A2C7BOQVFH1HLE,130,B000002L7G,844,5
186,A38QOW3N09F0ET,2723,B000002NZO,964,4
187,A3DNOXQODR6EZQ,1030,B000005RMY,1330,5
188,A1K4DL8UQF9OWV,4098,B000068Q64,2065,5
189,A1IKOYZVFHO1XP,88,B000002W93,1136,5
190,A1LEMO6BI9LTPF,3602,B000002VOS,1108,5
191,A2FWEZ0QS8N7A7,1239,B00004TLV8,1787,4
192,A269VN2ZNRDA7N,1011,B000002VOY,1110,3
193,A2ETZ7GF5B1712,346,B000000OUJ,106,5
194,A2NQUGGYM0DBM1,162,B000002GGU,638,5
195,A330K1NZBFVCO2,357,B00000052P,33,5
196,A2UYAFQ40U2PHS,582,B0000062S6,1353,5
197,A3C3VPRXPGCGU8,187,B000005KQH,1327,5
198,A252HNVAZENVNE,87,B000001F9P,280,3
199,A34QYREZED8OV,2967,B000002GDL,631,3
200,A9Q28YTLYREO7,294,B000000Y2R,142,5
201,A15OGDJS69EUCP,1064,B0000024JN,360,5
202,A2FHTYO7IVH8C6,2577,B0000025F7,432,5
203,ASSCA9IS0GWF5,54,B000002PD7,1035,4
204,A1OFFLUQ6OVW5P,1496,B000023VR6,1673,5
205,A2ZV4HHJE8G5S8,690,B005BJ7Y54,3216,3
206,AEQFYOI6YJ83Z,2166,B000001FFJ,290,5
207,A25NAXA5TGI078,3335,B00001P4OP,1657,5
208,AAM4PQ0VMEQLL,1477,B0006IGGLS,2419,1
209,A286I3OLAIJAY4,5024,B0007NFL18,2432,5
210,A3HM5G9IV1FTFP,3395,B000002LUY,905,4
211,A30LQLFU8JFDPM,2861,B0029LHW4U,2989,4
212,A3EI75AVGMQTHA,4694,B00008J4P5,2164,5
213,A2QT76USSDH0S5,3474,B00006ZCFI,2124,4
214,A3CY5UH5JR4MJT,1193,B00064200S,2405,5
215,A2YTTO9F4G6T6X,3088,B00009LI14,2200,4
216,A1C9XVSTGEYT6T,2649,B0000026WD,520,5
217,AS558SNWF1DXG,111,B00097A5H2,2464,3
218,A3C6ZCBUNXUT7V,307,B000JJRIO8,2655,4
219,A1II5KYQFLKMB8,3699,B00004YKUI,1828,4
220,A2V5PFZFJ77BRA,1843,B000002UCL,1078,5
221,ABMP9BRZGG8DH,4359,B000095J90,2192,5
222,A2HR4MLTTXC23A,878,B0001Z4OTM,2316,4
223,A1JMR6MVOIC38K,737,B000002LFZ,874,4
224,A3CY5UH5JR4MJT,1193,B000002WR5,1145,5
225,A1XOXFOTE4O77G,4884,B0000C421G,2245,5
226,A103W7ZPKGOCC9,741,B000002OME,987,5
227,A26G78BOOCTP69,3506,B002EE583E,3003,5
228,A2C5LA07JCDWTN,2329,B000002OPL,994,5
229,AWWDEIRPYXO1V,1759,B000002GKT,645,5
230,AQ4B80F0JSBNI,729,B000001A9C,183,3
231,AJ1EG0GB1QAXF,1989,B004GHNHVW,3156,5
232,A14U40MX3CPO8Q,1920,B000050HZJ,1853,5
233,A2TC5QDBYCJITD,264,B000F8DBDU,2590,4
234,A1W29LVYUPQNMM,4532,B002OTLEG4,3033,5
235,A23IOPI0D1OG7V,209,B000000OUJ,106,5
236,A33JPAKU5HZTNW,479,B000F0UV3Q,2586,1
237,A1ZEC2CUWJD8OM,1906,B00005TPKC,2006,4
238,A2OCJNB6B46OKP,4695,B000WCDI5K,2764,4
239,A5889INEGKCQY,1620,B00001OH7M,1656,3
240,A1K1QUCZW7BEED,4759,B0000C17KK,2244,4
241,A1HBI9BBQIG1NH,1107,B001725ZB4,2833,5
242,A6FIAB28IS79,811,B0013L5M08,2820,5
243,A1R6DCPZV6NA13,385,B00004S35Z,1745,4
244,A3SFN7ECK78CEV,79,B000002KHB,798,5
245,A13OMT8D4GPIBV,1427,B00000HZG9,1565,4
246,A2ACJ55JHHJ3FU,2844,B00000AFFF,1489,5
247,A2A6RLZZ83O4W1,973,B000OYC3J8,2704,5
248,A1NTACK5C0IX3X,3349,B000002IH3,720,3
249,AVUBO1W7EV0WJ,4459,B000028U0Y,1680,5
250,A9Q28YTLYREO7,294,B000002LNG,889,3
251,A1VH6QWC6JZRAC,832,B00009N1ZV,2204,5
252,A3KJ6JAZPH382D,77,B002JIOQCO,3016,4
253,A2WNY1XO0RSC2X,861,B000001E0O,228,3
254,A7YJTD4YOV9GN,339,B000001EDN,240,2
255,A3CFORW4TMX9U,120,B008U8I380,3359,5
256,A1W16J9R4DOBEC,1627,B000Q3646A,2708,4
257,A2RJD8NAFRJI4N,3037,B000002NC4,952,4
258,A1BVKYCRW6W21A,1214,B000003Z3W,1257,5
259,A1EAFFJQ2NDHGC,804,B000055QKM,1866,5
260,A9Q28YTLYREO7,294,B000002KH3,797,4
261,A2POZM26QJ8FJ1,1501,B00007FGLS,2136,5
262,AHJYSEOFBZ2W1,4587,B00004T9UF,1777,5
263,A1Q4RQRP1VZPT2,2953,B000EMGAOY,2576,3
264,A12R54MKO17TW0,143,B000001A5X,176,5
265,A23ZIMYFRISZV6,3263,B00000IPAC,1602,3
266,AJWH5HHP97IU,546,B000023VR6,1673,5
267,A34Y1FT0MTD7C9,175,B00005QVHK,1985,5
268,AV9FGR1C13XO9,4227,B00004ZDM5,1845,4
269,A1FML9FCUPV6TI,248,B000002NJS,961,5
270,A1JNNRK2Q5ZY9,1435,B0000027RY,533,5
271,AQP1VPK16SVWM,208,B000002GX3,656,4
272,A1OJB1AQVIKFG1,3591,B000002LUY,905,5
273,A3LU79BYMWZEW9,2127,B000005S34,1334,4
274,A3VXBO4QQX3ZG8,198,B000002GYQ,667,5
275,A24ZFFRQ4MG3XL,461,B000GCG95C,2615,4
276,A2EGK0YRDF4ZZB,3158,B00004Z41Q,1844,5
277,ACIBQ6BQ6AWEV,324,B000002LGQ,876,5
278,AADJXNY9HSKJF,485,B00005M987,1937,3
279,A3BGCD6FD1V7UC,4377,B008JFC6F0,3351,5
280,A2QLWT73R171OP,549,B000G1QX4A,2613,5
281,A66636BCQC0P4,5174,B0029F2EVW,2988,5
282,A27RIWPJMP3XYD,286,B000AY9OGW,2519,2
283,A1N16ZSJ1BXJFL,4355,B00005AAFJ,1888,4
284,A37Y9UJBF3C32C,1589,B002TZVH2Y,3042,5
285,A1T3KS8URHQ20I,4130,B000765IPE,2425,5
286,AGAMDS21PJZPK,1391,B000N2G3RY,2676,5
287,A21176EG4HPN82,1985,B000MTPAGI,2673,4
288,AORWNNHM4IDJY,3938,B009J6QEKG,3382,5
289,A21YRP0KJOLXNK,2154,B000001FND,297,4
290,A280KHZO2L7GKA,2749,B00000D9TQ,1505,5
291,A37GGSMH6KLS5N,2739,B00009VRDI,2215,1
292,A3PFHVS7V4UZTG,2686,B003UXBLG6,3102,4
293,A1X93ES4DITTWK,30,B000F4TM6Y,2588,1
294,AVKRTWFUOJX5W,2673,B00AIFTHFG,3427,5
295,A2T1XP65APNTK1,2612,B00007M8R9,2141,5
296,A3JJGKO9D3OHNQ,4716,B00B0NEH8C,3436,5
297,A22WYQBD3VWBJM,2375,B00005ICAW,1909,4
298,A8IFUOL8S9BZC,218,B000001A6N,178,4
299,A1FFPPPIOSI36M,69,B000GRUSRM,2622,4
300,A1OML05BTJBEKS,74,B000002GYW,668,5
301,A332RGE8UV48AY,677,B000001DZO,226,5
302,A39NS429FYXAD1,2258,B000002GA9,618,5
303,A1LQIGGUB7R6JS,334,B000002728,521,4
304,A20ZDV9ZEESN5K,3797,B00000DHZJ,1529,5
305,A35J12KGQL5WTF,4538,B00005NNLR,1955,5
306,A6AOLZK82A67C,1240,B000002G77,614,5
307,A82G34PJ0HIXL,3640,B000FII324,2598,5
308,A32EDSKLEUZ3Y7,109,B00008V61C,2182,4
309,AKM95PATVGMAZ,1835,B00004T9UF,1777,4
310,A10XJR7CWHNKWU,765,B000002GQH,649,5
311,A9Q28YTLYREO7,294,B00008OWZE,2173,2
312,AMP7TQRWAIE84,1369,B00000261P,485,4
313,A3LZBOBV9H1HDV,3761,B008G12ERC,3345,5
314,A20TZA9W1F817W,2567,B00001SVM3,1663,4
315,A1UHVVGXETGO34,1263,B001FWRZ46,2887,4
316,A1RJJ56MBJMX87,854,B000002LJA,879,4
317,AK64N0EHZPV67,1489,B000023VR6,1673,5
318,A9Q28YTLYREO7,294,B000001EKE,254,5
319,A2X6GEC6LCDN4S,692,B0000024YL,384,5
320,A3FVFJ8D95E9KY,599,B000001FFJ,290,5
321,A1LBL3FA5PX7EN,661,B0000AGWFX,2224,4
322,A9IZ4H60VZMMT,2328,B000784WN6,2426,5
323,A2UYGOYMV73826,3849,B007EM6FTW,3299,5
324,A186TO26DHOCH6,4452,B0000CC4VD,2254,5
325,A26TMX68EW73AI,5414,B00C5ZMQG4,3472,4
326,A2WQY1B8ZS7QRZ,790,B0000025V1,464,4
327,A18I22CS8Q0IGE,4993,B00065BYAY,2410,4
328,A97B72F4UI8FA,1181,B00005YW4H,2025,3
329,A3CQ36YXM8RZ72,3033,B0051QU0M6,3206,4
330,A2MGMBB5F9NED,308,B000001Y15,337,5
331,A35O6N1QD0RG8B,4072,B00005AAXE,1889,1
332,A2ACJ55JHHJ3FU,2844,B00000IPAC,1602,5
333,AZFEOY9UPO7HM,1387,B00064X2QY,2409,2
334,A39CYQVU20TZ1E,1358,B000001FZ6,315,5
335,A25KKXUQQ0OLWB,2608,B000089HCY,2149,5
336,A1PMUOCK4V0R2Y,253,B00000ADG2,1481,4
337,A1ZS82R4RC0I2N,1173,B000002HDG,692,3
338,A3M7RECGYLXOPA,651,B0015FS8QC,2829,5
339,AGRHEXZ7D0PGD,3496,B0017R1DZG,2840,4
340,AGD3UQUCN4BN0,2242,B0002JUWZW,2358,4
341,A9Q28YTLYREO7,294,B000002LD5,868,5
342,A2RTA6PN7OCLOM,757,B0017PB5TW,2838,2
343,A24P8BEJ26FU01,2011,B0000634ID,2035,4
344,A2NQUGGYM0DBM1,162,B000FJAA0G,2601,5
345,A23IOPI0D1OG7V,209,B003TTB0GC,3094,5
346,A1RJD10TTI568L,60,B000002KNG,818,4
347,A2D7LL1KMNT040,4006,B00002S5DF,1690,3
348,A3OMULJI0PSEF9,530,B00005AKBN,1890,3
349,A2GHQ9KX0F2G29,2809,B000007T1A,1423,5
350,A13N40YR6UZFRW,1146,B000BKSISA,2538,4
351,AQDMG28ILLNW4,3064,B00016XMOE,2283,1
352,A308M2Y1MMC3BB,3032,B0015435OI,2826,2
353,A12R54MKO17TW0,143,B000002G77,614,5
354,A17RFKCYS69M3Y,1654,B000002KXX,828,5
355,A2CZPM110DW516,1952,B000001EG8,246,3
356,A1D2TRHY0UOBOQ,4013,B0007NFL18,2432,1
357,A24N1BAS3CU27H,17,B000068OSP,2063,5
358,A3FA5MCPWRL1H5,584,B000008FF4,1454,4
359,ATYTYE431FM8S,3546,B00005ICAW,1909,5
360,A1WEQ18DCTL5CB,5334,B002K0OGOO,3020,4
361,A5WDJI6VT51TK,217,B000001FTX,305,5
362,A3OLZXHFGUAMWW,438,B00004TL26,1786,3
363,A141HP4LYPWMSR,1890,B000002L7Y,845,5
364,A1OBPHRXHZF8P6,1105,B000002PH1,1041,5
365,A3K24XG2HBT7XU,1080,B00GANUEDY,3541,4
366,AXRF9NLULKD8Y,1533,B000002LRX,895,5
367,A2YARCE69AJTVB,941,B000001EM3,255,4
368,AXOO7BPM22BDO,5492,B00F853JY6,3520,5
369,A1346E5MFVIG33,3340,B00006ZCFH,2123,5
370,AAVT5R0F3J9XG,2314,B0006ZQ9BS,2422,4
371,A1S7BFT0HDF3HA,586,B004CIIXBO,3148,3
372,A1PDTZQMXAJLT7,5358,B002K0OGOO,3020,5
373,A2HE4QCQJ1CCUC,1965,B000002OG8,979,5
374,A175TPTHMNS7S4,333,B0001KL5C6,2300,3
375,A28QMIV3V0NJYL,3783,B00008H2LB,2161,4
376,AMP7TQRWAIE84,1369,B000IY04RW,2648,3
377,A3CY5UH5JR4MJT,1193,B000002X0Z,1149,5
378,A2L057BZMTZM81,1267,B000001FQI,301,4
379,A2O8K7L29RLY54,1200,B000000WCT,127,5
380,A23IOPI0D1OG7V,209,B00004UARR,1799,1
381,AMKZHBOK7VMQR,829,B00000I41G,1572,5
382,A3DWUM6SN3N3NR,1825,B00008J4P5,2164,5
383,A3G10NPD661EQD,106,B000002GXU,663,5
384,A1HY4CVW8K1QFQ,161,B00006RAKP,2119,5
385,A3PCTD8QM1BIXI,390,B000002KXX,828,5
386,A1BW7LM8PQ7LO4,45,B000002LRZ,896,5
387,A3QZ8WR4DD1ZOS,2730,B0007NFL18,2432,1
388,A1GN8UJIZLCA59,184,B0000009V1,60,5
389,A1ESNDQ6K1HWGS,4292,B00000FCBH,1546,5
390,A250BI36M1IR26,46,B00018D44U,2284,4
391,A1YN6TCFN2SU69,5504,B00B165ELW,3439,3
392,A2UXKWVHJ0JSHN,2437,B000WCDI6O,2765,4
393,A3D9S64NJZV9A3,1762,B000009EJU,1471,3
394,A2ASAFOEQ9ORGY,1608,B000AL730O,2505,1
395,A84UFSF2SZS2W,1994,B000002BE9,593,5
396,A3NLQ41U1Z5IQ2,3862,B00016XMOE,2283,4
397,A36RS7KTNOBROF,102,B000001A5X,176,5
398,AEQYAG42F9128,5225,B003Y3ZTKG,3113,5
399,ATYTYE431FM8S,3546,B000067CPX,2057,5
400,A34WIP8C3L0SN2,5423,B004J4WQ46,3162,3
401,A1DAFWS98LQD2R,1419,B000002TWN,1070,5
402,A3C6CZC2JP67VK,399,B000H30MYY,2627,4
403,AVTZOXU568VNT,1111,B000002I7U,715,5
404,A398Z0ZU011ILU,4980,B00064LOQO,2407,2
405,A2R6RA8FRBS608,220,B00004S51Y,1747,5
406,A1ACH9BMDKGBA4,5192,B00192M9FC,2845,5
407,A2582KMXLK2P06,593,B00004W50Z,1806,5
408,A3RA4OH4FDPS03,759,B00000J8EK,1615,2
409,A14U40MX3CPO8Q,1920,B00005K2WC,1918,2
410,A3DWXVGOE2XZIQ,3818,B00097A5H2,2464,5
411,A2X4WHLXULSKDD,5211,B001T46THE,2940,5
412,A1WYIDGR8ZG21X,1974,B000002L5U,838,5
413,A2ASAFOEQ9ORGY,1608,B0012OVF2U,2799,2
414,A23L2BR07AOBG1,4350,B00022KF1A,2325,5
415,AJKWF4W7QD4NS,761,B000000I2R,78,5
416,A82D9K47FAZWK,3106,B001725ZB4,2833,5
417,A10I9Y44HCRPG,50,B000001EGA,247,2
418,AYSLSU7966FWE,4745,B000B8QF6O,2530,4
419,A3RDKHPL8MDTCU,2093,B000001FZ6,315,1
420,A8LVAO2H29WII,2274,B0009VJWQS,2483,4
421,A1BJLZ8UNAZX2D,1579,B00006690F,2050,3
422,A3GKOMCQTTWPUI,1448,B0006ZQ9BS,2422,4
423,A2X6GEC6LCDN4S,692,B000002HKC,700,5
424,A129S2CIJPLEYF,3988,B000OQF6N6,2702,4
425,AZPWAXJG9OJXV,1,B0000025BA,416,5
426,A31FNEBGVMJ1OD,1201,B00000DGUG,1526,4
427,A3O90G1D7I5EGG,6,B000002L6Z,841,2
428,A3081DMXTZ21EB,1095,B000002VS3,1113,5
429,A1LVZI3QBCW9A0,5489,B005NMAX8E,3242,5
430,A1II5KYQFLKMB8,3699,B002E2M5LO,3000,3
431,A1IMHDHOKF2J33,590,B00004NK9T,1733,4
432,A26BH1PFS1PKVS,3417,B000002IT2,741,5
433,A21AMFQK5SGWTC,2212,B000002G7G,615,5
434,A1IKOYZVFHO1XP,88,B00005NZDW,1963,5
435,A14EU2XMRSJ17K,1396,B005W3G2RA,3253,5
436,AW7CV7F94ULDU,2651,B0000DD7LC,2265,5
437,A2M9M8TI9X49C7,4256,B00004VVZ4,1803,5
438,A2UXQM067E6VAX,2317,B00000K51T,1649,5
439,A3M88RCAR2T804,1323,B000035X1M,1699,2
440,A1AISPOIIHTHXX,4,B0002MSCBK,2365,5
441,A1F8KRXO5OMBZV,3892,B0000C0FKA,2243,4
442,ARQFTZQ8Q6HU1,4612,B0002CHI4C,2344,5
443,A1C7Y31S5QXNTR,4385,B009Y8EGCC,3401,5
444,A1BQOPKHRU5M8F,1063,B00000272N,522,5
445,A2I2A7N3OCPNW4,3041,B008B11R1Q,3338,5
446,A1HK2FFHW6XEGZ,5469,B005NVXS2I,3243,5
