user,item,error
198,15,2.1796596
199,15,0.09727515
200,15,0.19384687
201,15,0.3330073
202,15,1.1140199
203,15,0.2661318
204,16,0.106982425
205,16,1.839354
206,16,0.33206853
207,16,1.5437394
208,16,0.20925605
209,16,0.009677141
210,16,0.34262854
211,16,1.0616899
212,16,0.0
213,16,0.53805655
214,16,0.43356663
215,16,0.16156946
216,16,0.0
217,16,0.4568324
218,16,0.09502979
67,16,0.57294935
219,16,0.33214384
220,16,0.048880294
221,16,0.114787996
222,16,0.01905835
223,16,0.024680324
224,16,1.0800472
225,16,0.18542308
226,16,0.11074753
227,16,0.040291704
76,16,0.013985406
228,16,0.17186974
229,17,0.81722254
230,17,0.85936975
231,17,2.650773
232,17,0.1700425
233,17,0.32387686
234,17,0.3268868
235,17,0.06745836
236,17,0.19875641
237,17,0.02306327
238,17,0.5508175
239,17,1.9680729
240,18,0.12282024
241,18,0.44463116
242,18,0.02500319
208,18,0.23325934
243,18,0.0970528
244,18,0.18452196
245,18,0.3091283
246,18,0.523808
247,18,0.03825266
248,18,0.007758032
249,18,0.0
250,18,0.0040584444
251,18,0.0598566
252,18,2.3983161
217,18,2.0015233
253,18,0.0057495353
254,18,0.13906188
220,18,0.010308162
221,18,0.08634527
255,18,1.1426911
222,18,1.2373575
256,18,0.11127308
257,18,0.0069474913
258,18,0.10854085
225,18,0.33532768
226,18,0.02684161
259,18,0.0
260,19,0.36775163
261,19,0.0006736477
262,19,0.0
263,19,0.0
264,19,0.09310432
265,19,0.039606933
266,19,0.00014268325
267,19,0.26888216
41,19,0.23269774
268,19,0.0
269,19,0.119611226
270,19,0.061573625
271,19,0.43448392
228,19,0.1457295
272,20,0.0
273,20,0.053737026
274,20,0.0
93,20,0.0
275,20,0.000480809
276,20,0.033476643
277,20,0.0
278,20,0.074379504
279,20,0.0
54,20,0.119817786
280,20,0.0
281,20,0.004463785
282,20,0.49406832
283,20,0.0
284,20,5.235285e-05
35,20,0.6542897
285,20,0.20279004
62,20,0.0017279219
286,20,0.0
287,20,0.019434355
288,20,0.07691321
289,20,0.07834859
258,20,0.00037706803
290,20,0.05837196
271,20,0.25429985
291,20,0.3676169
292,21,0.012211167
293,21,0.018719016
294,21,0.0
295,21,0.0
296,21,0.31224063
297,21,0.0071196877
298,21,0.0035300693
299,21,0.0
300,21,0.0
301,21,0.08487948
302,22,0.1786456
303,22,0.14692168
304,22,1.6245378
305,22,0.044022944
306,22,0.13961099
307,22,0.15791702
308,22,0.27520043
309,22,0.8179508
310,22,0.23605125
125,22,1.6670221e-05
311,22,1.382798
312,22,0.036316697
313,22,0.05067636
314,22,3.7216477
315,22,0.56052333
316,22,1.7840315
317,22,2.3856013
318,22,0.73229635
319,22,3.0342321
320,22,0.5815805
321,22,0.04589585
322,22,0.09817655
323,22,1.4618802
324,23,0.009787876
140,23,0.35936046
325,23,0.42094812
326,23,0.004301598
327,23,0.0024761865
328,23,0.0
329,23,0.08040508
330,23,0.40989286
331,23,2.8944223
332,23,0.44770604
93,24,0.0
333,24,0.65476036
334,24,0.13352959
335,24,0.45485246
336,24,0.02022667
83,25,0.02060391
85,25,0.4334718
87,25,0.05086342
88,25,0.03368303
90,25,0.0
91,25,0.18564202
92,25,0.0
93,25,0.0
337,25,0.12884794
94,25,0.0
278,25,0.040387284
96,25,0.0
127,25,0.9593582
98,25,0.10733582
335,25,0.5045342
336,25,0.0
338,25,0.4933118
99,25,0.0031737366
101,25,0.619337
339,26,0.07437638
340,26,0.002221337
341,26,0.34535864
342,26,0.6035852
93,26,0.0
343,26,0.0
334,26,0.021348845
344,26,0.12546904
4,26,0.1783992
335,26,0.01665963
336,26,1.1633667e-05
41,26,0.57696706
345,26,0.0
346,27,0.36873025
106,27,0.004548801
347,27,0.0
348,27,0.0
93,27,0.0
349,27,0.020239964
350,27,0.0
296,27,0.3372085
351,27,0.0
352,27,0.02218386
353,27,0.34437633
335,27,0.5429546
336,27,0.0
354,27,0.9644877
355,27,0.13120526
356,27,0.058891997
357,28,0.18426968
358,28,6.7608685
359,28,0.028189959
360,28,0.67107856
361,28,0.45364794
362,28,0.45362225
363,28,0.7317925
364,28,0.060956825
365,29,1.0
366,29,0.009816013
367,29,0.0
368,29,5.59169e-05
76,29,9.0
346,30,0.7195271
369,30,0.091338865
86,30,0.033697736
340,30,0.0
89,30,0.0
370,30,0.0
261,30,0.0
93,30,0.0
371,30,0.37375182
54,30,0.14716084
372,30,0.1304333
373,30,0.22111814
280,30,0.0
374,30,0.24005258
375,30,0.03757525
96,30,0.0
376,30,0.00086435245
377,30,0.047949243
378,30,0.19295543
379,30,0.00019429304
380,30,0.45631367
381,30,0.0
33,30,0.0
382,30,0.0
383,30,1.9768491
344,30,0.0
285,30,0.2253396
384,30,0.002351701
385,30,0.10264898
386,30,0.0041844407
387,30,1.219419
388,30,0.06484425
389,30,0.071799025
390,30,0.0
391,30,0.018759878
41,30,0.04912455
42,30,0.01553685
392,30,0.16095823
393,30,2.5212164
394,30,0.013384781
395,30,0.10087597
396,30,0.12653947
397,30,0.0
398,30,0.017342892
399,30,0.0
290,30,0.07207757
400,30,0.24679123
401,30,0.0
402,30,0.46776795
403,30,0.0
271,30,0.06460478
76,30,0.25485802
404,30,0.033771653
405,31,0.0
406,31,0.26257738
407,31,0.0
408,31,0.40750656
409,31,0.4472142
410,31,0.24933001
411,31,0.0
264,31,0.06505254
412,31,0.08645908
413,31,0.58319986
414,31,0.41585523
415,31,0.0035627822
416,31,0.0132521605
417,31,0.0825104
418,31,0.010674062
419,31,0.08211202
420,31,0.0
41,31,0.21261463
421,31,1.7329706
422,31,2.4316633
423,31,0.0012437525
424,31,0.02349747
425,31,0.55495167
426,31,0.0
427,31,0.09011946
428,31,0.09022685
429,31,0.16317269
76,31,0.3357735
430,31,0.01702971
431,31,0.0
432,32,1.4978642
433,32,0.0018837091
434,32,0.52344847
435,32,0.00088088907
436,32,0.5343658
41,32,0.030263813
71,32,0.58386785
437,32,1.2410285
293,33,0.30242312
438,33,0.0
439,33,0.08224981
440,33,3.713671
441,33,0.0
442,33,0.082547925
443,33,0.0
315,33,0.98484105
444,33,0.0
445,33,2.097159
446,33,0.0
447,33,0.67812264
448,33,0.33155325
5,33,0.074836925
449,34,2.9170318
450,34,3.8968914
451,34,0.5753824
452,34,2.558442
453,34,1.548662
454,35,2.212244
455,35,0.081159696
48,35,0.2205754
456,35,0.13770138
457,35,0.33047345
50,35,0.2724689
51,35,0.0
52,35,0.1284115
458,35,0.046548363
459,35,0.028757855
460,35,1.0848655
461,35,0.09806556
374,35,9.047659
55,35,0.867503
96,35,0.1504282
57,35,0.38531628
462,35,0.075193726
351,35,0.18650715
59,35,0.4437032
35,35,0.3726216
419,35,0.054880466
61,35,0.57456565
463,35,0.0025214988
62,35,2.0049233
464,35,0.7225355
66,35,0.3678135
38,35,0.75688654
465,35,1.3719312
69,35,0.011300374
466,35,0.34667808
467,35,0.00079487194
468,35,1.5312994
71,35,0.03484865
469,35,0.21943921
470,35,0.48305905
74,35,0.047589067
471,35,0.48975208
75,35,0.21018063
472,35,0.12082608
473,35,2.3380737
228,35,1.541045
78,35,2.5231974
474,36,0.08102011
475,36,0.13348325
385,36,1.5100422
62,36,0.641835
4,36,1.1383667
476,37,0.368123
274,37,0.0
371,37,0.04550248
264,37,0.0
280,37,0.0
376,37,0.0
477,37,0.0
478,37,0.061911307
391,37,0.0011644729
479,37,0.0
70,37,0.0
480,37,0.18225168
481,37,0.7610332
222,37,0.6217786
271,37,0.046457462
76,37,0.45119563
482,38,3.7126346
483,38,0.015679048
484,38,0.20558941
485,38,0.038022276
47,38,0.649246
486,38,0.093915336
487,38,1.0803725
488,38,1.7038492
489,38,0.00822055
490,38,1.7213697
491,38,0.004233008
492,38,0.41541684
493,38,0.62712777
494,38,3.212798
245,38,0.212945
495,38,0.2759767
496,38,0.99842846
497,38,0.39143604
498,38,0.433436
499,38,0.18755184
500,38,0.083177134
501,38,3.2594266
29,38,0.10033875
502,38,0.09076994
54,38,0.11596712
503,38,0.25509062
504,38,0.0
266,38,0.012892616
505,38,0.211801
506,38,0.0007372603
507,38,0.25508
508,38,0.010296741
381,38,0.102544814
509,38,0.0
443,38,0.0
510,38,0.10483167
511,38,0.29273507
512,38,0.23873207
36,38,0.031232031
61,38,6.0566672e-05
386,38,1.0000673e-05
513,38,0.0
514,38,0.20703404
515,38,0.0
516,38,0.0
517,38,0.20541216
518,38,0.10725023
519,38,0.0318196
520,38,0.4849785
120,38,0.41270995
521,38,0.07750998
522,38,0.00033753255
523,38,0.0
524,38,0.09206576
525,38,0.42772573
526,38,0.62748504
70,38,0.055907566
527,38,0.34901398
528,38,1.962328e-05
529,38,0.010572034
530,38,0.00087732624
531,38,0.14908485
532,38,0.009238023
222,38,0.5415964
533,38,0.8892424
534,38,0.6175063
535,38,0.0
536,38,0.00046030892
537,38,1.2498345
538,38,0.11635944
539,38,0.42144698
540,38,0.0
541,38,0.04206574
542,38,0.0
543,38,0.09946822
544,38,0.43322885
545,38,0.0008609212
546,38,0.863732
547,39,0.16558307
484,39,0.26215386
449,39,0.38544655
548,39,0.22481975
549,39,0.95822316
489,39,0.18949926
550,39,0.28944105
551,39,0.11723258
552,39,0.83307904
553,39,0.2490063
554,39,0.5900945
555,39,0.240988
497,39,1.0658264
556,39,0.10414023
499,39,2.0957608
557,39,1.7863946
558,39,0.2074556
559,39,0.14553589
54,39,0.6150544
560,39,0.06372257
503,39,0.25714907
561,39,0.22981536
508,39,0.016957978
562,39,1.4922462
563,39,0.26507607
564,39,1.7122023
565,39,0.042728376
566,39,0.35491163
567,39,0.32917157
510,39,0.30494994
568,39,1.077661
386,39,0.17978592
513,39,0.02795284
569,39,0.97017455
389,39,0.2876102
570,39,0.12923832
517,39,0.37794384
571,39,2.2289807e-06
120,39,0.4805958
522,39,0.0005991471
572,39,2.271828
573,39,0.41365644
574,39,4.860558
575,39,0.00983038
576,39,0.00014781495
43,39,0.14711915
577,39,0.25593278
536,39,0.015769217
427,39,0.76070917
578,39,0.08914983
579,39,3.4790406
580,39,0.30798724
539,39,0.5129252
581,39,0.029425407
582,39,0.007913234
583,39,0.60215014
584,39,0.8023254
585,39,0.29984725
586,39,2.4902294
587,39,0.0131867
588,39,0.12030619
589,39,0.23767921
543,39,0.20810159
590,39,0.03705189
591,39,0.2550865
592,39,0.051511575
593,40,0.14461471
594,40,0.15851049
595,40,0.22806245
596,40,3.0979524
597,40,0.5042037
598,40,0.43985626
599,41,1.4638681
600,41,1.3685967
601,41,0.24669792
602,41,3.1988895
603,41,2.7933176
33,41,1.2068527
35,41,0.041598685
604,41,0.34160718
605,41,0.74802995
606,42,1.3684528
607,42,0.14493367
608,42,0.40696278
609,42,0.90500647
488,42,7.137706
610,42,0.87841636
611,42,0.1641397
612,42,0.029108407
279,42,0.25693777
613,42,11.138729
145,42,0.31190765
614,42,2.7003818
344,42,0.16379158
615,42,0.015295002
616,42,0.17619745
36,42,0.2058762
617,42,0.5716637
618,42,0.0
619,42,0.4285101
620,42,0.10417347
621,42,0.079421334
271,42,0.78444886
622,42,0.80622375
623,42,0.005471255
432,43,0.022671659
433,43,0.87228566
624,43,4.2909517
436,43,1.3725742
41,43,1.706881
625,43,0.0854871
626,44,0.33920708
627,44,7.420089
358,44,2.750381
628,44,1.1720555
33,44,0.57257
35,44,0.5421995
629,44,2.375971
435,44,0.45265478
40,44,1.0324543
222,44,0.0034991996
630,45,0.011699415
631,45,0.34203762
632,45,3.5715065
633,45,0.23670617
634,45,0.22801578
635,45,3.0354075
636,45,0.9636533
637,45,0.28860483
638,45,2.858141
639,45,0.26990876
640,45,2.9301918
641,45,0.104563825
642,45,0.42933393
643,45,0.19948219
644,45,0.23052089
645,45,0.6763835
646,45,0.009869659
341,45,1.7782582
647,45,0.3629591
648,45,0.0024150184
649,45,0.19937487
650,45,0.19702107
651,45,0.3390002
652,45,0.43147242
653,45,0.33056995
654,45,0.0
655,45,0.050382346
656,45,0.6867995
93,45,0.054446567
657,45,1.4477105
658,45,0.9681419
659,45,0.024655309
660,45,0.25057682
661,45,1.7542007
662,45,1.5054734
663,45,0.15389302
664,45,0.29255965
665,45,0.008470759
54,45,0.76459646
666,45,0.0423413
667,45,0.65193594
668,45,0.92570525
602,45,0.828555
441,45,0.123746775
669,45,0.9726701
670,45,0.67105514
671,45,0.31670403
672,45,0.23405176
614,45,0.10235037
673,45,0.71560335
674,45,0.01716151
675,45,0.39995575
285,45,1.0122328
676,45,0.5115696
677,45,0.569414
64,45,0.19863589
678,45,0.0
679,45,0.0
680,45,0.2073861
681,45,5.5960118e-06
682,45,0.61267537
683,45,0.04721056
684,45,2.942148
685,45,0.029740835
521,45,0.16417237
686,45,0.09265237
687,45,0.5381901
688,45,0.04200933
689,45,2.475334
690,45,0.5163918
691,45,0.011989086
692,45,0.0
693,45,0.16150047
320,45,0.21310961
694,45,0.2637339
695,45,0.66124773
696,45,0.10304412
697,45,0.0
698,45,0.121898524
699,45,0.44474757
700,45,0.0
701,45,0.21055527
535,45,0.0094033815
702,45,0.8299588
703,45,1.3051623
704,45,0.000104761566
705,45,1.1585139
706,45,0.10499168
707,45,2.8321507
708,45,0.69225854
102,45,0.43646568
709,45,0.1749467
710,45,0.08183488
402,45,1.1752982
711,45,0.3113508
712,45,0.43256372
545,45,0.6913757
713,45,0.13150148
714,46,0.17570381
715,46,0.09319397
716,46,0.24365027
717,46,0.2902091
608,46,0.07833858
718,46,1.5061803
719,46,0.5690586
341,46,0.09146068
720,46,0.25318247
721,46,1.2265701
722,46,0.33022898
93,46,0.69353664
723,46,1.0446255
724,46,0.038295943
725,46,8.96789
726,46,0.0
727,46,0.04688373
728,46,0.2679439
729,46,1.3052461
730,46,0.32211104
731,46,0.005618036
732,46,0.10077877
613,46,0.20978993
733,46,0.0005533583
734,46,0.0002596993
735,46,0.23290803
736,46,7.034769
96,46,0.26121962
737,46,0.07762286
738,46,0.059412714
739,46,0.44937178
740,46,0.12572625
741,46,1.034609
742,46,0.24676944
743,46,0.09052128
744,46,0.4517906
745,46,0.00050256774
33,46,5.9494123
314,46,1.4296408
746,46,1.2478437
747,46,0.00015276019
285,46,0.77248544
388,46,0.095406175
748,46,1.7142183
749,46,0.40668085
750,46,0.12156944
751,46,0.019056046
752,46,1.1932541
41,46,0.03881521
753,46,0.016831169
754,46,0.0
755,46,0.07446523
756,46,0.14830522
757,46,0.45156404
758,46,0.2094629
759,46,0.31387636
760,46,0.8352627
761,46,0.0
762,46,4.0269914
763,46,0.012035704
271,46,1.5002381
764,46,0.32446167
765,46,5.3907332
766,47,0.0
405,47,0.0
406,47,0.35170266
407,47,4.32195e-05
767,47,0.080011286
768,47,0.03126811
769,47,0.079135895
264,47,0.13983075
412,47,0.2844261
770,47,0.17134668
413,47,0.27551097
771,47,0.55323654
415,47,0.044281848
416,47,0.06833431
417,47,0.02171928
419,47,0.15065393
420,47,0.009751962
42,47,1.8143772
521,47,0.086011276
421,47,2.4019315
772,47,0.016224908
467,47,1.0
532,47,0.03333772
773,47,0.0
426,47,0.0
774,47,0.9174519
429,47,0.26365602
775,47,1.8174243
776,47,0.46793234
430,47,0.064143114
765,47,3.134698
777,47,0.19933698
432,48,0.08153764
778,48,0.090124324
779,48,0.63574183
97,48,0.13989069
780,48,0.27090853
402,48,0.66124773
781,49,0.029945122
782,49,0.40343606
339,49,0.06067813
783,49,0.0
784,49,0.0
785,49,0.000964441
786,49,0.0
787,49,0.0
788,49,0.05295815
17,49,0.08049569
789,49,0.07578984
108,49,0.14795177
790,49,0.3320702
791,49,0.46430573
792,49,0.003006337
793,49,0.0639129
794,49,0.0
795,49,0.0
796,49,0.16131195
797,49,0.053105954
798,49,0.010129429
475,49,0.0
799,49,0.28981313
800,49,0.0
801,49,0.0075669903
802,49,1.131657
803,49,0.11608666
804,49,0.0
335,49,0.61532074
805,49,0.03805743
806,49,0.05385492
807,49,0.0010148389
808,49,0.0
809,49,0.002660885
810,49,0.44713384
811,49,0.0
355,49,2.6029902
812,49,0.16566923
813,49,0.23055615
814,49,0.18324357
815,49,0.0
291,49,0.4160428
76,49,0.28435135
816,49,0.0052554533
817,49,0.15944114
818,50,6.758057
819,50,0.04689447
820,50,0.38484284
821,50,0.8184774
822,50,0.8735732
823,51,0.3789758
824,51,0.0032980165
825,51,0.053615283
826,51,0.54794055
306,51,0.1943519
827,51,0.031292733
206,51,0.008522888
828,51,0.0
829,51,0.0
610,51,0.182472
830,51,0.122691266
831,51,0.044846356
832,51,0.50462633
833,51,0.04763776
667,51,0.0
834,51,0.15810183
116,51,0.0043652556
835,51,1.7720045e-05
836,51,0.060252268
837,51,0.14699993
838,51,0.016811008
418,51,0.97899806
283,51,0.0015746541
839,51,0.13761008
4,51,0.053106613
840,51,4.002074
841,51,0.0039721504
842,51,0.0
686,51,0.0
843,51,0.14721975
844,51,0.082211524
845,51,0.04734742
688,51,0.000120699406
846,51,0.0
222,51,0.30090305
355,51,0.2853352
847,51,0.30325493
224,51,0.45594138
848,51,0.052768044
849,51,0.1306921
850,52,0.008567496
205,52,3.1521482
851,52,0.00076829124
852,52,1.7392793
853,52,1.2704646e-05
287,52,0.032578368
854,52,0.1217479
855,52,0.33974633
856,52,0.033517137
778,53,0.0
827,53,0.0013247749
857,53,0.0
26,53,0.0
830,53,0.23111147
831,53,0.0
858,53,0.002416706
859,53,0.33710054
61,53,0.14536421
192,53,0.12770575
221,53,0.017113071
26,54,0.0
860,54,0.2045745
830,54,0.3528687
613,54,0.011699002
861,54,0.0
862,54,0.2974712
61,54,0.1555966
863,54,0.0
192,54,0.117082104
71,54,0.0659429
864,54,0.03492899
271,54,0.060958236
830,55,0.13751246
861,55,0.0
865,55,0.0
4,55,0.0021931995
71,55,0.010952725
619,55,0.0037581334
228,55,1.2351239
866,56,0.093269385
867,56,0.9212019
241,56,0.30558804
868,56,0.18199445
869,56,0.0
870,56,0.10882821
871,56,0.0018057653
872,56,0.17906082
873,56,0.13535875
874,56,0.0006526993
794,56,0.0
875,56,0.0
876,56,0.017383229
282,56,0.11959573
877,56,0.0574559
878,56,0.28756213
879,56,0.0
317,56,2.595309
880,56,1.2865034
361,56,0.11139496
881,56,0.0017230096
882,56,0.013526935
883,56,0.6084122
884,56,0.0
885,56,0.448444
886,56,0.0
763,56,0.0
712,56,0.10987964
632,57,2.2705948
887,57,0.13007706
888,57,1.5906867
241,57,4.613811
868,57,0.033480305
869,57,0.0
870,57,0.21117823
93,57,0.0
889,57,0.056558196
556,57,0.02074151
890,57,2.042297
873,57,0.40995452
891,57,0.06187999
375,57,0.6856078
213,57,0.017863167
892,57,0.5802227
794,57,0.012881844
875,57,0.0004223716
876,57,0.23973963
893,57,0.0
282,57,0.4774072
894,57,3.5296338
218,57,0.048679564
388,57,0.2230277
67,57,0.7089271
38,57,0.68825096
877,57,0.16363163
878,57,0.4518217
879,57,0.13599844
895,57,0.0020245349
896,57,0.05895126
897,57,0.013837379
361,57,0.3908402
222,57,0.5275647
258,57,0.08485364
898,57,0.18218064
810,57,0.17162906
899,57,0.15101542
885,57,0.86854875
712,57,0.10192185
271,57,1.0011271
76,57,0.09067113
404,57,1.5995449
78,57,2.1055787
260,58,1.3729748
900,58,0.10511749
435,58,0.7552363
41,58,0.0032016276
901,58,0.30115265
902,58,0.08365309
271,58,0.000109888846
903,59,0.3200538
904,59,0.22872537
84,59,0.05135412
851,59,0.32127482
905,59,0.5831467
106,59,1.9838123
906,59,0.5787925
229,59,0.9444496
907,59,0.17301822
908,59,0.0
909,59,0.3424192
655,59,0.878247
93,59,0.0037707135
910,59,0.0
911,59,1.6884152
912,59,0.08397612
913,59,7.901695
914,59,0.8089954
296,59,3.6041925
915,59,0.013140307
613,59,0.17272876
374,59,0.54934204
916,59,0.02137031
917,59,0.641728
918,59,0.0
669,59,0.2888749
919,59,0.7349801
145,59,0.16986243
112,59,0.21744904
614,59,0.0028989168
920,59,1.0
921,59,0.0
803,59,0.29294768
922,59,0.010181615
385,59,0.12068093
923,59,0.0
190,59,2.377206e-07
191,59,0.01587562
287,59,2.1884484
924,59,0.37446082
925,59,0.14511344
926,59,1.9017481
927,59,0.57391775
258,59,0.048618983
928,59,0.023085289
929,59,1.1544316
930,59,3.6658335
931,59,1.5691154
585,59,0.079251304
932,59,0.4047795
933,59,0.66954273
76,59,0.5935441
934,59,0.09269621
935,59,1.2520467
91,60,0.474687
26,60,0.0
734,60,1.7477988
936,60,0.06401299
97,60,0.028036293
338,60,0.044538897
937,60,0.24597372
228,60,1.9150187
938,60,0.024427028
482,61,0.0
260,61,0.26644823
939,61,0.018987717
940,61,0.0
338,61,0.17520766
941,61,0.9154954
400,61,0.78180224
84,62,0.0
279,62,0.19423798
54,62,0.093574576
942,62,0.028685125
943,62,0.5344195
715,63,0.10198336
944,63,0.0
945,63,0.5410968
946,63,0.5534572
947,63,10.27167
94,63,0.0009690074
54,63,0.19341798
266,63,0.030836886
35,63,1.0587581
61,63,0.7822686
900,63,1.4467411
863,63,0.033550143
391,63,0.56729525
842,63,0.010890235
948,63,0.3538744
897,63,0.55774933
949,63,0.0032951692
222,63,0.44070292
950,63,0.01489697
951,63,0.56270957
952,63,0.031680256
290,63,0.15463506
953,63,0.725562
954,64,0.16136329
955,64,0.19286264
956,64,0.000704513
957,64,0.0003353285
958,64,0.051521096
959,64,0.0066406266
960,64,0.049993828
961,64,0.17315629
962,64,0.35731328
106,64,0.083328344
963,64,0.3584863
964,64,0.08933444
965,64,0.09968128
966,64,0.0
967,64,0.072362825
787,64,0.009094765
968,64,0.17174008
969,64,0.34731176
305,64,0.32682955
488,64,0.6068968
970,64,0.61069804
971,64,0.041540157
972,64,0.14752471
973,64,1.0672703
974,64,0.39508656
768,64,0.050248433
652,64,0.09385251
975,64,0.21973953
976,64,0.92219615
779,64,0.29436576
947,64,0.49009252
94,64,0.0015280404
977,64,0.23094738
458,64,1.0620903
978,64,0.7823479
979,64,0.1766024
729,64,0.48999774
980,64,0.0
981,64,0.11084101
459,64,0.0
982,64,0.92545205
983,64,0.29586145
54,64,0.18003875
984,64,0.011019197
374,64,0.5674382
985,64,0.0
986,64,2.258365
987,64,0.5105279
602,64,0.017572727
741,64,0.43766108
988,64,0.16922079
989,64,0.0
990,64,0.04950788
991,64,0.02941363
992,64,1.7443528
993,64,0.74522734
798,64,0.14011477
994,64,0.0
614,64,0.00027445733
216,64,0.0
995,64,0.115961924
996,64,0.3236533
997,64,0.38215864
998,64,0.0
999,64,0.16068248
1000,64,0.6847505
1001,64,0.015199264
1002,64,0.15054475
190,64,0.0016631306
1003,64,0.3785239
287,64,2.7000191
1004,64,0.3325826
1005,64,1.2847815e-05
1006,64,0.042450085
1007,64,0.0522571
1008,64,0.36153102
1009,64,0.019761244
843,64,0.47142246
1010,64,0.02105778
1011,64,0.0
574,64,2.1260107
854,64,0.4670019
153,64,0.0063735414
897,64,1.8338276
1012,64,0.885481
1013,64,0.35105962
1014,64,0.0
368,64,0.80263895
699,64,0.1125265
1015,64,0.69855154
701,64,1.4438055
1016,64,0.115952834
1017,64,0.33023337
1018,64,0.032492872
1019,64,0.0
1020,64,0.0
1021,64,0.0662457
1022,64,0.30832922
1023,64,0.0
1024,64,0.0
1025,64,0.0
1026,64,1.1595688
1027,64,0.13527772
102,64,0.10650788
1028,64,0.009424016
1029,64,0.0
271,64,0.5221707
1030,64,0.0
1031,64,0.4509631
1032,64,0.701428
86,65,0.23071049
449,65,0.18423264
1033,65,0.003042657
279,65,1.8415664
